Symbol,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49,CD4.T.cells,CD8.T.cells,monocytic.lineage,neutrophils,NK.cells,B.cells,fibroblasts
itgb6,0.24169769126014312,0.46382296671365175,0.6793319752081314,0.864495367355284,0.6516988003628883,0.43683448243807665,0.8439682926287122,0.6186861041888158,0.40999978612303944,0.8524300565673752,0.44210595369684524,0.13840911328867322,0.9600029079046056,0.6578347648617192,0.6314234033700279,0.9262559179403123,0.19325161655587153,0.7471410643405889,0.3550014174842909,0.19715144088418562,0.4941425965403535,0.7253622894429891,0.46704200354936354,0.12336740809214913,0.1693584849573357,0.19511623787770144,0.827216520561898,0.37511787219109555,0.45614586873494994,0.7618040394747991,0.15208519709812596,0.014608133022667232,0.37477658801256347,0.35403522822977707,0.21100002245826083,0.7945412689560647,0.7014189875520511,0.037733700529876714,0.47332734186241665,0.30642026852079907,0.6324333545260288,0.4826754070245477,0.3782259945433388,0.885100073684473,0.3489036895545998,0.910180891446865,0.7557138928179243,0.6146985866402697,0.161314458604372,0.7979643882438466,0.8440077991458118,0.9340939611726958,0.8228006186256567,0.8512109352542692,0.7829101968765985,0.0024029534399998376,0.001935013086514222
ahcyl1,0.4223261853938877,0.5441298409050286,0.398448119433757,0.6638646812365463,0.3364004181364687,0.5700792174008522,0.546347858799588,0.42294827106967037,0.30306000043788595,0.7300920072493557,0.31935486057413487,0.3727098693266441,0.9807892162682466,0.910901355870379,0.6432493856747032,0.9155065719718875,0.2530496913491525,0.8530382647380982,0.3783498396412447,0.15629635997167285,0.3720233838955339,0.8642263016702654,0.6113570936519709,0.5010015570397074,0.10069746712034355,0.1792511141304055,0.785054427942349,0.752330968911556,0.23543623470534675,0.5567939077261472,0.36598582448086925,0.08437104262433204,0.16833384865311735,0.5337626807370918,0.14908712580940614,0.6472583397944102,0.979958964828937,0.16669407926044805,0.4774094538945679,0.640516323233568,0.8657289654633469,0.53314948964029,0.21599714820426724,0.9828958713746823,0.16033954940973383,0.2859291657977797,0.31633853486167207,0.5928871259548409,0.1626542766949149,0.47310007656596514,0.16908092388634588,0.27712630182514675,0.9988058678028832,0.9708408769919054,0.2535644785221989,0.03728520816786226,0.03791307609124383
cpt1a,0.24721760263250198,0.8755336461360833,0.4352627224322453,0.7990857804270057,0.4687825253551036,0.3017908484805808,0.4441352483533737,0.7669056089228402,0.4169269345461717,0.5093697092631838,0.896492769312311,0.1360042500689888,0.8828080524517484,0.8848632951306588,0.6144932300370204,0.8220190396117468,0.3606596480756499,0.6815940699779388,0.5713890671575765,0.19224937024190153,0.6228108495574012,0.7951285096868308,0.4674127034490429,0.29959712853165543,0.20143957689531572,0.15176631518239497,0.8691733710733542,0.2151636587400681,0.3031031996771928,0.6854693840599173,0.10855352994040651,0.014606807912376759,0.2536974163493585,0.6108430353627946,0.2513074279331745,0.7587208521244839,0.7864443515418698,0.07434334475072003,0.5069881383183337,0.42740324251694717,0.875143516702568,0.30957135119221735,0.25339471951575043,0.9051072305555371,0.19102337342969922,0.8513602246576962,0.5070091373131463,0.4727379891138387,0.1929094169377476,0.6147021104567765,0.6863775743393061,0.8504684682574317,0.9904054729223868,0.9404347374946276,0.7061090184335815,0.0038748371380178,0.003746975204602342
arhgef5,0.27325283033053666,0.6057059901535555,0.8306417239758439,0.9582061116455163,0.7108915705137924,0.2762682968191868,0.750931518730431,0.7218184263163796,0.27206732500434705,0.788016540510851,0.28949507043774353,0.1833938706529573,0.5371271431627371,0.5079575814885995,0.9467110306287069,0.6768028699815883,0.5932446816734247,0.8219803903140481,0.5511493896876305,0.4691586129975299,0.8607635131845051,0.7162300774706719,0.5648354544869526,0.4362999797337226,0.1656418961566714,0.3325822985683838,0.4925057009675894,0.15493338100922122,0.6069565945097248,0.45339782437753534,0.07203307254044211,0.043644398669468835,0.3601631322655915,0.5736839265731861,0.279547590674376,0.46164857954533467,0.4236499791635169,0.032742775303246756,0.34437578223799076,0.5956348859931277,0.6510339226498021,0.7394560824123412,0.4586085673390629,0.42320525258670827,0.20258379477059185,0.7690080305651099,0.8937643224077614,0.5680245321762,0.12058636923543942,0.5426373595691609,0.38525538093173956,0.9795498238231606,0.3394307870660832,0.9927811055949008,0.9542057224467307,0.004062728354860344,0.003654135288369708
fgfr3,0.3821944864882893,0.7411139945524481,0.5335112963309014,0.6571855694396257,0.9603934853239373,0.3370834572761845,0.6449927124192016,0.63724040937802,0.31279706463063284,0.7389706592829375,0.7736481016884659,0.5161481723798039,0.5408521103942894,0.7197090052304852,0.8583749036278723,0.9066624154810575,0.13488617233738598,0.22050606434547582,0.6762694368215213,0.23240828888672543,0.6183908251897225,0.8714386859249879,0.3540258369471363,0.2489576654382048,0.22672879502462928,0.04942823465112867,0.8729702128686525,0.16674477276124094,0.3000690081528945,0.4704852283675047,0.19948648839892996,0.018891502912461493,0.19251518087745628,0.43018155132639074,0.2616125182470429,0.8951645731543684,0.5953633692151515,0.04640747868161323,0.21469998387692368,0.42507773248309366,0.6197311588455242,0.5180689258421125,0.3657695317342313,0.853884585982075,0.40015449263253144,0.8538006447990905,0.6565550289017574,0.5990002164680672,0.3892952009877865,0.8911671842812025,0.9181746602319649,0.9189438098875748,0.8594066790189652,0.8737233601019383,0.7134037849201367,0.0025775566205208504,0.0025400219220890587
kcnq1,0.45187268073260084,0.7921581577381878,0.588737257813538,0.7743818614231786,0.6063763595496088,0.49049239224146374,0.41793487352049785,0.5794791812279687,0.343607071549518,0.9514827089736411,0.4706243356674126,0.26372406039422547,0.8517937612620666,0.3992869524050737,0.7365184786254518,0.9268057900509626,0.10857500513453622,0.4988820194105248,0.803210374899304,0.09740173193936641,0.49706461042667344,0.9402115036452804,0.35830600385585887,0.3672126228783703,0.11436325781443724,0.15839345312412206,0.6736236599064854,0.5762233868684413,0.23965475174352613,0.7647839821278902,0.20008945580842608,0.023257662165372436,0.2223277405973037,0.6128428773797536,0.20669849727028405,0.85258340100471,0.7678005249520263,0.1093190708057073,0.3674492519508703,0.23329037630243799,0.80580628887663,0.34764411349127566,0.7968744375568813,0.8315956579778754,0.19061589098761672,0.5837598846664137,0.662940590446495,0.4857786320746272,0.28456574944009194,0.7094878538799312,0.7853755010962281,0.846772188761475,0.9738278047646883,0.980127641956732,0.21671989254077867,0.004229671536562809,0.0038255011146892484
nck1,0.18840842055219248,0.7530963374829988,0.7225038233087828,0.5634181674090156,0.31046053026222076,0.510552066911119,0.5734990451895032,0.505947327134476,0.3668883908274405,0.44851431638222755,0.7837863809707628,0.22825712614878318,0.5411716603832748,0.5227060743795895,0.5216113271092683,0.5357294907706986,0.289600375447292,0.5741749260648192,0.21910443296991805,0.6643844364290205,0.7325670809160891,0.8025515450558043,0.45897315882176365,0.3434786984518296,0.06703344240103512,0.11804515483865885,0.45035427923938054,0.16874172698278178,0.9580536322252089,0.8119425626604313,0.13955309064550125,0.09171141795915388,0.7609740525026985,0.3084098537191663,0.2715078118669576,0.6175210846364528,0.35004363565897156,0.07929165628579415,0.25494206716031675,0.5366994407940435,0.458603579320852,0.8874525885260012,0.3056333804854495,0.3168722761224853,0.7624578278418556,0.7904017950841344,0.8872951230106503,0.9774483639256886,0.24272561001365128,0.8394795015359244,0.7056834403826009,0.857550541131902,0.4239520027943872,0.47952416747287574,0.9999066806895888,0.009841750855004862,0.010585501933688945
igf1,0.4907824357719946,0.9350119438414466,0.620573274143455,0.6060235974377443,0.7678571314764167,0.5526124402589603,0.8428443551196564,0.7593417250299377,0.6829906283584641,0.06477068452810507,0.4413695711413692,0.23665373311861448,0.48799059282719487,0.7859690508349978,0.7583848184666201,0.6838582038728451,0.43917237614484395,0.5819553685034455,0.43592503536918237,0.2290532908428946,0.8609851200496601,0.9002432908168498,0.5113738650922444,0.33760403719650073,0.16274724967075588,0.19414509861064988,0.7626034466383833,0.06360225677070595,0.42494119026291083,0.602543753394922,0.12331756354125789,0.014341839977598162,0.14377716867610973,0.5852313251641335,0.12164063160514976,0.8349959481007208,0.3012551275097547,0.08655366274751713,0.619978393242088,0.4974563232528478,0.6213459207326539,0.45245337465699464,0.18952399229869216,0.8115885276577119,0.6085485504394468,0.7675900575342771,0.8538910667563832,0.7450812590208242,0.25448654887998057,0.7096037313227685,0.9412445451449066,0.8443830854487281,0.7385472852090519,0.9307217578034,0.8301353557399949,0.0043585640758004125,0.0010219704330696872
ptgdr,0.5184858591888872,0.3313155488064339,0.6311908813894771,0.4124138919816935,0.31871311888435694,0.19897090004824997,0.6608022164155367,0.8857196662367077,0.4874642697525285,0.2316172321885972,0.938615587852524,0.26208785096339315,0.900293965417718,0.7645591091876033,0.5340294183578748,0.3074610425828982,0.3742424870882771,0.37886709596727575,0.26422263873507057,0.920214598794286,0.7794847095392177,0.5857411031404159,0.7481595149829923,0.6629158668550715,0.17645747029396464,0.22780016615094606,0.23474366539241365,0.27612736393798565,0.9549835142328369,0.5822693161147929,0.24558111417103784,0.2180536085429492,0.5965399682757367,0.318005133555769,0.46228325978589807,0.3989175049962161,0.30158695217398934,0.1728020567382827,0.3890239486675221,0.41888448674792234,0.34148588089406395,0.588836135583866,0.2511269768254176,0.4216274377057927,0.6409850382142305,0.6942652914226053,0.519131334949963,0.8527331433818567,0.2987496112001754,0.6896255780104301,0.31073433494214403,0.276302087211819,0.27651456800998886,0.24193454968552075,0.9999999565702893,0.0824306723089897,0.08808734049360328
fmo4,0.5713197484309962,0.38982973999758397,0.23807415290426853,0.6972346681138109,0.6095750685504573,0.4771199995939785,0.6324471566406611,0.8257511285268919,0.7956941482060492,0.29050249674660544,0.8029796135598022,0.3852866029777904,0.7073138144557325,0.7926758228092394,0.6718293724142658,0.6898791307994823,0.19868116084107224,0.298238553099463,0.26144820551783676,0.12931455605566355,0.4521099905704762,0.8029649669672134,0.6859334108198911,0.2663055830180291,0.07810318553068206,0.1475634898088446,0.560130375114973,0.4309361678029996,0.4447305603610832,0.5612062069530039,0.4622283893170903,0.036316046713908666,0.11164556335686399,0.5254433623419641,0.43292348959481775,0.8908682313548723,0.9002429148006295,0.06559752242065515,0.24702869230555197,0.7657354725953667,0.7307745563313456,0.3625403526448727,0.18530454076920572,0.9041040763763479,0.40972017465410887,0.4628596065982956,0.9210743329394546,0.6452319260493806,0.11493848742220858,0.8395669017417289,0.9450873471347012,0.9644280607028944,0.8431046480724576,0.20651769737877412,0.991031709472497,0.004893715168932552,0.007135320565804675
mlc1,0.7220832006564366,0.6104913315876627,0.759425260633739,0.5802003518351843,0.33277798639776845,0.27602101060387374,0.5914027140624206,0.629658750892857,0.5378375254702493,0.5967564221726177,0.6510576634415643,0.14901741031716537,0.9938493612451972,0.44478084243997645,0.4827912285959715,0.9062726141786693,0.10007055615261717,0.5753400907143443,0.2866461838958394,0.6699181801894699,0.36803094729562325,0.7905297798008253,0.6263472999030049,0.2783366704848239,0.17666469380727945,0.16046522649385486,0.8010258595131523,0.27585594430305516,0.6883356779063329,0.5332015333385561,0.12886000437848816,0.01177183912920938,0.7603404534311591,0.43989225203436283,0.30993727568342755,0.3821705373277909,0.52263923826973,0.09134044849168599,0.5387609585490281,0.886587790507654,0.4489127411487446,0.7437014633855676,0.47155780448691426,0.3766054928676275,0.33923693445989617,0.7175507934629746,0.4509626101718292,0.6723584923226376,0.11886152902634822,0.9564539577089497,0.45339261829367933,0.4343961165646925,0.9679668105727509,0.7496309698745293,0.9948964847249018,0.03582985758171293,0.0009910361739868937
ncs1,0.1443796626410429,0.7123979903267925,0.6348382955428512,0.9393616320682479,0.7304829530946043,0.39534254166416416,0.4534925175768918,0.6887599508477604,0.3307217310142472,0.4288928705071553,0.5069561388472082,0.17682307471813297,0.7799108155113516,0.8548975067797238,0.8699153725330501,0.5801566854249633,0.14639628640718688,0.8196052945739671,0.7397661684681622,0.28668025699941396,0.7443383036928988,0.816366671005178,0.3605655668760108,0.5768172529099551,0.12418620909788058,0.3997538056136556,0.7748893305363082,0.21983474660877456,0.15372933662113214,0.6362347590694746,0.152350105935316,0.030810799209340895,0.2988855071617865,0.6068370224499778,0.2785766780208745,0.9375989484015953,0.3023491741985784,0.06341156087155604,0.2167105958608357,0.42353648942967853,0.5851671443329728,0.6750366081841824,0.4793207636415948,0.8884597376282872,0.21325864386132543,0.7649549588044883,0.5166615947011429,0.5694654311089559,0.2771139203416174,0.6752237459322669,0.7561879539123808,0.9480098438657331,0.8788192944276045,0.9737118973240906,0.795157143770741,0.0013436883963515436,0.002150025579418293
pold3,0.4331810601273068,0.9360410338266806,0.5237635100923312,0.8521953206485839,0.6467164376166541,0.35673217007489366,0.7138502352582077,0.8003549037802302,0.3519260166144289,0.8761850309853259,0.5319699402168486,0.25898239734970496,0.5826973891857757,0.6952198225307263,0.8546979359723064,0.8233104507267949,0.19436184471986467,0.5597575294929766,0.7752617113440728,0.3602868158254676,0.6688937157063629,0.838179941522089,0.3591369784479776,0.4818737172253468,0.03146576353897327,0.15308824908961427,0.9266085736438435,0.265103257801934,0.24557975054409437,0.5714128433768366,0.18715025931190743,0.020819523731058345,0.4064684224554869,0.6190763996384286,0.23268770415473816,0.5616075975208837,0.5686993752952354,0.058620609019788314,0.14762314459468234,0.40954407449726626,0.7004309201188467,0.40913562188498015,0.7869445035283757,0.8976228277731761,0.13132089474729808,0.29646959358649083,0.711537680379966,0.7911450748909836,0.16106407214137947,0.7104513050276339,0.7379910110979897,0.4297680374444634,0.8916284679101874,0.9971059533241038,0.5376628469330631,0.006450758659999007,0.005782476308583543
snx15,0.3079668820089978,0.7132300807655526,0.37082903001398376,0.6231647500232604,0.8334768654493034,0.26383670318764574,0.47782030574604206,0.834105661928325,0.3655791686532232,0.40811170947892583,0.6873762127199813,0.4878529499054535,0.9606052232854358,0.8949464394687117,0.6076992568958044,0.9017296413689795,0.2532260916496004,0.28843505544047715,0.3259345013488893,0.2601748413026955,0.7466487450375237,0.7469636740238957,0.5894418948084339,0.2729839030386427,0.10450495282348432,0.09271836850000087,0.5296274813393622,0.6317246611888109,0.2650103260071504,0.6194120997875434,0.24372351932975744,0.019917191048647,0.5880937496387453,0.592575850203973,0.14478214392760874,0.8773871317065253,0.3348774225865412,0.10697797418275046,0.271549690791746,0.8405197328804959,0.9142779984922089,0.5639689213878362,0.24375337496573574,0.196278167858851,0.6212049223247224,0.7269202603477221,0.3096746040239581,0.6889378525736818,0.3457253067404384,0.8256171385792628,0.9678185391972524,0.8490053786585827,0.9811021570961987,0.6532385401170729,0.6684447160038586,0.002393679752851566,0.002400477182235778
kng1,0.2669585497017071,0.842323880798115,0.33189311991453674,0.46234081216869216,0.8526188739173,0.5768665842409767,0.6553865121467938,0.8942190233747016,0.36453216119018006,0.5624665253344141,0.7839293986877847,0.18138329818128496,0.8271036016174704,0.9154289119494863,0.2636723307477895,0.857221785096757,0.21006771649218664,0.6312184994941654,0.39812088337899065,0.3100980397416453,0.5913365115224325,0.868732638837649,0.35481781244966204,0.24480857044156407,0.18123349465598082,0.14362958012110255,0.7480247075388549,0.3348454523950104,0.3388738873498188,0.5453290501249445,0.09448876928395306,0.013848282117237347,0.39418913760998664,0.45356307029544296,0.18484857874145838,0.698452957022116,0.8909066909614536,0.07692007601396841,0.25813179027995103,0.5972020030784679,0.899430978635979,0.48189445122542024,0.3762948280442179,0.64672977443235,0.5623538730917425,0.8482540589366725,0.752821658386794,0.48583190559112277,0.26004800148807916,0.8027929516814605,0.8004463285845654,0.8578823491368013,0.8657723326850033,0.8765752474541131,0.8926741791925198,0.0014371276401730754,0.0009290297312828349
ptger2,0.5026391395048407,0.38882909173154107,0.5036720723371049,0.4207994260643369,0.5600134074857708,0.4812980580287795,0.34913069435498034,0.9262001748539158,0.4509390631859497,0.6154534287286743,0.9265700378720609,0.3418825569025153,0.9286616982555846,0.9952198838963113,0.2813454578762231,0.415181551037358,0.07795338972802543,0.29442849534821314,0.1724991550058947,0.5179646798976397,0.33375657801481223,0.7110524010574417,0.7292951058063816,0.28581330015173034,0.1262867059684935,0.16391392102384938,0.7857271207751086,0.8624896245686986,0.40674902199484886,0.8802258351080035,0.4308215623667953,0.12330356242626556,0.22774461260941992,0.4864674285664903,0.2160207768802499,0.6878858514313092,0.8053163373544854,0.14000972557831753,0.21392092424896575,0.5553267663747639,0.7838667873856313,0.5337202684569307,0.11463324559216176,0.8976368823420638,0.31259883366783026,0.5014979892767778,0.3786236400532495,0.6775131707935904,0.31882361829145367,0.7054333272698554,0.5621617806243944,0.40033228071285515,0.9998407816505716,0.08820444522953103,0.8478636702806623,0.026790077157574393,0.033731844301097054
dnajb6,0.30041684324399737,0.9895865661592994,0.65826642602806,0.9497584009465853,0.3349307430210051,0.32885586130290706,0.7738178553700539,0.4144579886086638,0.18366955456011402,0.723290751546328,0.2689240952424433,0.1390981968863384,0.51065756501254,0.628941610755327,0.4371970162127162,0.742963163389535,0.36571808125709004,0.9723216763831649,0.7255277206207773,0.4225285822396064,0.9631563128713256,0.7935716048177984,0.3774900039216935,0.674689863192,0.2061179917536471,0.23240650963659443,0.6588053694233038,0.28325696550158,0.4597741417137676,0.499825714535943,0.26554404404808263,0.07240127843254972,0.20894728452082767,0.6420753289026098,0.23866247513051664,0.30406612526652377,0.5412535067332566,0.14680755040199384,0.6071290569241636,0.29166913513124293,0.853798714652054,0.6506227105507101,0.7074688643495137,0.4593937763390436,0.11384895795011069,0.5520113563097621,0.4587975081064075,0.585510611354344,0.13354711289473076,0.7119439466125679,0.059426074207413526,0.6094825901047418,0.4874040082562784,0.9999353504681983,0.6808429972347039,0.03466134772083844,0.03475964152265862
adrb3,0.32886536640151487,0.7623338112199465,0.46330661340729073,0.6505448760397963,0.32118489518135385,0.4662838130312522,0.5139308846523017,0.8740755741891741,0.6641329233400686,0.638900313094274,0.4818129211961648,0.4634631295755635,0.867490485343823,0.9398927461458499,0.6512090590820565,0.9734872103316841,0.2559165630177518,0.5212680117089584,0.5470647802333417,0.14141652405773014,0.7026884869677213,0.6636027228600319,0.3019547853522832,0.16322117556685656,0.23611313921938082,0.11735437409107519,0.5359964038896604,0.29328275244973234,0.38961185929261677,0.5277699157864647,0.1568691289075877,0.01950473250233236,0.11723424427860468,0.12086258993878157,0.3055383476636153,0.9462167721768755,0.7740728694437075,0.0650428186610527,0.24802395739163596,0.4829204070140045,0.6758402467036658,0.6007562562276066,0.46460735303433676,0.38460950256031634,0.573072652865232,0.8612645924838089,0.6995860270923485,0.6735634033308372,0.3071543918046229,0.8398708708263969,0.9441437007314729,0.8812497659142657,0.9243236800424302,0.9154933233410134,0.7138346283843878,0.0025670518720092186,0.002972977964438571
nras,0.44028307115135273,0.524585773294062,0.3008541099232776,0.5201185591630286,0.5983358722979443,0.3695728530895662,0.48415949401620484,0.8185468990883167,0.39711126669475083,0.7584789022326854,0.6893737745455435,0.3483253021896902,0.9424452047636025,0.9245511997199403,0.2475905584799865,0.8204225799994513,0.12821426158214627,0.46023724261987925,0.46401471985689763,0.1923837869777434,0.5833925512513136,0.7390846691390548,0.6452997963706635,0.4119295265313341,0.11081779849893703,0.32841192973938693,0.5965377556499575,0.683395950364087,0.48137746587104696,0.7650768445183926,0.19382052680883305,0.08439940838404508,0.1906414940515953,0.6370442234626568,0.16394118551493858,0.5885307576002377,0.7495959141152837,0.0783989730837426,0.19421916919459864,0.5227267793972324,0.9571693170977451,0.5310842506159432,0.2449892786929424,0.9981705513287399,0.22179157239116193,0.6393229379739606,0.5612134205311413,0.6556334362664171,0.22067886469352543,0.3522699198152403,0.57585973643096,0.6435801081852217,0.9949372810883186,0.32181146202301736,0.9627257117385593,0.006731573114471152,0.006624553986782178
cdk1,0.49787941206020037,0.6078485414440902,0.6177598157610416,0.6865612211609013,0.53211507421324,0.5132999108092423,0.5860113679254266,0.9593553511489946,0.5741265141967687,0.305662910836597,0.7505868958476711,0.29044156247908204,0.8188682064149535,0.7827048925766373,0.5482421314905406,0.7173837383327812,0.2694522241430951,0.4222777562910679,0.6091105932718666,0.13669137736893733,0.4931963734192341,0.5463103804656956,0.31828537616425756,0.3911390023085333,0.08481825085415767,0.20304106933297011,0.7522874919059974,0.4288636623502985,0.6433455019231843,0.49746026488611944,0.16689878990560886,0.010708653784995767,0.3160880401272622,0.5044133249642591,0.23751993100572288,0.9494816964134719,0.8501734251221671,0.04164524869576461,0.3266762143845048,0.5878947743003845,0.8704554154022393,0.6176745123060113,0.3877861641721825,0.8766747358374904,0.34873508514999874,0.45769403813458664,0.742818790091405,0.45402909051586904,0.4163390504941647,0.47139589364199624,0.9843650428953894,0.8215546897963579,0.9511940054220236,0.7298226656962822,0.7762938120384748,0.001679629216002282,0.0006847700060582314
anp32a,0.3586795153835319,0.8684245315963174,0.5269100610483612,0.9343881229645925,0.5037238280125098,0.5203236371547307,0.589089248300201,0.3339453642516387,0.32479777226399376,0.869004830050028,0.3717589718220003,0.1750385955388663,0.9227329223515685,0.8546313260566254,0.5438367134390916,0.915484681242592,0.2802666983743075,0.9864106413177254,0.4762419053166037,0.2982403002702132,0.5811409033024664,0.8656776604654506,0.4063347544155133,0.4976451718667477,0.10937869433731617,0.24497116778524386,0.7891147202666905,0.1675217216690032,0.43300678621069233,0.5336518248027662,0.2076151649795942,0.062512644568266,0.19798594392996605,0.37226560950669746,0.15562135904376434,0.43348851186444703,0.8442878434332286,0.17396221680014096,0.12166821838750475,0.3437853384559462,0.8805746571179862,0.6794999462334543,0.7187846966164668,0.8093235837574224,0.16937192394571293,0.4941550952750717,0.3085683815157184,0.49561327000558847,0.1828963006988088,0.6002377095872214,0.19728217059275804,0.5179129129536325,0.9226784049362675,0.9995728128650955,0.43195130590168057,0.021515310872323574,0.02136237150668045
mcat,0.3782884932400184,0.9949202014225126,0.4660405634468213,0.7650446463734344,0.4278776560833019,0.44152114182088625,0.587879189194879,0.38498751080018595,0.4785407651355707,0.729097599011327,0.31490969663302393,0.24705954217086973,0.359487891792712,0.4628060431461362,0.8606594250062907,0.7915579709772407,0.6458818496689964,0.9472989225812966,0.735283786744868,0.19483863073141267,0.8637268887629895,0.911539064714112,0.24063224029393354,0.16179602906752427,0.14503533351958153,0.25156629661851143,0.44283947671152724,0.18966757945563173,0.3967907641816643,0.4511320624341095,0.21283782824382735,0.0620296703009325,0.18447987807829824,0.727312978492626,0.2795147309436523,0.5112061336453076,0.6614711252888634,0.3239135251167721,0.4799882302025979,0.31844956176185646,0.893243678185575,0.47609763230259666,0.5057239924731028,0.6444422888221352,0.14573786443156206,0.6229423211760508,0.8016771326922072,0.6046093976381396,0.20422053431421117,0.5213563522847395,0.27866159138843954,0.8044078043673273,0.40580439705823357,0.9999866306507416,0.2704907146204536,0.030798219074038475,0.029672884119791212
ap1b1,0.38029908016867275,0.5335355065199457,0.29259575734412846,0.6920279801219429,0.5668426640378993,0.4084422795422866,0.24784574548034977,0.6610858651012755,0.3964829252263643,0.8500461160994728,0.6237349541910155,0.2911513237492167,0.9492286032863582,0.9444343080127062,0.517924945926358,0.7184353370016296,0.2143276542379573,0.41208317477392054,0.23444912995042233,0.220188457632722,0.6218834875962114,0.5634037700731629,0.35675802065338236,0.1934560996008945,0.1385323935846121,0.2407026655694781,0.907745509769418,0.4306045915483797,0.3545094675714704,0.7212964868131797,0.344766254381259,0.0676340535821518,0.25853988200389666,0.5794830438992993,0.17936858925293986,0.8674885122728282,0.9323867832981607,0.08137165831326054,0.3238493892120724,0.8173479066809752,0.6961306996031683,0.3115751346610638,0.1916007841841233,0.9675819365786065,0.3051014127023922,0.6235151385968056,0.9830640490119892,0.3709881745702742,0.2705441934959467,0.36790377206537467,0.5334162213552659,0.9358854562999303,0.9982498060568126,0.4741444648049205,0.502297848328493,0.010635149342921788,0.010372987683608451
sh3bp5,0.3103158177293023,0.9153362058848387,0.36301007438081245,0.7346388033033072,0.5267883168863569,0.1790882500836553,0.6951263971246229,0.8760439309708054,0.40002327488628225,0.7432441590751785,0.5217550484230596,0.21225436887412874,0.702489722826037,0.606772399993032,0.8254873976218777,0.6807306806532966,0.216627091343501,0.7921021743840473,0.5306409723192969,0.599556846277596,0.798431460438971,0.746412539294853,0.3882088786757696,0.23233913181989013,0.064880213323155,0.14251877714369232,0.6274041453574242,0.15716570192150287,0.38099501842366906,0.7658135467909956,0.06966077233785396,0.020290142141114256,0.6206422652735446,0.23123487534673398,0.2892755549952827,0.7934907196635275,0.4148374697919809,0.06042785120685692,0.17013571831161772,0.5378183811991804,0.7394934898446194,0.7452595383035505,0.23009304551692167,0.7337228741705228,0.6600227069840587,0.5830178873514208,0.8754385704146053,0.7566322643414582,0.41279853495232277,0.8410054242102332,0.8575016586755557,0.8263722110847542,0.486002864459325,0.8778145139928928,0.9930118744680777,0.002686945187651573,0.002827575286680318
tle1,0.5956566869170996,0.5549429199054584,0.7911928349947259,0.7405491991696803,0.351362636644247,0.2100660776686581,0.820498631034596,0.6619810686268532,0.45343935496563353,0.3444282626473061,0.8107792918432326,0.16816789022351397,0.682381375077855,0.6267480024012801,0.7258451010436768,0.722253547843106,0.34025952033506024,0.4283101033714086,0.40948231431610416,0.8641084169608244,0.9267350583787184,0.7160060659273485,0.30498195663543176,0.3967084560860623,0.06059077525137818,0.11869850149742944,0.7315157186463086,0.16042160140107475,0.8681804062939331,0.6951678331173743,0.1466750547355014,0.0931084648596841,0.4803024143661244,0.2594251249038486,0.24158596260327436,0.35673062921504384,0.46757971785639213,0.09301018064207783,0.3454584538317902,0.3800424858949909,0.388167746984704,0.9245802821426716,0.3236727033679069,0.6916250467370475,0.2802809229663356,0.6082087800321517,0.7331508356813348,0.8658576306829864,0.20120318081584948,0.9509149120553815,0.3428601382821024,0.3436171271890124,0.33400750934638757,0.9197286650739149,0.9998937563895235,0.012238960588169558,0.012684212779141951
b4galt4,0.46348440566522486,0.9648401570150295,0.7211156706874533,0.850374923676481,0.3524232729045515,0.23972906307108205,0.6941097546295507,0.8047239447633965,0.4969316899840703,0.5672731267947142,0.7354154938481385,0.04350780302378457,0.9664293834083612,0.9257758827439724,0.7474004377365182,0.5056025723625237,0.261526421827876,0.3794344191814469,0.7070076195714456,0.549998916569507,0.7963707454580318,0.8015857964838928,0.45403230842955156,0.30725321656172394,0.10960543599931932,0.2535493182376124,0.6733611526785025,0.18154699866656404,0.43654626812214964,0.3653207524702766,0.14415722385074353,0.024272944068370415,0.1506754127590612,0.33590129683454467,0.3277804999697807,0.6632001503539178,0.6652877454307871,0.10567345085103458,0.42329412817545087,0.3700986900366889,0.8490110578311902,0.8671288973677624,0.34872186369243147,0.5977369465165182,0.17705101999304312,0.6062664964061715,0.375926537001313,0.8320032013960297,0.1997540216680691,0.7661278354994382,0.4687892446710043,0.5003629809891024,0.8423399040128743,0.9604026962272356,0.974428633027369,0.004525812440544175,0.004423509298385379
