Symbol,B.cells,CD4.T.cells,CD8.T.cells,monocytic.lineage,NK.cells,neutrophils,endothelial.cells,fibroblasts
TMEFF1,12.3089932521181,11.53790967057728,11.606414381263066,13.330686309884332,10.98079356298803,10.88350314792201,68.59955,224.6
TMEFF2,13.167828993913725,13.56584438165366,13.648815944106111,13.566856030939674,13.599898042569002,12.306206736899332,8.876522999999999,12.3
TMEM100,13.766342813927885,13.245725101747357,12.679058398536341,14.685156718823166,13.911213905916332,13.633647282053076,18.136208,35.8
TMEM101,89.74375649361042,116.94900977365207,110.33055451016261,87.87165640559562,92.79836640023963,54.134120155681536,389.86572,77.8
TMEM102,27.392719670533165,26.017137824016974,25.71027511364924,28.264528219076475,23.24640536020895,37.59312961369845,56.464622,23.9
TMEM104,89.79474971909914,134.02257153833327,110.83123368670479,187.3654586094407,129.5960956907436,151.43652636748803,138.0968,53.7
TMEM105,105.3853841205931,134.17445235581704,129.6388411492652,165.1338940815258,124.83652487984547,252.03977532255453,167.37486,67.3
TMEM106A,15.56687362036465,15.285827156271697,14.165597045668932,15.925292398866809,15.530151140809684,15.184622109571203,12.582289,4.8
TMEM106B,12.64883628647876,12.291381397513158,13.58678462273369,14.354492227223105,15.377657208635808,13.5889067478636,17.646366,1.7
TMEM106C,24.819763242444257,30.789379508846434,25.47511314380847,24.318952362879635,28.996105905901146,41.326344190716696,25.172676,47.6
TMEM107,12.68050967451886,13.96919653924138,13.926114046543201,14.135120969281417,14.443781055055037,12.645816147843904,16.653026999999998,19.6
TMEM108,14.03799628749833,12.911649724332905,15.01970346733068,13.685702678060398,13.45099132586465,13.430462697670118,8.947223,4.5
TMEM108-AS1,18.35341445088331,21.27676205043533,17.647348699137545,18.255080919073585,19.80773714909216,21.257399825667218,22.086584,16.2
TMEM109,564.2377028700015,594.7954725382755,704.603321560709,445.22461292016663,830.6063984888466,104.53212721756935,642.57227,419.1
TMEM11,178.96745851290456,216.44783363758688,217.51692223334567,200.5002547160498,174.9433652566286,231.64062515666456,427.95404,196.2
TMEM110,37.403574657435584,44.248537665220404,42.16589988392183,47.77937372455458,41.33219754432538,46.61166939107402,71.76905,2.0
TMEM110-MUSTN1,50.06071407712933,54.60711802423726,52.12669192340188,57.088869143060194,48.40529990407853,53.77897744658924,71.76905,2.0
TMEM114,56.11115229667417,58.97240881146058,60.733145167130445,85.9971638992024,63.18478299192237,87.85093911603178,104.57575,15.7
TMEM115,106.62903110142068,154.98540387365767,140.3502371736202,105.93823175452579,141.59891729190932,135.33481057497644,169.44476,243.0
TMEM116,13.89101417011767,14.906449857576217,14.317936709568063,14.975865679953218,15.370533875134852,15.554462722544098,13.506101999999998,0.8
TMEM117,36.31678510065091,29.283841479954617,31.878292431974256,27.408849363959444,48.967927711762826,32.07933686324603,58.786182,304.4
TMEM119,15.53179497637935,16.45384757252584,14.407230560140013,18.193981999957035,19.30984435101419,17.016817347335188,14.695445000000001,1145.6
TMEM120A,170.62403342711056,213.19617060913015,148.23639732028155,182.20504894561273,162.905062612968,605.8800703084245,489.72958,235.5
TMEM120B,24.25397535893218,31.56685085242917,31.176644594382893,17.43425427017833,24.55758102463573,30.4756002145787,117.28876000000001,11.3
TMEM121,21.459214338472226,21.38020784292373,20.955215405252638,21.90657680973691,22.267543642413337,39.58510809256253,18.71517,32.6
TMEM123,2681.7186170559826,4361.352403743707,4159.31457456445,3376.9578968870496,1905.043469767275,2894.195584213002,5441.6416,4329.8
TMEM125,18.714459260517522,20.394691308806166,18.899350025949044,21.030490122870535,18.696029509548243,24.010546774832413,39.125225,38.5
TMEM126A,588.9226513757117,595.3832343535179,689.8840628637323,431.7677620168454,606.210700835464,33.60745548254274,1302.3684,983.5
TMEM126B,14.130225352819807,17.483662322808105,17.825638844134392,17.715387605692133,17.791637656671423,21.458737382500747,33.04359,39.5
TMEM127,124.24858608983233,129.11044658983934,100.63587074504927,169.3047341662868,114.5575797993361,300.4046979412492,216.63641,71.3
TMEM128,189.54638264847262,208.00231913256036,232.73001709071124,131.7516069690844,192.4885223815827,41.61468684707462,833.76385,470.6
TMEM129,105.85929014273403,135.71795210061794,110.20730062705773,76.10260349378382,96.92999491941991,37.87859579211736,293.5728,138.4
TMEM130,12.844713914283478,15.093571017719436,17.725906061143,18.08148303110314,15.126472950721134,23.757248008862067,11.991439,29.3
TMEM131,14.340509714467657,15.06005620063491,17.366447946375928,16.11839141591751,15.164783543673854,27.166066643326864,25.0886,21.6
TMEM132A,42.89661308398365,45.10547583271542,39.67075373962008,53.082243663283705,37.63904153755736,74.17315401250195,58.088432,4.4
TMEM132B,12.24042138228908,10.519533408493306,13.480373892143891,11.826964551981499,13.534662628162199,14.685873022604946,9.255877,7.4
TMEM132C,59.81817271608552,72.53154985555047,77.01228033889868,65.00324385149489,60.66290285312364,73.87320313098246,14.954843499999999,4.8
TMEM132D,16.597756935504695,13.798087353395823,15.324572846129303,16.290454365310822,13.700755072733411,16.865734743631645,11.317946000000001,9.2
TMEM132E,24.49362070938587,23.88440364864891,23.165657681287442,24.748343342325413,20.84633128184601,28.155738196172916,32.684036,27.7
TMEM133,16.32645128699196,12.586106209380334,12.053089751727684,11.301109639881036,14.23565376302578,11.598517182109626,25.956728,60.3
TMEM134,18.819847077100004,21.555834662492035,22.83684683854708,20.92871453718869,19.20218396705095,24.480143992196858,19.267563,2.7
TMEM135,12.855253421788165,12.763227089297148,11.225894993804935,11.661310672986936,12.282011813998235,12.051563397077755,9.928504,11.5
TMEM136,15.261595191064485,14.925961852564525,15.087573613867168,14.250103011323546,13.183976193363577,14.308364693481032,61.682415,66.7
TMEM138,401.69438529181235,392.6018996595169,450.2852632745067,242.38279930014664,378.1059021852605,68.78810744939344,723.1083,527.7
TMEM139,17.595102086769494,18.66230046714828,16.59417919971131,20.274666855269835,15.831559403368571,26.136573110296087,14.399738000000001,4.1
TMEM140,238.39374081325983,254.21301079615293,338.1942832252013,1867.6852329928356,315.71165595836726,2685.178750167465,135.69226,91.9
TMEM141,210.73196327462108,221.19499457702034,204.38633648460865,190.09642353726434,191.37976613927077,137.4461744245285,519.35474,120.1
TMEM143,55.71938239997563,56.09213061695192,51.49443026512073,63.48837670982562,57.20236633889966,80.22842158765212,87.77183000000001,49.9
TMEM144,11.005086234802329,10.940138689736889,9.824062289829225,13.972965546882953,10.334414956533482,10.224712597497046,12.52634,0.8
TMEM145,21.146891928874886,20.720597516197802,21.523707375357354,25.44239577577093,21.427740703756623,44.69474379576023,24.612807999999998,15.6
TMEM147,543.6210860905263,567.7105436123366,549.8536153376364,441.7420497619866,397.6242418864451,95.07568230578767,1842.2764,656.9
TMEM14A,340.2274656505128,408.9488084318617,426.3590969247856,33.44766571956675,408.7156599090353,21.200649010434013,1527.7283,1096.3
TMEM14B,523.8874180929324,606.8334440724085,488.53000948152436,520.606201895257,250.22956204024118,133.30794317846463,1413.0967,786.3
TMEM14C,392.29422563383986,300.33224573909354,242.17548733470753,532.0284869504314,63.02774920474678,37.22750099745429,3663.4358,1873.7
TMEM150A,58.76243677209072,69.50685493032357,50.2095799289844,63.870326652536654,57.52325747782411,27.718113239840413,287.91677999999996,91.2
TMEM150B,21.041194775092833,17.826934523757238,17.47879845761409,26.83890031023636,18.05273951935439,26.443084906380253,24.627195,6.6
TMEM150C,11.952059848652322,11.45324091707717,12.319404081490712,13.42289333150435,11.704266730632558,11.247539509390357,24.08302,9.6
TMEM151A,60.592653598048635,76.03039128039268,68.38800902085815,66.93728245053542,56.08819757781513,85.58117135598232,59.422962,24.2
TMEM151B,16.487612997187266,19.970895027874516,20.148359913961407,20.32685518226935,21.451822994261647,29.533959805000446,31.365353000000002,2.4
TMEM154,1587.4378593692963,468.3910140765476,396.6363984422336,1044.051004388463,217.43949667817574,4271.151812870832,619.9855,23.6
TMEM155,14.870680956212246,17.988796253415405,17.102965926270105,15.955340208077772,12.263136847951547,14.056466006809687,26.821978,28.2
TMEM156,159.18065085567272,55.67931554951973,47.76755975003441,31.82310561400241,41.38614881600313,25.39569794730279,110.61048000000001,5.6
TMEM158,19.892923439624425,17.968887147668035,20.34686060312255,299.8241218817729,21.185041439841722,37.235414612761495,1189.4475,308.2
TMEM159,67.47861379536917,78.10374660849249,68.4299416830267,72.6249368969151,46.45043781918304,57.951125660638134,122.2426,219.8
TMEM160,84.00796537833527,169.3061116666686,123.97471615878801,55.782404020502625,102.88366711380729,43.535064522265856,420.6191,101.3
TMEM161A,169.70713994351442,250.2219586924046,194.53511479827168,208.55638565634212,178.97250961205847,176.45858355251315,399.05634,99.7
TMEM161B,14.436137121285189,13.788078810631566,16.2125619036576,14.415231166535104,15.271599246305922,12.757394349674794,11.529380999999999,21.9
TMEM161B-AS1,15.083534014689068,14.204125633091044,15.452288723026557,14.135120969281417,13.069610445870635,18.031944536639784,70.98971,27.7
TMEM163,15.274857201778381,13.66701187559765,14.987847218106051,19.220650791955883,12.427923399615347,16.40579195573436,394.10846000000004,1.2
TMEM164,112.77294499133315,72.11571885003306,68.91444355291814,199.67159645240642,65.11069444035654,384.99078854840616,213.62142999999998,48.1
TMEM165,14.934537217436615,13.273904492972582,13.810698005155643,14.681378001476919,13.877237930275792,10.614618451338517,12.096222000000001,29.8
TMEM167A,629.2099137812963,316.1437888102413,388.72112920888145,1348.1651250156588,465.06779585787694,757.3779856584697,1596.8849,1745.0
TMEM167B,1223.9701394052674,1018.5355602998161,1280.0229735997118,1492.5185663261757,1250.990788548366,2053.5550695168367,728.94995,1171.3
TMEM168,44.664289771430624,47.111237418519465,51.589166189820965,42.20584204984936,47.445051626532866,31.700760243280328,162.16553000000002,254.3
TMEM169,21.82812101058682,21.74271202000549,19.493799996866624,22.27051669619454,24.047171334320424,26.233899074736097,22.469510999999997,6.7
TMEM17,13.049865145205791,14.73187204203831,13.930211867318008,16.477635864060524,13.285269878017122,11.837762511397207,62.735203000000006,140.6
TMEM170A,14.361837960294597,16.841673350249977,16.229684152406197,15.6954106712634,14.82679500002434,15.658160019713,64.231094,44.8
TMEM170B,262.0203524908276,75.43684967223413,61.652223116286834,1483.7130107706232,67.68129599030713,115.25315405776276,70.365555,124.0
TMEM171,12.096627808006533,13.539688769654804,17.8054025042105,12.034201988095298,13.655846351130176,12.81376638862374,10.940543,64.0
TMEM173,64.34116638753346,300.5093330395916,170.58035960071498,164.4609236568528,204.1893411942,42.71520531371215,290.99292,662.0
TMEM174,16.44406990747309,16.15680611638409,15.73891866372423,21.114258684176967,17.551286934343292,20.613791965342408,20.125020000000003,5.3
TMEM175,171.9190895919211,160.93183032157788,147.7942362924845,156.68896622202683,183.56240695553933,120.07917238749744,115.33538999999999,125.1
TMEM176A,226.54488092813384,128.0590046438429,56.55778326263381,1135.5779085935449,83.31980253614964,102.02376891781492,75.979965,6.6
TMEM176B,27.752848680773855,27.305054375994562,25.951529057976064,33.63681333671051,26.60757854220977,31.022579852068755,19.235043,44.9
TMEM177,39.67075373962008,44.00489799519345,36.17732690554669,36.9117889069177,39.06380622515365,32.756705062682485,40.618893,2.3
TMEM178A,13.320487136824845,13.037817330069917,13.243669039983587,12.369365807159523,14.932509849961308,11.936434773738172,29.688482,43.8
TMEM178B,17.74378719405931,15.958819790523489,15.773391763961659,17.49266137517092,17.35755438723092,14.793540816194351,11.516742,11.1
TMEM179,28.116646465819862,28.822647456181432,28.18083100202471,32.963060931912366,23.356604831226814,59.48095779166064,41.003674,16.0
TMEM179B,358.1889202178909,377.83646954884057,342.68903513914444,418.5901206959227,370.27917632105044,468.586838994089,571.72205,573.8
TMEM18,57.205508508588856,68.5823778775851,57.599714763340415,55.89535428295601,55.3980310286059,35.5624651425111,85.82528,109.6
TMEM180,36.53187512474074,46.45954458334659,54.12290531333491,42.89659512904745,56.92644699032026,55.04352498396932,126.84952,13.5
TMEM181,252.56925516310503,434.87566985884285,748.8503608382681,144.64991477176684,1167.1000292244403,50.451234935672204,894.9416,715.4
TMEM182,13.886186738211997,13.19826571670561,14.594768987390808,13.559492176422882,14.951414627358753,12.398988617611312,10.650684,30.4
TMEM183A,31.119583654638586,30.279686687167917,35.98098726828132,31.640166307668718,46.76419843122009,23.11602230061872,149.03232,149.3
TMEM183B,31.119583654638586,30.279686687167917,35.98098726828132,31.640166307668718,46.76419843122009,23.11602230061872,149.03232,149.3
TMEM184A,19.07727192741312,17.096358235654282,17.829515523234857,18.129672177501526,15.726305612284332,20.902689145824795,16.830761,1.9
TMEM184B,140.92064229007343,188.2556696580849,181.62230416226228,135.95071311037933,315.0548618621023,353.978105418646,610.79126,809.5
TMEM184C,229.56616912965757,202.34365136249139,272.7654175032142,203.91517530635696,189.24260534233474,151.17347851094195,942.4971300000001,597.1
TMEM185A,43.52669513633604,50.96798462703926,45.562918125395065,49.40767616935117,54.899418784751994,31.336035700427278,70.76847,164.4
TMEM185B,42.472680389396906,48.86115397076189,49.009109608626524,57.48711075826723,54.07038336790664,65.28732717553372,187.75415,139.2
TMEM186,166.6734795693512,148.75715381694718,163.65083737777897,111.01703585237958,124.2812540514439,43.34991905119891,320.50214,158.8
TMEM187,94.47964645080732,147.54822275891098,141.7002425381502,57.62256148057124,99.37784979476733,78.1005212666522,103.075676,71.7
TMEM189,94.12119528938783,87.40694269221406,88.41283394705535,167.39016492064206,100.93356974085583,98.45262617827368,1065.4929,316.2
TMEM189-UBE2V1,94.12119528938783,87.40694269221406,88.41283394705535,167.39016492064206,100.93356974085583,98.45262617827368,1065.4929,316.2
TMEM19,12.089495326559085,13.096089353806214,12.753117627177962,13.027811205633576,11.952716783143108,12.73684153454581,13.946109,20.8
TMEM190,22.984833211819485,29.941705778216704,27.83486052267228,32.43622193654084,30.66347142260987,47.140157529838824,70.041565,79.0
TMEM191A,57.197200054683215,81.74518391970302,75.24768675211419,49.38882450703121,74.65307419093247,99.16255403451434,56.216827,5.5
TMEM192,48.80527861622593,43.845400040985965,45.48995050023193,49.694414529489414,53.76872647770866,30.574820207776423,224.06554,148.1
