Symbol,CD4.T.cells,CD8.T.cells,monocytic.lineage,neutrophils,NK.cells,B.cells,fibroblasts
ANXA8,18.535392185844092,33.40346199848012,16.387268048096036,19.93431556717567,17.98551872373184,0.7127051873389334,0.4677394764111859
ANXA8L1,18.535392185844092,33.40346199848012,16.387268048096036,19.93431556717567,17.98551872373184,0.7127051873389334,0.4677394764111859
ANXA9,32.2029817735035,21.07177707576483,29.47803925491691,32.65775758828769,16.078157509741487,0.03613948355518284,0.033135068221619775
AOAH,53.9256078336314,199.99504201090244,1289.1771076676562,711.8549339958741,555.9202355288139,0.9732667811686908,1.5994036662009703
AOC1,14.604283157808654,15.080367932939293,19.890059888690075,32.42125937415365,13.901047289726318,0.9512776975008982,0.9749072963182623
AOC2,16.131660324192154,11.499150269926764,16.17263322331352,241.75121278271777,14.478948201560428,1.3066181181103846,0.39522787298253
AOC3,13.686128547455532,12.282783292851473,15.184294228893314,210.09670721205035,21.95042785874697,0.9790453635477573,0.3164495453273944
AOC4P,66.61660914113303,50.953624478699005,49.756005537975774,62.473577805432434,39.24775679410955,0.21178054957308942,1.2853086987339275
AOX1,10.973278524225753,11.118173209962997,10.780521821284804,10.251458073922366,9.516496956317695,0.19849142662864544,8.588728699671144
AOX2P,24.148333590476824,28.562625082991485,22.212056843871622,22.798032117865187,22.246576787254394,0.3609253797147971,1.4826579441999455
AP000266.7,59.79778335433328,33.632867207830984,20.535947148712726,28.522984898627886,24.329584111009076,1.615383154583403,0.5389271449311405
AP000347.2,282.0825196089463,255.5622864502239,142.52032774133565,161.73629209037063,276.0932873663768,0.6017540159431143,0.6067276226752858
AP000696.2,35.82793731429202,26.310992525874223,37.1202658046118,49.23735137847899,24.32410848619489,3.228057327820922,0.22651266138407933
AP001062.7,82.6368188032277,57.95603300249321,51.310339351175884,51.89128193868229,47.16758012666181,1.8649097309613778,0.8475955391406915
AP001347.6,10.54914453022068,9.419107565947096,10.50828650050631,12.303587319605038,10.776729490765623,1.6001756751949432,0.5289063677962996
AP1AR,38.91454125861877,85.60779886935042,61.46230671533921,25.45266801201395,46.47680111945599,0.7443567619725913,0.849673125853296
AP1B1,195.00598814803178,311.7022679834442,425.28141362724284,182.9312328364085,188.6647516108464,1.1962486279517137,0.4310917923179731
AP1G1,220.26615812830448,195.5084376876268,216.6242816451509,393.81396576580875,318.7515720527699,1.2134468343489013,0.5915268497760661
AP1G2,62.22040515252398,52.05190257354411,74.4446438358229,25.434201574550737,32.21590850602556,0.12507193471045583,0.02238213857243504
AP1M1,76.63237311620347,93.48019017416297,127.28727447355813,126.3636247166681,60.55119083637452,1.9003382060314726,1.0173388607929337
AP1M2,15.057443882014331,16.449280157902283,16.262973761289686,24.718397485013472,13.859457421866816,0.0547050564752409,0.016858581948380028
AP1S1,49.04627388818574,45.876447001570874,57.440718054800044,46.40995327797089,35.26846511812079,0.741199616489141,1.1768450013957108
AP1S2,153.1999813065429,64.60952636681598,1105.1363172715028,258.58519097959845,225.70565670076846,0.21100305614027198,0.03865154784797979
AP1S3,7.324161376368341,9.577764037048777,13.374754766175943,15.200083596237345,11.625517509047869,1.937222279210258,0.013492953616654953
AP2A1,85.80060075212313,88.5379506950593,160.936755499193,191.13215573960622,74.68718576704843,0.21290982035532707,0.10854274466047185
AP2A2,37.032354366585245,96.526828689332,46.327183048226594,52.76170181567814,50.63416154756257,0.2910377702042466,1.253858893870599
AP2B1,118.84725354229356,43.44939359570108,54.771527669793414,95.55770168604863,112.49451257465395,0.5112556901155884,0.5897924828980975
AP2M1,467.903870340053,332.2338386961449,644.3382687070334,434.3832930366088,244.8968963336651,0.7370042429067393,0.9622494209615606
AP2S1,144.5977725196413,207.3059765278966,441.74038471346313,228.13740650047114,156.32846992758377,0.5652963159274595,1.213869643471702
AP3B1,95.8133503013731,50.040498240160055,171.59122493486723,169.337496243961,112.96091777290536,1.1323053862926336,0.9158869377420444
AP3B2,10.558549914726068,10.95247235451327,11.194024784626714,13.661014495083995,8.784524455544197,0.04712302616743952,0.03603048794738172
AP3D1,69.90345098315221,55.78468921086252,77.42905846397119,77.69813695442838,61.06811056220549,0.651512403404766,0.5133529568653207
AP3M1,50.40780661870038,96.13935017944863,74.7160852554536,37.058218339955076,106.40448085632977,1.4099645303027737,0.9508621311988891
AP3M2,405.73108856482105,114.12373250211037,31.732689791290287,74.93389924003573,156.22057384851345,0.755513562981268,0.9759363809557208
AP3S1,802.9941838491313,489.8656441128547,1148.6125939507135,1114.1612651426105,1051.8110768449526,1.8476929124627133,2.169166507428165
AP3S2,19.644684735294764,19.474643639715087,47.7715831369397,56.40550942252136,24.414902034181708,0.7816662754693483,0.5457655589625248
AP4B1,22.961131736802862,33.785994388627046,30.369120751309932,22.416396619552977,56.2772495483289,1.4447414179050826,0.991064604149576
AP4E1,16.06188951655463,31.996575392949488,19.642634350651385,15.85894076435957,17.281115982812832,0.13087007947052806,0.31295202140227063
AP4M1,28.346834955123583,32.11599718594272,33.833699542738856,35.250070334194604,25.201658425115188,0.6964633784936501,1.0140807915116083
AP4S1,30.943627098316057,24.905737256378906,24.67713676006617,17.613783059296207,24.703002325702307,0.6252020439466847,0.3220559162605339
AP5B1,72.26745547357388,34.29543600608691,118.44595226620885,634.1960892891884,36.32325570204629,1.6909415598068975,1.2208921224603217
AP5M1,57.05040531204815,24.98845925528471,26.87361456128015,24.098602056287827,59.383396082885646,0.6355350510053457,0.7520917986985471
AP5S1,69.60423466384981,38.41961255459378,58.63270587766371,61.970520900901555,67.89666153121748,1.075428291140228,1.523862043120517
AP5Z1,267.272990325104,186.52024453584843,304.3960287777865,317.2189928785353,201.14936773805738,1.0287681424700312,0.9796173182161921
APAF1,21.343365582516412,19.86176546255653,27.128786431574447,118.63079286166581,19.49691790485821,1.1625092857094506,0.8501237025645613
APBA1,20.727661438262164,21.641133151599515,23.216576258917968,20.64400624427845,16.37626369259688,0.3292443526408143,0.8254451169284781
APBA2,171.34900213463112,1194.7958612797565,19.24184629214714,25.944225709455555,351.1872010834016,0.08132122737178712,0.7756389619851288
APBA3,57.430236472168744,106.86233218070711,45.928397949962005,72.65514896132288,52.70583183495918,0.7257100226048473,0.022904581290649564
APBB1,58.73273739831875,91.22737783948888,28.549662307085097,31.16773854027243,42.96114013371416,0.305381654208541,1.5353742417505887
APBB1IP,113.45128621992923,64.9918935657342,102.44680666058304,125.42160121622192,138.26615429190034,2.90852075666693,0.9649020347664613
APBB2,11.13000968532667,10.904809952514519,14.06631555310152,11.034263731946934,9.481701281150222,0.12581630468357596,0.24814809768122356
APBB3,51.67136422064497,70.95195059674114,75.92853577336952,110.57755843047005,46.308716644118796,1.2879414412305348,0.460678636148461
APC,22.82720518444393,15.213961550486296,22.378301862241628,61.885531692542145,31.934551371001028,0.9179207328276143,0.9167028221054199
APC2,44.89006368884009,33.666580439708085,31.017088214490958,50.41926552514705,27.946624475521592,0.626486792369174,0.724055790327011
APCDD1,14.774373675961263,14.051635943384825,13.580973883721208,12.506917193303208,12.866847689643366,0.0821338878140069,1.001009250895173
APCDD1L,31.41377632249218,30.153765643636767,29.542343808564357,39.46986074214419,25.613589163998103,0.1239590922190154,22.014649959536833
APCDD1L-AS1,8.573901969130368,9.17707704733139,7.956983183676557,8.670586492652314,8.357823237931035,0.46705828413987216,0.17748290779475792
APCS,17.811104310781953,16.380441180154982,16.89886173098223,17.99034012129224,16.051556395307948,0.46972949810026127,0.1690984100540533
APEH,60.328402370386215,69.31496496941418,77.40999549686524,57.070999522341936,58.547361440320046,0.46616215813562506,0.3765642902046125
APELA,7.9295861184037495,8.252901170332306,9.059878256710649,9.651641445344334,8.237255554984559,0.00970346684910162,0.0037751848438984646
APEX1,817.9174027591644,1302.1511077404882,940.761236634559,311.5833939921918,631.9577706038516,0.823645611355122,0.6495832603008181
APEX2,67.44822280724131,89.88519227474376,108.80854604331249,113.96460854580269,89.26546303919157,1.426397253305078,0.5532903243414198
APH1A,65.11671592861927,73.54311496598298,140.2579003474769,148.13606010330147,107.12150843131009,1.570893744703897,0.3682035904582608
APH1B,47.23716804509661,56.34747614103866,132.23915034221835,190.05882207830635,60.367220404971555,0.35944783018718823,0.9478166436402234
API5,365.04178923765426,217.8889136954395,144.29652424691366,73.8779601297891,215.86829645992708,0.7186521323471617,0.632723173206025
APIP,8.26952782795185,7.537367442627273,10.493651506750163,8.369812215863252,10.14979894098086,1.387952850858723,0.8705000404333992
APITD1,24.60172378079942,29.611609493407936,27.812886609645865,34.741961078486554,53.35772652033733,0.9037635390606396,0.9782014748741691
APITD1-CORT,24.60172378079942,29.611609493407936,27.812886609645865,34.741961078486554,53.35772652033733,0.9037635390606396,0.9782014748741691
APLF,10.239623394619114,21.979460610742223,11.414025032159003,10.554142012393546,10.240925689168723,0.515747168244049,1.030966721636455
APLN,35.32399480324966,34.1620317469402,41.09778053850872,45.15526545937199,28.368067656496848,1.8172931104215706,1.4076321788757165
APLNR,22.60898848569493,20.980355214335926,15.086175718189121,25.31045797275635,17.040769359995085,0.6847389098055218,0.6706784724307948
APLP1,30.223778212281807,27.066273968360903,24.174852513684073,28.55595453484941,23.33064757824937,0.2671743288822645,0.13073329346877474
APLP2,113.05364476314766,104.2557628372214,1933.846688458235,918.289877295407,155.5393324641976,0.05145817136113088,1.233601949240246
APMAP,673.0247319667992,740.5536129038231,791.7250914746191,3583.505739840277,2418.1739794190694,0.5695253247696684,1.1529644338170941
APOA1,46.04297927606439,38.085911746985495,34.849797523951274,48.43127185568303,35.86986212933494,0.12225837484397198,0.49915690888241826
APOA1BP,133.9728508729289,132.00260907660808,208.08076295417519,71.73994747987328,254.24999984888035,0.9526791328028319,0.7891309560299891
APOA2,11.296602873871525,11.290839956304568,84.18770660595251,47.578568208853966,11.399713510924434,0.1741444500068451,0.8038321023241481
APOA4,71.53680204741711,75.12487988345812,62.5359470403094,92.1446725445769,50.1209344059177,0.2511171559734956,2.2014491184411136
APOA5,20.63238372652117,21.213932839470605,17.377514492613177,21.477783942868,17.790581327923334,0.8767765025707968,0.4468779916106811
APOB,16.720230129165493,21.59787472319148,15.07021498690953,17.849407270242356,17.910559715720524,0.11728782759636427,0.1722824559378252
APOBEC1,13.08136351889175,13.067394612399177,15.147673121621487,15.7356903689797,11.533912782339304,1.3344493056247837,0.8439045576340741
APOBEC2,44.27968368342623,43.07467484498962,48.89398683658255,77.01590677440223,45.93814419766057,1.1178791407773194,0.7900320900821503
APOBEC3A,10.054916661200885,10.301957354780162,757.8203403833346,1781.228357842632,9.802715697917947,1.969321695899243,0.489244487271596
APOBEC3A_B,10.054916661200885,10.301957354780162,757.8203403833346,1781.228357842632,9.802715697917947,1.969321695899243,0.489244487271596
APOBEC3B,8.839785312375918,11.014963612136704,9.316017592776587,29.014695354543317,8.582730320998214,5.488338255621419,0.48314532270648824
APOBEC3C,694.3287158407288,573.7531138263917,565.8543306903645,386.10982405682927,733.6256754149623,6.696849748981256,1.6117076220254964
APOBEC3D,69.65342834602043,38.217898859137534,26.091746540258956,44.308715932959494,57.89779022262484,1.182545488336155,0.34778193473027724
APOBEC3F,183.74812878646378,69.32966157132212,72.05024719528073,118.92756474472284,96.66323120027656,1.3003939057342104,0.7934609675927939
APOBEC3G,218.73481265363128,143.61287734861142,117.20504893549789,195.2161131868396,296.3708095389571,1.294832120864955,0.7463830609865236
APOBEC4,15.299373960943386,26.03246088392855,12.273214165926346,13.663865832556546,11.689007358996202,1.5994803181725823,0.7199594861322043
APOBR,90.1311155573436,71.85920572987462,357.45000742700176,890.1447639783763,186.2037310620444,2.913731824442725,1.1146037095357744
APOC1,46.49248905626212,48.746974023666716,44.17929843993098,49.147291400097025,34.94624770905322,0.03720774325009141,0.05098884610925128
APOC2,44.23002899858331,35.12498580044271,45.12213872714654,52.234028703560405,28.610799187201213,0.5531087613819795,0.29425929650116006
APOC3,26.066859747861354,25.9912099500063,21.913981668375175,22.29178450608453,19.305042376090483,1.0239899968412418,1.6156645592688788
APOC4,44.23002899858331,35.12498580044271,45.12213872714654,52.234028703560405,28.610799187201213,0.8707993163479358,0.29425929650116006
APOC4-APOC2,44.23002899858331,35.12498580044271,45.12213872714654,52.234028703560405,28.610799187201213,0.8707993163479358,0.29425929650116006
APOD,17.472372161655304,15.81346570894148,18.9583781128304,20.788442336512166,15.37774608514235,1.950677660946368,32.890248425119445
APOE,67.96873136125299,65.22923017266558,78.75497062224184,93.26659571239729,52.835694307812524,0.001429857410689134,0.01384319437950596
APOF,20.466717911433214,19.152492285156463,10.376740527491922,81.11410935175677,11.319560270835428,0.9816354191139949,1.9048293430917296
APOH,15.609563870226186,17.936590031870885,14.99101481966026,16.65248969474342,13.551713362544204,0.8292211562020895,0.7042150329498472
APOL1,154.72916503097287,222.1044487319877,176.47155650753157,703.9449240358249,200.30770702161266,5.053026338817954,2.520177240509693
APOL2,86.14777265295068,102.96030377552863,91.50662069133672,177.54551247843682,78.80674347851969,0.36827704989410237,0.9970541405900676
APOL3,550.8206739764934,759.091649079077,314.66363175466995,88.15824708992544,818.9305550928458,83.65087349104518,32.294554199509605
APOL4,19.35010678635946,22.93803817620507,18.80743474980922,20.254850773858944,15.91398302375042,0.6109970840541133,0.2621639099815623
APOL5,30.57975302884294,26.94233739881397,25.578771307497025,33.144392109636165,25.87393582882747,1.5426937588588214,0.9857747576054786
APOL6,195.98956305993917,48.99724333441405,56.53730112717596,510.644598634797,62.739692319776225,4.513837869656474,2.5338188750343233
APOLD1,34.45832341043472,16.43169573976429,13.05495779049283,20.77298236747548,16.940077713356178,1.5585448372860344,0.8909297348490753
APOM,101.62852337784271,93.6963525473172,81.26043013052703,113.54097403386051,67.30345677816642,1.6757614599869415,0.38424249854867065
APOO,24.164566672992702,67.28913339804019,41.07823804958152,85.23533758286902,52.23401708147752,0.7887465965627255,0.29864274922691536
APOOL,49.31792164911166,46.99887442435294,99.5865039406365,11.341293648091911,91.13059412224658,1.0530427309293746,1.022029557364387
APOPT1,41.26699796933839,95.15826298532258,134.98315382693582,118.29218330879512,141.93488324655274,0.9270422626168374,0.994701335682791
APP,39.396230565634255,71.21603955026714,461.12028561611226,66.581487544294,23.57257952724206,0.14233107662589883,1.3192633658700021
APPBP2,20.454610268292644,13.702440177225059,18.082032249022323,18.495731825835115,17.767123344670036,0.6675698760628629,1.6152061847678858
APPL1,59.04704737908467,76.07670937252438,177.31229115308594,22.67347739863835,153.56986151963926,0.6711740768919799,1.0679018195196168
APPL2,141.34447708835532,104.99695340591622,202.1386479067269,268.59631766984774,164.65392523913266,1.0216580460679718,4.282724576515687
APRT,621.749147028836,1018.5196141886615,507.0439694675744,160.98341612158964,670.5555735895181,0.9813848151204344,0.43103594833503295
APTR,11.956703949395138,12.465329150625355,25.9019375829794,61.75484987052191,24.9811774035316,0.48985171623609564,0.5280661829016244
APTX,18.382704738409064,25.977817604379958,24.365903191439653,14.240173975120648,27.303993916587654,0.5331749590839968,0.37608169682544745
AQP1,27.861206045049993,20.678609900146853,18.327561213580406,17.743892031774564,20.91223274708413,0.463570157364879,2.5088186686422764
AQP10,12.363170374649258,15.80282566321287,11.93118521611411,15.003175356231457,12.073087462656488,0.8196859077272477,0.22712786218196063
AQP11,33.56231112246632,70.2151236368314,32.102005563380295,18.80514383426049,42.816611011305845,0.04985455037565654,1.0622953290532176
AQP12A,15.855644311325214,13.370250941458265,14.35306178196656,12.472446691308079,14.02588788528803,1.197250153049771,0.33327971132652845
AQP12B,15.855644311325214,13.370250941458265,14.35306178196656,12.472446691308079,14.02588788528803,1.197250153049771,0.33327971132652845
AQP2,11.7594433772787,10.710243571474136,10.131838683372807,10.675542336028272,10.763340807950136,0.6879564474286688,0.5433493908129349
AQP3,132.58750586791092,67.81149011005428,15.064927021088062,28.222324897701444,39.495827224864364,1.0558643168285569,0.197621251120628
AQP4,8.460873724197066,8.83744129820244,7.996362209445841,8.372483675517373,7.7745143212455625,0.01762521907478423,0.01762521907478423
AQP4-AS1,8.338309148264594,8.536357612140195,8.227342588937624,8.746376975422752,7.618476708395208,0.8718069621215963,0.10452541670434434
AQP5,33.714941446629,30.896959400593452,28.219457358150613,36.044310157938256,21.30743226639439,1.596089442135562,0.3155336993535234
AQP6,30.538060202443422,29.073145947916846,28.46707690886876,32.01060273803332,22.26460514188066,0.8886449416119481,0.6417811404775908
AQP8,28.20542461766329,30.452582764294043,28.398440515497505,36.50027212947419,35.992203726001904,6.568366825605501,0.3213959824276157
AQP9,12.956698334684718,11.236442320430221,324.818875958243,3381.258475777813,9.747460990871168,10.895767359207012,4.820281496735402
AQPEP,7.899832729005602,9.813328377600323,8.254723222650608,9.866760061065547,8.219969432588348,1.2719332842322435,5.002181481070277
AQR,10.668292065154285,38.24102987051778,21.619406254706032,15.010684141365187,22.57858928617346,0.3502653787206903,0.5884847357859669
AR,14.214888129446152,13.619073031566836,13.514383197360274,14.984092628033077,13.771454131920636,0.07215165012050931,0.777493144751445
ARAF,64.53063804278192,60.48893319917815,109.02974976219197,86.85145318657072,78.31694961173513,2.1134966124598726,0.79203139887915
ARAP1,62.35635860509304,54.08729651886687,95.96650948533959,163.96141278539756,46.62510916204007,0.4422612049419837,1.5278759774671313
ARAP2,303.5579428938267,173.31170256704434,175.77041100247328,265.64355213091847,971.7897409647253,0.31557963206820255,0.059295769971162704
ARAP3,33.405932639409336,22.237140499585042,45.98060258899619,116.46561887075428,26.93223869125412,0.11750672249058951,0.3141854988354313
ARC,23.76792622345302,23.086441757995466,21.109312502466157,22.580528267646546,17.757361957459903,0.5118389134225596,0.5444806183674364
ARCN1,489.56684116983104,246.61453520991807,223.7382460417628,321.0456669461484,258.73801251117237,1.687355079613623,1.591735806748414
AREG,96.09303003883393,77.77048431119991,134.90843333686453,293.1512578862798,109.23391528363862,0.11348892328725668,0.3594238129055021
AREL1,70.05695232065419,38.05011684823078,95.32673844015476,182.8952223763016,139.7011135294844,0.2959182133030913,0.28424297523772923
ARF1,95.31786194578329,92.89886446230587,98.19819879707214,120.33110941358285,67.21800827857957,0.6787850521188924,0.4826020670708256
ARF3,263.76040698672716,165.13930586560383,541.615169461483,659.2816007859484,321.64664116148043,0.6880114739359561,0.3430429208626841
ARF4,447.6261106685529,393.3951933200545,528.1655772864946,934.6832726142743,308.85576851354085,0.9524190814485501,1.3536362039710252
ARF5,174.6904548740829,186.55331623583342,261.81075569621447,434.93401583715723,148.09039596194037,1.1301084449718635,0.8942658134665732
ARF6,816.5392461861264,623.0807156700362,801.2033193724226,653.7204297266578,729.2844714043569,1.5789767192834787,0.42720113940143084
ARFGAP1,74.48901856890413,82.13418114162488,83.93339778832342,101.47200003926437,61.646284283355406,1.528325459026117,0.5837916576220746
ARFGAP2,48.714252692111685,33.44942191981371,30.872901527468848,40.750034622774315,29.628196100159645,1.3709585377675977,0.639435944733809
ARFGAP3,219.89558862083894,183.47161335687952,384.74203134626526,668.1247223162885,384.0116251601798,2.8421933456216664,2.3361894948737674
ARFGEF1,139.07897765543862,219.33921409335062,247.24056057580296,259.63508526898573,260.49127899446216,0.3206242386428487,0.5164520094149121
ARFGEF2,104.04140587992592,88.43665977930851,152.0512467895254,33.17122977911965,86.615791372089,0.9632269394847018,0.5326669703307243
ARFIP1,54.65843403102878,143.69637425826983,241.00901540206323,995.058662976947,87.48383259832973,0.5235809274084278,1.9058407179774604
ARFIP2,40.579350532203804,97.04430490437971,111.11041663989664,55.230920308074545,116.22564774217324,1.3433592300770134,0.8846351362763104
ARFRP1,109.26111192720626,133.20528969824906,96.53931540253481,76.05278176895939,57.565955936730084,1.0158752138780516,0.8348868723864828
ARG1,15.891551395605454,13.858481257918848,14.873353934142207,20.757295688930395,23.258875722283577,0.13540294285691606,0.6164794632019696
ARG2,152.23529889331985,240.1374593923198,278.69036545945556,180.99775214315522,288.38686995700056,0.05900783757714252,0.11006689366405267
ARGLU1,524.9881348991581,462.4048844207686,262.3515677535462,334.35945705598664,416.9206915852986,0.616205173484238,0.43667771107514874
ARHGAP1,53.49232027291953,161.70080546890134,47.30384349674508,44.3026984190515,69.33016764731882,0.3306135594062561,0.7100440819883103
ARHGAP10,92.44205721927946,154.3028708825279,73.96948883572824,85.2622707310822,118.09129259480987,0.9519312772766849,1.146065579884615
ARHGAP11A,10.292312503442316,10.57445198269509,13.929985190084128,15.55491420043282,14.07589937824851,0.8493145789849175,0.4295788588878964
ARHGAP11B,15.103831846262867,11.916294484490246,14.460183949836818,11.01686969983371,20.91648107105756,1.8614011452555088,0.3651268581151842
ARHGAP12,88.36636658216045,146.89727984888097,211.42664568842443,49.9781777052326,217.87220402501106,0.377883910996144,3.3123008131710563
ARHGAP15,611.2299041138032,190.6282922964657,88.2896481193309,203.19421732240997,192.31685481087294,4.246982606070976,0.17840924729843322
ARHGAP17,200.12187315366663,455.1539683713335,395.1136823802281,163.19209298080722,280.04456169100246,2.4203250254028483,0.8030534947481278
ARHGAP18,17.44102963096631,9.570567912357946,49.07707994480677,31.01287220929406,71.87020544615,3.1267106142297316,4.504336783768958
ARHGAP19,15.40107271656044,29.836628850801613,15.7580439096579,16.084860903639026,13.780031855189344,0.30355238214939856,0.04117976479417367
ARHGAP20,10.164637166303827,8.763625334159899,8.592930253099606,9.079767985942311,9.58261375945703,0.14910492330910288,1.019995666605035
ARHGAP21,27.675558919139373,29.460874090697654,234.82421041685072,24.400321925679272,91.7215530467998,0.7043126841776178,4.921463858597845
ARHGAP22,10.385332207899738,11.115682838470404,18.506662509388985,11.537820757510556,8.326316486989919,0.009933826053582409,2.0482467135568863
ARHGAP22-IT1,13.261854520090864,12.908272588128446,15.421606890862503,17.588198611364465,13.374156691314466,0.2433325796708531,0.5847692279080847
ARHGAP23,26.841075924244343,27.71155474942898,31.802499242566434,51.762580495295815,18.528986541602226,0.4571093391825072,0.8255335196025952
ARHGAP24,13.199081203133089,12.622640983788333,123.4557625871134,58.40519694668545,12.286713949041673,0.8918940533321115,4.555934481744685
ARHGAP25,40.71370998204667,43.62301545280512,40.81130560922424,147.34756478549718,36.33769176984998,1.1367151075544675,0.19368517004699276
ARHGAP26,16.446502042890756,25.924122405108474,66.9987869079901,168.28007873460572,60.112073792198366,0.6949186475475256,0.6352024138373819
ARHGAP26-AS1,22.776683859685637,21.416830355010333,55.090361167441486,150.3719827037722,22.2968644214186,0.8599375571660324,3.4764349632315
ARHGAP27,15.573406581596641,23.278602250681686,64.19755199952334,107.93286659464697,21.87269531860694,1.0827150402310635,0.35764493123070845
ARHGAP28,9.612548971776556,10.441174804990244,8.946118634179694,10.483546379837149,9.137483880507697,0.005937711034638656,0.3476158812427005
ARHGAP29,9.567262887722299,9.777196472452932,9.88123503136946,8.408636490372194,8.380953456482443,0.013706575706567872,5.870357642554136
ARHGAP30,393.1577747661942,510.6995866014674,820.8892544465953,1422.5236177074873,627.3134695426915,1.9001302951648955,0.39074724323487225
ARHGAP31,85.62860487003567,64.55183463492848,138.5774103333117,34.99239941777108,61.33707576997568,1.3787503575983386,2.7985022351355022
ARHGAP32,13.709785983487143,15.225241046568527,27.545422777768625,10.87898583294682,18.54123431237357,0.04004788878685761,0.7395520020575636
ARHGAP33,28.837839912772647,28.602545101895476,23.29118312420649,28.00650039720644,27.13737625255991,1.2090850828066755,0.34761380908775186
ARHGAP35,132.90492788325292,90.58352663728228,100.85403194662324,89.46879272839345,128.46193272383658,0.44515195594701773,0.8756084121707051
ARHGAP36,10.760465907069452,10.065248143125965,10.780996514082553,10.262974028891264,9.023907991652036,0.4698613161034825,1.193645694305121
ARHGAP39,27.23604126497899,37.50508888177949,29.854306728960943,32.78390825485228,27.96624249023026,0.2661288092432955,0.30502707270548385
ARHGAP4,318.66669399880806,475.3259005051477,357.6860794752744,403.2985917830089,242.2949305687366,1.164962495598723,0.14180718134990122
ARHGAP42,11.38328331129267,10.450953257452943,11.151145536254068,11.840640079919774,12.266225139003096,0.48713586179090923,0.21769824768144955
ARHGAP44,24.57836689193658,30.3045919764852,18.043664097943857,15.742361504558229,23.147315497835116,0.17702904665046354,0.10768962723803285
ARHGAP5,79.2847755115621,34.05871361794112,15.397746584226786,11.32674510919638,52.41960520403577,0.292159053156988,0.2078107512169074
ARHGAP5-AS1,17.484317324893137,21.317707849824004,19.591741342121544,19.74268346495388,24.468304600869534,0.33909964990449804,0.9699005793083064
ARHGAP6,10.423766378305796,8.920105102374675,18.62247411761937,12.259433283230068,8.864903256825997,3.6109714156558717,0.4568857653454778
ARHGAP8,22.199317689936116,16.317299374700497,10.79388619963196,13.770149609554284,18.210451082960123,0.05712428448849102,0.0042669768537872705
ARHGAP9,1099.5777317622324,1711.7489593351575,1094.7055229159923,3995.497288412342,1120.4707404433777,3.2933152057459227,0.07968973997851946
ARHGDIA,645.6465379353331,366.9529466620051,535.7872099291008,463.22600028230215,435.95678073162946,3.1571685870624653,0.9101328798560712
ARHGDIB,4726.138457650407,4470.230195852657,3670.044472543201,6348.830428388986,3567.215084277019,3.0318607633483756,0.373863387532324
ARHGDIG,51.195932179942105,42.69923865156458,45.73597780014746,50.105194014582445,31.36596306651734,0.536893684635277,0.9724032868600976
ARHGEF1,469.4816659233341,1083.4644034328596,414.75720698144585,484.95331270150234,601.2597426973244,0.8949109895622821,0.4363705364751052
ARHGEF10,9.532900583908669,10.082972866161322,8.920098344417587,8.988656489030726,10.29304584240984,0.012231859917453713,0.9197206831768668
ARHGEF10L,22.11019386758856,18.536917071500692,98.97897438235681,24.501680265219168,24.069613638818954,0.11377743756400611,0.67118340001401
ARHGEF11,65.88079653352996,70.41832715041566,149.6520892703294,240.92160166738464,17.630664429521822,0.40717813569624217,0.20235623400102268
ARHGEF12,8.295156914300799,9.462643994655078,8.12722894655848,8.528806674354266,8.652678957596281,0.18628250591775322,0.1973286855345985
ARHGEF15,27.71785039039568,35.210529508156355,31.24497199729533,41.498556182974816,35.16298956917997,1.23132525451609,1.0476873767022705
ARHGEF16,95.11696275360204,90.71403076795949,69.28495914081287,87.25691019199358,55.94890361310712,0.10745727026641445,0.1298500342803641
ARHGEF17,59.140366256958295,50.4478646737082,60.537026731238164,63.7767290442452,38.21421885220198,0.5558165276567503,10.548498854126398
ARHGEF18,1786.5157530919364,1518.6716026088998,589.0562961982265,736.9928414525476,1085.719725861739,1.459920541229481,1.015965202733281
ARHGEF19,65.07883378575075,99.71882324767755,72.91395251174318,54.93613298576799,89.02545975387706,0.026777721164636507,0.15958837839318224
ARHGEF2,51.21419293251204,47.944259182051965,108.13151346080883,125.36885655346775,37.94329965840446,1.4138312643660018,0.6957768098331785
ARHGEF25,43.92127432601915,52.77416521495786,45.35673362775418,68.15219018079479,41.904819162177965,1.0980817392567988,2.7555975491486167
ARHGEF26,10.565380023287641,12.041795224254855,8.59599108183581,12.451104715833889,11.408829275411303,0.01586173834418331,0.18828452034902052
ARHGEF26-AS1,9.159305234613837,8.786472185347211,9.435470162213763,9.07585527025582,8.54556097497316,0.36923722190489444,3.8753558761976
ARHGEF28,9.32641285960491,11.081784475454917,9.650616677486786,11.072522524923915,9.483746373920296,0.45685482586998327,0.9994310090827436
ARHGEF3,1157.909247902585,1474.6808241622903,861.7134386245715,151.92189742569386,1554.2155868412747,1.1701303971393515,2.9747062285429045
ARHGEF33,10.811959906484912,9.355255764342798,8.929248494386753,14.495368300850108,9.14864355053875,0.49904661971020886,0.9855731784907158
ARHGEF37,14.611802168946857,13.019899569148894,16.140949395863,17.442860406770528,12.631872032381997,0.3020380891007547,1.218729523832572
ARHGEF38,13.133922898000819,16.0231263240651,14.579352036908908,17.292205209026935,12.190097728199433,1.0093625213364883,0.9907243223930176
ARHGEF39,25.05765639926252,11.310631275555298,18.424522704096564,11.925916775404183,25.323621439388127,0.4596710138511949,0.06729375797677516
