ID,memory.CD8.T.cells,naive.CD8.T.cells,myeloid.dendritic.cells,monocytes,naive.B.cells,NK.cells,memory.B.cells,regulatory.T.cells
FMNL2,0.0022110485700722613,0.005376342766961473,0.013255431095382098,0.07656171138692387,1.40657901407255,0.09243533718078074,0.17741993946421905,0.003544578064341272
GAREM2,0.09926499294507338,0.4768970975260576,0.8636966550512841,0.1715874910310467,13.35901070415374,0.4245448701373501,7.5961633257717995,0.7323987674776913
SPPL3,0.5021354961109189,0.36578464908872904,1.1253825316547428,0.5560867807448701,1.1364334519090022,0.35342705199300223,2.0602433112697143,0.49725831325732706
DPYSL5,0.01202185531948842,0.009245293346200206,0.14844717968135152,0.06053292134658014,0.8890117911087502,0.03666339580980515,0.38297253187664565,0.0715403861268966
DRC1,0.0,0.0,0.09040538757407143,0.0,0.002436077798561312,0.0,0.15354212053350075,0.0
RAB28,0.5655287831761645,0.187680903527796,0.3030777151626148,0.06543431704184789,0.33699758198748914,0.043842021373440364,0.0,1.172552025626723
PRXL2B,2.502722626101188,5.032956065602587,6.404892732529349,0.055154928164670367,8.854936547002263,9.80957159084592,5.519736370140378,51.09975719660608
TNFRSF14,38.7567023121542,36.1984568286041,8.166127011529486,0.4218386266108556,11.92759721025395,1.6782194354256992,5.1535903872266795,2.1234478793828577
PANK4,6.274215570850472,13.636872601713225,2.4383262985977394,2.1883241227768795,0.19492714547337778,0.0,3.4560646724885284,0.5604571923952312
CIB4,0.02881347679803597,0.0,0.0,0.0,0.0053591618952717555,0.0,0.11568252773832469,0.0
MEGF11,0.0,0.017932949256563756,0.1335739117821889,0.0,0.025491095978381517,0.005411656072635976,0.11703931416649678,0.003674315492045597
C12orf43,4.187937410856247,6.53231454678969,5.473982203286255,2.431584210185328,46.721583356839,9.905569950149582,22.477151604410786,12.414450082805834
PEX10,5.9999533843241535,2.1230981568867855,5.926699294071225,0.0,0.31977053824198515,0.0,1.440838751381454,0.0
RER1,46.78248259288322,28.9567721938024,61.761334468353475,16.98514901996957,22.156158814716846,65.75315115100298,0.6629593909013954,64.18947896398433
RADIL,0.0039221567435607585,0.004644009347479778,0.013159285967362903,0.01355875920094375,0.29378095692830863,0.02873210696356605,1.138561384636638,0.055520862942626474
SKI,0.9373416755614259,0.01377648033264289,0.4635127124277839,0.0,0.3761027366810665,1.6125610635675705,0.33837256548586986,0.026004197799073904
WIPI2,9.038109936918795,8.995339516188475,7.350202665776822,0.38138564185852164,13.017107267675613,6.062853675449483,25.16301887561803,7.836601258686868
LDLRAP1,4.214516012078415,4.907338482483479,1.515578884142467,0.03865031939221285,0.14902335710152712,4.622989743542432,0.4951678674064985,2.1426685476311453
AGAP1,0.0025825280675255777,0.0,0.022823320588681136,0.0,0.03890943789659826,0.0034815476015566016,0.03756519883766585,0.0007074996658524156
KRTCAP3,0.0,0.0,0.9383771285747255,0.0,7.2675253433203455,0.8098037403001861,0.0,0.01862565990802062
ANKRD61,0.10116637620439854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH2,0.8728632196766617,4.613101415492691,0.3084990850145339,0.06332309564726907,1.8448013988880438,0.6901066833315028,5.7725085994142775,0.7822312687498689
EXTL1,0.0,0.0,0.0,0.0,0.07202084285495237,0.0,1.2874689111505127,0.00606843615673279
SLC30A2,0.3636643576352705,0.7675703266141032,0.4061828253560525,3.2087644496546472,40.62819371497946,8.527445724690908,20.690843331797904,13.943589275289645
BABAM2,0.7912989067638284,1.1000889030547167,1.3924221984392622,0.22970850242599714,0.5023284114697522,0.7235224144526072,0.046492265813932426,0.2908126411597487
TRIM63,0.006059046601850698,0.0,0.07993220281482231,0.020536697878526015,0.0651350174092309,0.0,0.8360672260523007,0.006170263750734166
WDR66,0.10904213893468612,0.33547842611928613,0.5002158392947316,0.8413683129608475,15.402935957108262,1.4499695659729488,20.02512203646044,1.5268210660483883
MRPL17,108.05956769831921,149.88440563504224,78.57952769450439,84.57965623032284,149.83900196238855,601.2713603384095,1.1908821502373388,1210.2575867087264
DUSP2,2030.914709765068,735.7140154674124,284.01228014746954,96.96044401231053,8.46451347539957,55.96531851404003,5.404921400549087,68.3191320990039
GRHL3,0.0,0.0,0.10768318837959154,0.009007407328795429,0.2058214278917639,0.009073828476752564,0.3500761295712322,0.1165827024825179
UBXN11,8.052809384288105,6.203907390515243,11.366372525467652,0.0,0.10646053780020141,0.012997176804602982,0.4858558549869609,0.0
NLRP14,0.003978000461537771,0.03038091528821082,0.00440265093329615,0.0,0.02043946596538836,0.0,0.0,0.0
