Gene,memory.CD8.T.cells,naive.CD8.T.cells
FBXL18,3.013096097,3.051614075
FBXL19,4.457497984,4.48217231
FBXL19-AS1,0.805514526,1.856544982
FBXL20,5.719883573,5.825901477
FBXL3,6.587665927,6.497121728
FBXL4,4.270373547,4.147931274
FBXL5,7.099248571,6.826991105
FBXL6,3.930213114,3.543680407
FBXL8,4.108434022,2.354414594
FBXO10,2.11479809,1.511510954
FBXO11,6.68518517,6.892763794
FBXO15,-0.013728973,0.720258627
FBXO18,6.42666957,6.458153288
FBXO2,2.038638557,1.511510954
FBXO21,5.652492825,5.675016242
FBXO22,3.484266814,3.867727841
FBXO24,-1.446464651,0.587887675
FBXO25,4.520453116,4.818806096
FBXO28,5.855919079,5.812369033
FBXO3,5.249852945,5.319119128
FBXO30,3.975853798,3.519656913
FBXO31,5.635787898,5.530729301
FBXO32,5.954549263,6.902085747
FBXO33,6.488093854,6.598797581
FBXO34,5.716221094,5.064833657
FBXO36,0.945565114,1.736616907
FBXO38,5.750047965,6.18022515
FBXO4,3.320242438,3.35292268
FBXO40,0.768269434,1.057121687
FBXO41,5.862561143,6.588729983
FBXO42,5.59249346,5.76717204
FBXO43,-6.563717529,-2.689621794
FBXO44,5.111713814,5.406866497
FBXO45,3.802472135,3.068271673
FBXO46,4.376280511,5.135695297
FBXO48,1.218368877,2.211767262
FBXO5,2.956269704,1.797826756
FBXO6,3.15692692,2.53303676
FBXO7,6.878904161,6.628585587
FBXO8,3.934422449,3.51358801
FBXO9,6.378049411,6.483990214
FBXW11,6.027293511,6.068750838
FBXW2,6.910230318,6.831877006
FBXW4,6.125367767,6.134490038
FBXW4P1,0.429618327,0.761814287
FBXW5,7.199713881,6.632791249
FBXW7,6.323727541,6.009607903
FBXW8,3.996131664,4.972722694
FBXW9,1.855430614,1.672694574
FCAR,2.997087095,1.736616907
FCER1A,2.525238783,1.535669345
FCER1G,4.776359038,4.522018173
FCER2,-0.222804044,0.917010697
FCF1,5.467354487,5.683150083
FCGBP,5.91035711,8.410639909
FCGR2A,3.856708837,3.379862085
FCGR2C,1.941600309,1.486941125
FCGR3A,4.439840662,3.635963319
FCGRT,5.763123079,5.4833845
FCHO1,5.958688289,6.318928106
FCHO2,2.956269704,1.511510954
FCHSD1,6.424426733,6.435862245
FCHSD2,6.114278854,6.364317941
FCMR,8.182289831,9.035181225
FCN1,7.677911252,7.03778152
FCRL1,1.133040237,1.330027528
FCRL3,5.740463805,3.464095199
FCRL6,4.636094596,2.65934789
FCRLB,0.429618327,-2.689621794
FDFT1,6.560689264,6.391874719
FDPS,5.706408784,5.554570635
FDX1,4.776359038,4.128206906
FDX1L,2.491354527,2.211767262
FDXACB1,3.281113864,3.701497136
FDXR,1.763785375,2.407745402
FECH,4.531610101,4.716845969
FEM1A,5.269978346,4.911727901
FEM1B,6.770065599,6.822702326
FEM1C,5.48468025,5.172753547
FEN1,3.79785901,2.974179032
FER,3.707284752,3.814417772
FERMT3,7.789297313,7.256603702
FES,4.163262965,3.101020748
FEZ1,1.47106792,-0.111986841
FEZ2,2.939613813,3.051614075
FGD1,2.038638557,2.053452283
FGD2,4.28692837,3.658140335
FGD3,8.125434052,8.436532259
FGD4,2.972735497,2.544987625
FGD5-AS1,7.370598478,7.202456711
FGD6,2.282681874,1.736616907
FGF11,0.47655873,0.953334633
FGF14-AS2,0.278872823,1.090121962
FGF5,0.049731782,-0.270513755
FGF9,2.334565559,2.15050985
FGFBP2,3.419676315,2.614685608
FGFBP3,2.396901521,2.313081527
FGFR1,6.080491361,4.003838103
FGFR1OP,4.575394733,4.557847083
FGFR1OP2,6.664428757,6.646722232
FGFR2,1.324815834,-1.992559397
FGFRL1,4.669306256,3.843739907
FGGY,1.375231953,1.93129379
FGL2,6.82494429,6.310201501
FGR,6.593001251,5.871696765
FH,4.752716969,4.864823603
FHIT,2.580001861,2.681171022
FHL1,4.6231145,4.201766616
FHL2,-0.381176361,-0.546684978
FHL3,2.479880586,2.691960031
FHOD1,5.506048892,4.592807711
FHOD3,0.110518269,0.587887675
FIBP,5.271642859,5.172753547
FICD,1.47106792,0.279980721
FIG4,4.366967508,4.506822798
FIGNL1,3.838855534,4.355572964
FILIP1L,-2.405487138,-1.992559397
FIP1L1,5.765487694,5.947936389
FIRRE,-0.875424112,0.879748529
FIS1,5.691564042,5.756933033
FITM1,0.805514526,-0.038810595
FITM2,0.429618327,1.384250618
FIZ1,3.227234822,3.109093164
FKBP11,5.177117334,4.89314877
FKBP14,2.939613813,3.225053558
FKBP15,6.104038595,6.161910714
FKBP1A,6.980613608,6.676904957
FKBP1AP1,-0.76210071,-0.546684978
FKBP1B,-0.149693634,-4.090114912
FKBP2,4.633507903,3.799530148
FKBP3,5.369709719,5.415029148
FKBP4,5.415599019,5.566345165
FKBP5,7.565705464,8.332208925
FKBP7,-0.381176361,-0.546684978
FKBP8,7.84094241,7.551738268
FKBPL,0.945565114,0.097267966
FKRP,4.466246259,4.296710315
FKTN,4.67182961,5.135695297
FLAD1,5.066403901,4.932347359
FLCN,5.301280291,5.046035234
FLI1,7.613085174,7.523326211
FLII,7.850440774,7.712369726
FLJ10038,5.72839337,5.951307909
FLJ20021,0.522019856,-0.765369245
FLJ22447,-0.080110172,0.677470399
FLJ23867,1.763785375,1.330027528
FLJ27354,1.218368877,1.330027528
FLJ31104,-0.559102639,1.122384237
FLJ32255,6.157231962,6.384411284
FLJ37453,2.931213198,3.630365386
FLJ38122,0.110518269,1.605808157
FLJ42627,3.662312018,4.437993736
FLJ44635,0.33089123,-1.992559397
FLJ45513,0.730037271,0.677470399
FLNA,11.28692477,10.60209499
FLNB,5.87575423,7.793189408
FLOT1,6.625907305,6.263952172
FLOT2,7.899979179,7.773325598
FLT1,-0.149693634,3.239833916
FLT3,1.494064209,1.302132093
FLT3LG,7.22527783,7.517651842
FLT4,4.078316967,4.488374531
FLVCR1,3.856708837,3.819346367
FLVCR1-AS1,1.042345784,1.122384237
FLVCR2,2.282681874,1.436509363
FLYWCH1,5.288183206,5.315635279
FLYWCH2,3.529489453,3.202595162
FMN1,5.972058697,5.037601104
FMNL1,8.933718635,8.679675595
FMNL2,2.1586358,1.672694574
FMNL3,6.607572465,7.440180295
FMO4,1.399794358,2.256061613
FMO5,1.855430614,1.58280536
FMR1,5.965903133,6.046855378
FN1,-1.446464651,-1.023228196
FN3KRP,4.559130819,4.587039457
FNBP1,8.597867179,8.474715051
FNBP1L,0.168846794,0.587887675
FNBP4,7.591923332,7.806281615
FNDC3A,6.656806313,6.805418565
FNDC3B,5.027527323,5.064833657
FNDC8,-0.4673983,0.540920146
FNDC9,-2.099810648,0.442133029
FNIP1,4.893416003,4.840786926
FNIP2,5.152033748,4.771272274
FNTA,5.871369926,5.733626069
FNTB,-0.381176361,-0.546684978
FOCAD,4.373182851,4.60141708
FOPNL,4.952721546,4.968291942
FOS,9.939604651,9.537353682
FOSB,6.942458997,6.617310178
FOSL1,-2.099810648,-3.226208962
FOSL2,7.219683876,4.813875651
FOXB1,-2.793838948,-6.563717529
FOXD2,0.224908436,-0.038810595
FOXD2-AS1,1.819468054,1.511510954
FOXJ1,-0.149693634,3.290404319
FOXJ2,5.630608762,5.599671276
FOXJ3,7.23597485,7.441379636
FOXK1,6.908091595,7.444573013
FOXK2,6.013433115,5.73101301
FOXM1,1.44769913,1.605808157
FOXN2,6.029262742,5.9602603
FOXN3,7.970083579,8.374471023
FOXN3-AS1,-1.132873601,-0.888545346
FOXO1,7.138545906,7.731451446
FOXO3,4.958933488,4.890809465
FOXO3B,2.601338003,2.815501402
FOXO4,5.04125361,4.73782262
FOXP1,7.788425548,8.247897482
FOXP3,2.580001861,0.720258627
FOXP4,4.181085801,2.854437761
FOXRED1,3.461112561,4.190398387
FOXRED2,1.162047501,2.367933254
FPGS,5.834681837,6.126558871
FPGT,2.742459272,3.068271673
FPR1,5.096768068,4.453927548
FPR2,1.705866972,1.090121962
FRA10AC1,4.303295381,4.729992074
FRAT1,4.806525667,4.171249976
FRAT2,4.686877744,4.402307304
FRG1,4.126942832,3.658140335
FRG1BP,2.939613813,2.614685608
FRG1CP,2.78969147,2.484218018
FRG1HP,3.120444886,3.43869717
FRG1JP,0.429618327,0.587887675
FRMD3,1.190483013,0.587887675
FRMD4A,2.308856941,2.835100933
FRMD4B,4.024050211,1.894403442
FRMD6,0.33089123,2.002359751
FRMD8,6.203310331,5.822223381
FRMPD3,2.069586472,-0.651887541
FRRS1,-0.875424112,-0.651887541
FRS2,5.451287655,5.737536805
FRS3,2.835426235,2.929293042
FRY,4.960998205,3.156601521
FRYL,7.23298767,7.475733778
FSCN1,0.690764291,-0.546684978
FSD1,-1.132873601,1.559429848
FSD1L,1.782586076,0.761814287
FSD2,0.224908436,0.160778315
FSIP1,-0.875424112,-2.689621794
FSIP2,-1.281165392,1.736616907
FST,2.808159718,3.779437947
FSTL1,-1.281165392,0.221610302
FSTL3,1.42394557,2.070088792
FTH1,10.59879106,8.907930877
FTH1P3,2.069586472,-0.038810595
FTL,10.07367603,9.910587634
FTO,5.14841451,5.229394874
FTSJ1,5.540974653,5.41665615
FTSJ2,4.108434022,3.843739907
FTSJ3,5.723536777,5.655857019
FTX,0.381099131,0.336081062
FUBP1,6.417677226,6.849450968
FUBP3,5.91035711,6.14924447
FUCA1,3.847809802,3.172096229
FUCA2,3.852266181,2.835100933
FUK,4.643826965,4.771272274
FUNDC1,3.206499864,3.339261959
FUNDC2,5.320705647,5.221969954
FUOM,1.837561387,1.535669345
FURIN,6.798054641,6.173504745
FUS,8.102937642,8.391324838
FUT10,3.060084055,3.476628487
FUT11,3.52391354,3.101020748
FUT4,4.209152136,3.8959966
FUT7,3.755663346,1.461945598
FUT8,5.299649643,4.985933885
FUT8-AS1,0.33089123,1.090121962
FUZ,2.359824062,3.304533294
FXN,4.33548268,4.963847541
FXR1,6.847440832,7.174841924
FXR2,4.858399396,4.788967465
FXYD2,-0.222804044,-0.038810595
FXYD5,8.994953603,8.118669148
FXYD6,1.272573885,0.030832499
FXYD7,4.216084228,2.471750775
FYB,9.446178278,9.763317458
FYCO1,6.423678346,6.278341294
FYN,8.973125392,8.129126718
FYTTD1,6.638862411,6.447846692
FZD1,1.103437757,0.442133029
FZD2,0.049731782,0.221610302
FZD3,3.455265464,3.470375453
FZD6,1.941600309,0.761814287
FZD8,0.110518269,-0.448635238
FZR1,5.714998199,5.619586146
G0S2,3.06776872,2.299036429
G2E3,5.392836818,5.368711762
G3BP1,6.29373343,6.486316242
G3BP2,8.213583885,8.140493936
G6PC3,3.904695887,3.543680407
G6PD,5.91249248,5.816072306
GAA,5.418607025,5.451993699
GAB2,5.180665365,3.56731041
GAB3,5.309405999,3.990790593
GABARAP,7.080853441,6.768943953
GABARAPL1,7.310332682,4.60141708
GABARAPL2,6.03024635,5.654478718
GABBR1,5.833555381,6.046855378
GABPA,6.203310331,6.356710197
GABPB1,4.79731063,4.618483202
GABPB1-AS1,4.403864155,5.59823821
GABPB2,3.755663346,4.753357347
GAD1,-4.181418243,-6.563717529
GADD45A,4.145217191,3.519656913
GADD45B,6.388058877,5.799955682
GADD45G,1.245725941,-0.111986841
GADD45GIP1,4.636094596,4.220516837
GAK,7.087483839,6.851858249
GAL3ST4,2.228862465,4.838361084
GALC,5.377460018,5.089523161
GALE,2.601338003,2.508833874
GALK1,3.50139185,2.713298974
GALK2,3.820778526,3.872477934
GALM,4.927602799,3.59631383
GALNS,4.64895895,4.968291942
GALNT1,5.845898292,6.074946131
GALNT10,6.323727541,6.365160775
GALNT11,5.934725081,6.087257469
GALNT12,4.085905377,4.235343509
GALNT13,-2.099810648,-1.337427753
GALNT18,-6.563717529,-6.563717529
GALNT2,5.457150863,5.688547279
GALNT3,2.78969147,1.694318244
GALNT4,-1.633184056,-0.038810595
GALNT6,4.617889585,3.652627959
GALNT7,5.126506316,4.927790658
GALR2,-1.633184056,-2.689621794
GALT,6.310023854,5.637835566
GAMT,3.15692692,3.858180476
GAN,2.084814984,2.580257473
GANAB,8.316546925,8.571916076
GANC,4.212622346,4.902468243
GAPDH,9.84871951,8.973096802
GAPT,2.456655259,1.672694574
GAPVD1,6.142752741,6.486316242
GAR1,3.641865123,3.247167697
GAREML,1.298931316,1.461945598
GARS,6.132713307,6.037368919
GART,5.243081603,5.523197356
GAS2L1,1.494064209,0.390081306
GAS2L3,-1.132873601,0.030832499
GAS5,7.875833034,8.353600895
GAS6,2.580001861,0.953334633
GAS7,5.264973255,4.783933804
GAS8,1.010801469,1.090121962
GATA3,8.232082332,5.331246769
GATA3-AS1,2.409051901,-2.689621794
GATA6,0.278872823,-1.992559397
GATAD1,5.126506316,5.613924179
GATAD2A,7.377957726,7.390128596
GATAD2B,6.519254215,6.719709712
GATB,3.320242438,3.867727841
GATC,5.449818122,5.703286291
GATM,0.168846794,2.648311272
GATS,4.531610101,4.595683213
GATSL2,3.578726002,3.743588876
GATSL3,3.240894395,3.590559604
GBA,4.089684667,4.050694092
GBA2,5.513102012,5.207004484
GBAP1,1.47106792,1.58280536
GBAS,5.411075219,5.129755987
GBE1,3.636707797,3.419350852
GBF1,6.590336055,6.596646145
GBGT1,1.010801469,-0.270513755
GBP1,5.943105331,5.818535884
GBP2,8.035959647,7.825699817
GBP3,5.708868126,5.289234751
GBP4,7.073715465,6.898597069
GBP5,7.358901637,6.385242463
GCA,4.089684667,4.151843992
GCAT,-0.875424112,0.160778315
GCC1,5.309405999,5.024856733
GCC2,7.618327486,8.012930267
GCDH,4.755098686,5.276747198
GCFC2,4.967174688,5.308642242
GCH1,5.794722936,5.608239904
GCHFR,3.834357472,3.059966915
GCLC,5.48468025,5.205122837
GCLM,4.721391425,3.543680407
GCN1,7.33521955,7.687651824
GCNT1,4.360725271,1.486941125
GCNT2,2.947965795,2.65934789
GCNT4,5.278281771,4.97713988
GCSAM,5.02358142,4.352176144
GCSH,1.665921217,2.381326413
GCSHP3,0.47655873,1.184821863
GDAP1,2.632761992,2.882965564
GDAP2,4.141580791,3.982026233
GDE1,5.658866642,4.945931741
GDF11,4.280329219,3.90992594
GDF9,-0.149693634,0.879748529
GDI1,6.903804615,6.503260148
GDI2,7.524765315,7.363381999
GDPD1,2.038638557,2.019592426
GDPD3,2.491354527,2.394596381
GDPD5,6.416925328,3.268947974
GDPGP1,0.841822236,1.273686629
GEM,0.522019856,-3.226208962
GEMIN2,2.947965795,2.825334451
GEMIN4,4.745548132,5.137669646
GEMIN5,4.366967508,4.665768889
GEMIN6,1.516699685,1.650741861
GEMIN7,3.25442585,2.459174855
GEMIN8,3.605370574,3.690779478
GEN1,3.838855534,3.607753882
GET4,5.299649643,5.089523161
GFER,4.008162971,3.57898184
GFI1,4.906331171,3.624745647
GFM1,5.577768366,5.665468435
GFM2,4.542681465,4.663029869
GFOD1,1.324815834,1.302132093
GFOD2,3.955286847,3.877212439
GFPT1,6.065216899,5.467774475
GFPT2,1.801144921,-3.226208962
GGA1,6.304343105,6.100477254
GGA2,7.70618971,7.001380602
GGA3,6.402564299,6.371885778
GGACT,2.308856941,1.837236566
GGCT,3.68746974,3.696148259
GGCX,4.316256601,4.609975376
GGH,1.133040237,-0.111986841
GGNBP2,7.043831336,7.419637456
GGPS1,4.646395239,4.171249976
GGT1,3.171265283,2.086535642
GGT7,4.427947898,5.669568092
GGTA1P,1.516699685,0.540920146
GHDC,4.954795166,5.029117378
GHET1,-3.326866751,-1.023228196
GHITM,7.285008962,7.019160484
GHRLOS,1.494064209,1.628449938
GID4,4.108434022,3.937387533
GID8,6.356251755,6.605945951
GIGYF1,7.354196217,7.630262461
GIGYF2,6.320514835,6.56251459
GIMAP1,6.788785163,7.292491038
GIMAP2,6.841289171,6.958463329
GIMAP4,7.753711439,7.531608455
GIMAP5,1.855430614,3.359704838
GIMAP6,7.759654288,8.087599985
GIMAP7,7.441075871,7.56537053
GIMAP8,6.595661533,7.01808913
GIN1,2.972735497,3.059966915
GINM1,3.641865123,3.549624292
GINS1,0.381099131,-0.111986841
GINS2,-0.299818121,-2.299394161
GINS3,0.650392236,0.390081306
GINS4,2.1586358,2.102797108
GIPC1,4.936024402,4.450754833
GIPC3,2.099884427,3.658140335
GIPR,2.703527577,3.101020748
GIT1,6.76416557,6.641165971
GIT2,7.000825149,6.71839111
GJA3,-0.013728973,2.053452283
GJB2,-3.326866751,-6.563717529
GJB6,-1.446464651,0.390081306
GJC1,-1.847713251,-4.090114912
GJC2,-0.76210071,0.336081062
GJD3,0.33089123,-1.524577687
GK,4.059169459,2.471750775
GK5,5.49896112,5.643404643
GKAP1,3.127815469,3.290404319
GLA,2.931213198,2.407745402
GLB1,5.468806274,4.415386551
GLB1L,0.978551995,1.511510954
GLB1L2,1.103437757,0.492371966
GLB1L3,0.978551995,0.160778315
GLCCI1,5.652492825,5.227542223
GLCE,3.389332989,3.959879523
GLE1,5.435039875,5.334693167
GLG1,8.215098472,8.567162679
GLI1,-1.132873601,-0.651887541
GLI2,-3.326866751,-6.563717529
GLI4,3.610640943,3.843739907
GLIDR,0.768269434,0.761814287
GLIPR1,7.588922396,5.917232806
GLIPR1L2,0.877238591,1.023348856
GLIPR2,6.531115467,5.444038104
GLIS2,0.110518269,-0.111986841
GLIS3,-1.847713251,3.727948033
GLMN,2.980898452,3.133042892
GLMP,3.816223659,3.784487291
GLO1,5.847015156,5.619586146
GLOD4,6.118909597,5.887035696
GLRX,4.969227653,4.934620324
GLRX2,2.172957274,2.270529255
GLRX3,5.189497456,4.934620324
GLRX5,4.684380597,4.352176144
GLS,7.560268042,7.71996684
GLS2,2.228862465,2.637189572
GLT1D1,2.295828769,2.134780282
GLT8D1,5.20351729,5.17467786
GLTP,5.962815474,5.492670081
GLTSCR1,5.268311911,5.52772124
GLTSCR1L,6.914498275,7.029830487
GLTSCR2,10.15009197,10.2203519
GLUD1,7.035038073,6.892763794
GLUD1P3,3.478512995,3.941914071
GLUD2,1.801144921,0.953334633
GLUL,6.493096424,5.105751176
GLYCTK,4.198691141,4.418637919
GLYCTK-AS1,-0.875424112,-0.038810595
GLYR1,6.68205939,6.71839111
GM2A,4.981484471,4.684797792
GMCL1,4.641254111,4.950431592
GMDS,3.755663346,3.886635091
GMDS-AS1,0.429618327,0.917010697
GMEB1,3.913251875,3.990790593
GMEB2,5.826778108,5.818535884
GMFB,5.597810994,5.491126629
GMFG,7.264675753,7.174841924
GMIP,7.056921548,7.275107454
GMNN,1.538985496,0.677470399
GMPPA,4.745548132,4.201766616
GMPPB,4.430930292,3.685390642
GMPR,-2.099810648,-0.888545346
GMPR2,5.827909866,5.692581966
GMPS,6.123525524,5.870510064
GNA11,2.172957274,3.239833916
GNA12,5.551974659,5.397009959
GNA13,8.162240436,7.758647137
GNA15,3.25442585,2.070088792
GNAI1,0.608857812,2.815501402
GNAI2,9.087754095,8.750087349
GNAI3,6.461359619,5.836879834
GNAL,2.242506709,1.875598391
GNAO1,3.996131664,-0.356827283
GNAQ,7.191823664,6.676225952
GNAS,9.608259199,9.592015334
GNAZ,0.33089123,-1.524577687
GNB1,8.74486526,8.310932475
GNB1L,3.358337734,3.412843996
GNB2,6.925113254,6.458153288
GNB2L1,10.86268687,11.00130289
GNB3,-1.633184056,-0.888545346
GNB4,3.185462544,2.637189572
GNB5,5.442447921,5.207004484
GNE,5.289826859,5.107766903
GNG10,2.826394534,2.070088792
GNG2,8.020203732,7.628157474
GNG4,1.375231953,-1.337427753
GNG5,5.271642859,4.855256935
GNG7,2.844401746,3.701497136
GNGT2,1.855430614,1.93129379
GNL1,6.047837582,5.866944094
GNL2,5.03930069,4.895484288
GNL3,6.075735441,6.334504196
GNL3L,5.521520492,5.860981154
GNLY,4.987574051,1.912966526
GNMT,-0.299818121,0.953334633
GNPAT,5.31909682,5.234938593
GNPDA1,4.209152136,5.258718224
GNPDA2,3.852266181,3.759061968
GNPNAT1,4.338662264,4.415386551
GNPTAB,6.290453154,6.604519108
GNPTG,5.369709719,5.127770771
GNRH1,1.924773198,1.486941125
GNRHR,-1.847713251,-1.023228196
GNRHR2,1.801144921,1.797826756
GNS,6.706262738,6.325005473
GOLGA1,5.323917928,5.413400308
GOLGA2,5.436524531,5.308642242
GOLGA2P10,0.650392236,1.777710652
GOLGA2P5,4.100963495,4.355572964
GOLGA2P7,1.44769913,1.949391152
GOLGA3,7.369044367,7.939286561
GOLGA4,7.058368711,7.211389196
GOLGA5,5.521520492,5.276747198
GOLGA6C,-0.657034196,-0.651887541
GOLGA6L10,-0.76210071,0.540920146
GOLGA6L9,2.558345435,3.14093859
GOLGA7,6.879995773,6.041592826
GOLGA7B,5.648654974,4.431570608
GOLGA8A,6.780040602,6.898597069
GOLGA8B,6.209402297,6.111569381
GOLGA8IP,-2.099810648,-2.299394161
GOLGA8J,-3.326866751,-4.090114912
GOLGA8M,-1.281165392,0.917010697
GOLGA8N,0.33089123,2.070088792
GOLGA8O,-1.847713251,-1.171791271
GOLGA8R,-2.099810648,-1.171791271
GOLGB1,7.328438339,7.290717716
GOLIM4,1.399794358,1.153940799
GOLM1,3.847809802,3.66363173
GOLPH3,6.733694271,6.160940326
GOLPH3L,4.039764402,4.108209125
GOLT1B,5.876848227,5.648952306
GON4L,6.684560555,6.833095901
GOPC,6.355467143,6.605945951
GORAB,4.357593996,4.159637738
GORASP1,4.80422742,4.434785746
GORASP2,6.591002816,6.052098803
GOSR1,5.91142519,6.085212862
GOSR2,5.317486197,5.397009959
GOT1,3.682473169,3.304533294
GOT2,5.477486451,5.451993699
GP1BA,2.1586358,3.164369677
GP5,2.069586472,4.629749483
GPA33,3.626337504,3.290404319
GPAA1,5.91675376,5.733626069
GPALPP1,3.431637178,3.919138008
GPAM,3.626337504,4.075624673
GPANK1,4.173983067,3.928291626
GPAT2,2.007012184,1.856544982
GPAT3,3.535043898,2.354414594
GPAT4,6.796321145,6.547741979
GPATCH1,4.039764402,4.155746128
GPATCH11,4.454570064,4.286068819
GPATCH2,4.273699744,4.246364365
GPATCH2L,6.456977272,6.966261039
GPATCH3,4.141580791,3.932846748
GPATCH4,4.497876916,4.857654556
GPATCH8,7.094083905,7.492801692
GPBAR1,2.491354527,1.273686629
GPBP1,7.589256142,7.704066364
GPBP1L1,7.157125113,7.100366117
GPC1,1.42394557,-0.189073976
GPC2,1.494064209,3.977624005
GPCPD1,7.480831724,6.959021708
GPD1L,5.630608762,5.324329177
GPD2,4.899888039,4.317760684
GPHN,3.005113802,3.393145467
GPI,7.428820417,7.247490627
GPKOW,4.263698059,3.799530148
GPLD1,0.049731782,0.879748529
GPM6B,0.730037271,-0.765369245
GPN1,5.493265724,5.066907331
GPN2,4.100963495,4.042287234
GPN3,3.692449066,3.549624292
GPR107,6.155429987,6.127552655
GPR108,5.999438266,5.332970997
GPR132,6.20853359,5.324329177
GPR137,3.540577041,3.261724355
GPR137B,3.605370574,2.471750775
GPR137C,-1.847713251,-3.226208962
GPR146,3.028929402,0.802206407
GPR15,2.663516088,0.953334633
GPR153,0.768269434,0.841498373
GPR155,6.590336055,6.839781473
GPR157,0.049731782,0.221610302
GPR160,3.562499811,4.447575125
GPR162,1.133040237,1.357393802
GPR171,6.334916004,4.317760684
GPR174,5.074055065,4.551937049
GPR18,3.142444622,3.843739907
GPR180,4.159671823,4.317760684
GPR183,7.747744009,4.679386526
GPR19,0.168846794,-0.270513755
GPR3,1.010801469,0.540920146
GPR34,-0.222804044,-1.524577687
GPR35,3.878719193,4.140073857
GPR55,3.443499693,3.476628487
GPR63,1.133040237,1.122384237
GPR65,5.43800766,4.60427549
GPR68,3.484266814,1.122384237
GPR75,1.855430614,2.036621688
GPR89A,1.582550199,1.511510954
GPR89B,2.038638557,1.461945598
GPRASP1,5.741665313,6.974016828
GPRC5B,0.278872823,0.633374244
GPRIN1,0.945565114,-1.337427753
GPRIN3,7.104861745,6.050003719
GPS1,6.360950486,6.195469528
GPS2,6.197192531,5.772264421
GPSM1,2.826394534,2.78559363
GPSM2,1.350244111,-0.038810595
GPSM3,8.415098093,8.213679315
GPT2,0.168846794,-0.546684978
GPX1,6.71729802,6.409957759
GPX4,6.835111167,6.785408774
GPX7,3.843339615,3.519656913
GRAMD1A,6.997308507,7.590093372
GRAMD1B,4.64895895,4.395722945
GRAMD3,2.653337392,3.701497136
GRAMD4,4.792680945,3.784487291
GRAP,5.865870743,6.488638526
GRAP2,6.901118769,7.470260457
GRASP,3.951138037,3.290404319
GRB10,1.375231953,1.694318244
GRB2,8.148264736,8.068580423
GREB1,-0.299818121,0.677470399
GREM2,0.47655873,-4.090114912
GRHPR,5.187735358,4.91863385
GRIN2C,-0.875424112,-1.171791271
GRIN3A,1.873081217,1.93129379
GRINA,5.363479362,5.611084841
GRIP1,1.133040237,1.511510954
GRIPAP1,6.184878549,6.122576877
GRK5,5.608387623,5.035484845
GRK6,7.976731676,7.754471666
GRM2,1.582550199,1.357393802
GRN,7.189624258,6.480105147
GRPEL1,5.070234555,4.740423385
GRPEL2,5.491838355,5.689893428
GRSF1,6.529029378,6.397653036
GRWD1,4.545436082,4.355572964
GS1-124K5.11,4.28692837,4.379129363
GS1-259H13.2,-0.381176361,0.492371966
GSAP,4.714064827,5.278537766
GSDMA,-0.559102639,0.761814287
GSDMB,4.999676636,5.852591414
GSDMD,6.840728626,6.610218033
GSE1,6.642726365,7.046214598
GSG2,0.841822236,-2.299394161
GSK3A,5.779594564,5.388744424
GSK3B,6.524150075,6.714428058
GSKIP,4.104703594,3.759061968
GSN,4.277018289,3.669102301
GSPT1,7.465642417,7.082540502
GSPT2,3.75089784,3.914539327
GSR,5.653769843,5.269562622
GSS,4.718953357,4.932347359
