,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19
LOC285812,103.85799635973686,124.28956223590681,47.26162018822946,91.42951469395743,50.51233644564705,203.96865836222094,239.7605490406546,71.80983443430132,370.9771003438159,101.49988930388217,108.9049433276522,58.88151369914067,125.75313291396989,59.18957424482921,141.58428367844675,98.2605350090998,110.51074688702236,219.00725694517894,120.56757117359778,74.44941841127815
LOC285957,39.58686368808696,42.003871113321004,27.725073255274182,26.475342473993663,35.82030794843459,44.31106500229859,44.083176622124746,24.517945134958506,50.156117545122434,43.512966426795806,44.43325360942782,51.05413261212701,40.85982503784297,44.8429928982515,43.710171156680886,24.003943568575696,50.998343729232616,45.1407515934905,44.58669115013575,45.581902657243965
LOC286052,62.58936907185427,94.14721050896325,88.1806889197832,70.95926114641257,96.40886529945631,86.78696568964256,72.18645621498209,92.93034748420193,84.02848541896628,77.19724121435077,75.97794908075291,105.74979668277662,81.44859802336069,85.84990999218459,76.5425947370465,80.70673483099341,66.99592350051068,85.30693745448792,82.99481335569483,78.48748300315334
LOC286149,25.020198959776668,22.68724379755402,39.770790000710704,37.912169698402344,27.375618981202948,22.755641716593015,32.141916182676546,32.88086250883563,19.51432369062398,21.761904680713563,18.850303173387807,18.0765751814062,23.28841667975344,15.26335347197696,32.62870911303861,24.91425628553413,27.119746291104704,37.48615656503935,17.438609737515108,20.524805469213756
LOC286161,29.235176777679836,35.29200084949705,34.80516768015828,32.84403901608127,25.76588634235658,31.77148885134747,31.75253841983109,28.162531044163927,30.009493398041034,30.446423048462588,36.68348050207475,45.5279799418482,34.78801785377308,40.03848010348517,32.53644053400926,27.712726939395978,31.535050716561017,29.28113369038293,39.514582453436404,32.193389501985365
LOC286297,37.824164700093846,41.05179790528154,45.177386355283076,49.670311116722914,43.32085766904346,41.774793325321866,50.508132223960146,42.477299462489604,45.409963790861,38.017416793017325,37.432786050936045,36.11304206042146,23.564530677080676,27.031827924160133,32.763063278942575,47.05364737942144,40.54828263361058,40.88935722922894,35.00891188842177,37.1591255702025
LOC286359,20.091972571968558,25.36882645282405,24.32528071882925,27.675992983836792,24.68308849183238,23.348987178844684,28.261730955032103,22.223930233096,21.503617056069665,20.317313346575038,21.686542456442446,22.10930216715512,21.281719182946834,17.919362309964864,23.245148168964374,23.533335564788253,22.774843670423937,20.976652869217066,20.098937208971236,24.076813006239064
LOC338963,22.73837180997704,24.699352110807098,27.346384851533113,34.932006223092266,21.349420735796137,26.78067048092202,30.04012858416464,23.067852219078098,31.3622324820381,23.810100467921444,17.524196869836093,22.207850026618747,20.246062546481195,17.867603878370808,32.76126676495679,30.56076234150539,29.223405078389764,24.191741164952916,20.51490018978022,28.575479943350487
LOC339166,25.68634262259807,19.860892207728945,24.86569144665231,18.855417777968817,25.42922617473988,24.220768050536375,28.943532416016915,19.193157526263732,18.95762190826846,17.89435526635913,15.080530396522931,16.323360573843104,15.132885110013088,17.723254064009264,20.05636688970952,27.443434511919914,20.41076613254797,32.36034335232349,21.92935132467784,21.08444210167587
LOC339988,36.00066617542454,60.93421102229243,45.20790316928004,67.38757704726049,56.95362357268768,58.20532079719948,73.50316103167864,46.566603944194384,90.3755834208922,52.44141237391954,41.08064594107164,61.39523233860277,71.12989597580842,41.68259090739448,78.16838335903385,63.14794554656265,77.40544730897983,77.19879312149536,50.97160420115566,49.340181794698125
LOC340107,32.25370215317055,40.43517107880537,44.873744796431524,43.59485820102144,39.3487082702278,33.838146577007684,51.86106570551357,40.7821313457646,43.39056732696637,46.81125013426508,43.89807733150814,34.2061257247256,41.963694297432845,29.73071995637383,44.69869487893687,42.52301535393509,39.917419433899035,46.981762683669764,38.71164634005363,42.27638328851398
LOC340340,26.863042245889318,21.096564885193814,41.49233366504725,44.8422122643194,28.83085938634395,23.062514059151148,32.2442077184202,35.68503135253721,28.351799345719012,21.982405042034806,22.825200715306213,23.376406590103617,28.66345860776806,15.373113532023261,22.370644622509026,29.994023531097035,29.66805684618831,33.84824049640123,18.39915391722581,21.686819272862756
LOC374443,65.11564818791605,40.911361246812504,91.42139934504615,86.81413903797467,65.8541866155027,65.82915391656259,49.071658855848426,45.26459018530666,40.77797397793963,43.82776827949034,34.682008905720544,37.041078599147845,25.21002268392802,32.57512939194926,114.11934786899894,73.13827964388027,34.25890316823953,75.06260033379132,76.78293188446116,35.397725188077196
LOC388210,39.15850910726466,59.02248354925088,71.99924465207297,89.69831744396285,62.53186151178798,45.4228107797505,50.73533733643889,71.61367183544743,75.74063548950204,50.666073269602265,55.3023752727583,53.64247568747123,54.26683567105971,46.39532726593033,43.97086827408971,85.48361880643323,66.68043346204054,64.55378949573128,37.131744908521654,62.60207666904033
LOC388692,29.57184455146383,32.84703450433603,41.236546003920566,38.13815586899025,28.39223300318261,34.303163221742636,27.165624068955037,30.748848243669446,24.78770452647865,29.22651697731809,29.557188538866583,23.815362727696762,27.727042029989192,30.614001184233178,27.875520643752363,23.069252053792226,30.208285646768086,41.549233797398685,32.30967371892009,35.14335904730627
LOC399884,17.925784111111298,26.92635572165221,23.212841113478866,28.877501624689465,22.358138627582907,25.22746023114825,28.90224480104321,33.00379792125512,26.330860884447414,25.775539080479845,23.828435786907164,22.16035293695242,23.36877302657482,20.57776033871324,25.09307700259489,25.803148716084273,27.99274183558849,22.333249580688065,24.701873618469516,29.626856442335196
LOC400499,43.671835811859324,50.51450405973185,69.37915679369318,77.07051431743501,66.57998217748626,32.1555457782403,62.17834820837677,81.64822714309226,72.4684132961807,55.1744017520869,51.00559769403671,47.287534609256284,56.020434797764494,35.83081179367974,65.53230997132016,58.30121637985964,52.64647495304535,76.25395587492031,52.38083911947156,49.962487453678634
LOC400620,20.65605100573679,19.529328720967456,23.985402769610914,21.582636559649167,22.149667723461164,21.816502709362,27.64423628559701,19.534423610592743,21.246830459966997,17.99316495046381,15.787499048698047,18.83844723568514,16.11820009790012,16.032657228005867,22.54447967705368,22.236157068236828,20.195553556732442,23.49363723771765,21.70022453767844,19.790681750968233
LOC401317,37.810768784168886,120.38335478266762,124.28792694398307,178.39761263801623,69.81375618395364,24.183739308117815,61.98351393703684,87.84785779187278,111.01914829142434,129.54630213886017,52.373836720794024,62.33105904112221,70.79498691445053,32.014506928881175,18.35738368916353,128.11051368752103,154.09296553081495,55.745756389442334,56.96206690466507,143.6407632779552
LOC401320,43.29335189167083,36.62631961814606,32.30008548543408,21.75969017754513,33.469629689981474,39.96943591416353,31.307505300976132,37.90874659531153,41.96275126949444,37.67780868982468,37.094789645872154,48.21502420867994,41.76595302855905,55.13711130056416,33.15159393186738,32.29075538725744,34.01880846967051,35.98587485868475,43.54444039195275,43.51127682106184
LOC440028,40.66796085711328,30.435529220513516,32.51592102212856,56.41259964882858,32.17543097113788,34.00758959326683,40.05947250498728,23.538359624109013,26.42073362573279,32.37351734319521,31.238328337310254,23.21933267228595,25.540029524379847,22.563492934317527,43.187501773019164,32.389230525221734,42.010840715812535,39.86645375293158,28.021827730409402,32.5863802162381
LOC440330,38.19330379246478,46.040414651565975,45.01229639615198,58.96386235548158,42.47519617764239,46.919485243850914,54.277882921778414,40.552852765180155,48.27527776192403,40.593559452853725,36.31763553921392,31.30849801610763,33.7515839561045,39.55758502731123,45.03879690789264,48.90847890147562,38.92692901278621,45.07170364323827,37.89800208431749,43.714525132267475
LOC440602,29.979869175840555,29.602070736524652,28.239624148885984,27.79361133252217,27.88854454427684,22.986311125597503,33.433581313510146,22.033410831995113,37.26272752475069,24.716021168896567,19.24289390963898,18.920785761935807,21.82152128107824,19.52053852093219,30.938611991221038,28.89717396985881,27.409841496265372,29.687618469334232,33.512332751263955,27.425863294274023
LOC441461,77.63470887328597,81.78210629471941,94.788283135303,101.04810011881422,74.55404767512069,75.45577601253603,72.22845516064284,80.89648135576792,74.24279704687841,63.002736538823164,53.27149598616011,66.58132521828816,57.42631178394805,46.890654396332685,92.4156811684714,76.06152041844426,90.75007658504603,80.18146175462425,78.57581955228167,78.5791077444047
LOC642533,21.322508260380808,24.630485885369566,24.522338503826333,21.13916243847529,23.058399480719387,27.098093463604958,24.191751940968114,26.186736028567204,23.904914440144044,23.209077930195146,29.277875078895967,23.091716330756583,24.26361328037668,22.117958316399474,22.850511823031844,21.762215175803703,23.7095500875539,20.64769873773578,21.71667542465453,26.042750098757526
LOC642776,23.501104091491584,17.58249293377484,32.03878856935232,31.880858652969994,20.77137340115022,24.736800320500198,21.19239711233454,16.427233448258633,15.262079421504767,16.41691184911664,15.575753733631382,12.393322460792076,16.038122407052377,14.005405049747845,25.198362260905803,22.643642543025358,13.80525973724741,24.21758451615423,14.681918346028352,17.084678715191092
LOC642852,20.280204105139617,20.485403483867294,19.587022321719267,20.351147203273563,28.953476696008273,20.26747934385873,23.27637064809548,16.949880609460596,14.003972574036913,16.49288200657232,25.390304371176043,27.796936473464818,17.564673655631815,13.95989260311557,29.924980303968027,20.150229793285327,14.899844487049167,26.23740087433953,28.057376413339984,18.46774483785564
LOC643201,16.48659456219498,16.719505020026375,29.96417163122925,20.018241422865707,22.089064788861716,19.358980721868008,27.130635675035947,23.46469472088659,26.837532577603213,19.770802358188234,18.83897537836016,16.730069502248625,19.319563928904245,17.20100724697374,25.234856928167083,21.52506450389098,20.15887155577997,32.14056656828888,19.57552964734528,23.361073886621426
LOC643733,43.96522320680981,43.21892317989223,33.28041894788939,29.116717427697267,72.93337842338181,78.96905796755641,37.90626196594613,75.25796103628792,29.03038781897362,72.2789784923248,100.206148946288,65.33848146441763,94.02038565409701,109.63154724968679,48.12932749441812,53.55756936860282,28.849030906092818,47.14297673397944,52.91206286087903,33.393351029707006
LOC644656,30.83383464079638,25.995229518398464,31.960131557761443,25.913311925760716,37.52420126114378,26.691280687463106,24.80875185890751,32.4150738175432,20.172121262681497,24.966548085168593,38.414111390402915,29.953556893146644,35.452918057314236,38.231794703200265,22.962553488113013,34.871317866367626,19.502308403464326,22.767663802450205,20.70968899965818,28.195351886790128
LOC645513,26.212037495438913,25.337753474243705,28.26421834715805,29.096392338284808,36.458954936671006,37.775014974317116,34.307686757721946,31.92146738064254,21.166087955515433,32.345334706754755,39.9994788670911,44.42239857967131,34.4389883266147,33.88163243503853,31.76644072948045,34.620762072110075,26.574190091144285,34.04507590611519,28.358773773877676,22.89353001172429
LOC646241,22.10139039261741,25.53067812141299,26.66994041641362,40.38290898674103,23.59741285566573,28.412178801587366,32.496951230385136,22.755877779903365,20.844632777820177,17.77074315187947,16.743710379657774,18.881338205931165,19.523155279788735,9.982557081789507,34.25577346236877,25.62821841567942,26.2781131272202,35.34427346165492,32.38900395915581,21.91238765943197
LOC647070,48.97372323285522,49.43266603776182,45.72547260691138,45.10358750746807,37.417316207231465,50.99440633658556,60.25699471987133,39.18448519787372,51.0097984358328,46.67311100399408,41.08807582656685,52.28411333820104,49.555891226641165,51.04694875535533,44.073196056372026,49.090854117659624,49.82630170714311,43.546685909599645,32.96403170419592,61.01135014374069
LOC692247,27.78637627095069,16.235445071158523,25.15781835250154,30.841833188024694,31.625726371149312,23.6554713491659,31.113213049384576,18.945397163632546,15.591498226993219,21.317871636367205,24.47021342072918,28.451370357918062,20.211788604595597,16.714473750741362,35.638705950662626,23.83593398315018,22.66603062197828,26.690335211052933,31.348711178753632,22.726948646670795
LOC727924,44.372233643414425,43.02296745377403,64.49176363636894,92.33424346340163,49.79124777845553,41.010150319601415,58.85089984587489,40.79054846683888,51.40293012744361,42.35330055629608,38.10610428035977,32.43068127959308,33.449408090434424,24.569880876478347,62.61497332757999,55.04165148277153,46.90534053126329,65.55629563838804,50.55812999623835,40.598193243330606
LOC728026,537.9882515856209,425.05712108766085,465.44425244674403,309.39981981138453,442.7630322346706,512.1296415519448,553.4651106205056,489.01706669037793,441.00195986449637,446.7477876286554,701.0487367149108,463.6654388265432,502.89958192774196,470.9499417233746,578.9848327648278,403.38691616907306,423.41364256939835,466.60590762029494,573.4011293619594,492.6468156332036
