,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,neutrophils,CD8.T.cells
TIAM1,43.392084863232554,8.170984979723302,32.9080811239883,20.073774373816057,9.561387566433472,67.61316824476432
TIAM2,23.74842612433188,31.05233819027311,20.77116168413787,22.318683111708935,58.014032578367186,24.451097980956195
TICAM1,53.19873369016957,45.92443286348722,29.612409925592036,31.245142181327054,41.43706744139234,30.687296133159236
TIFA,18.73546656365734,482.0102447806437,79.920848785983,35.87557376098587,109.09339901551134,76.95660362406721
TIGD2,20.14332584669938,30.83720277426114,32.72451714408796,31.711627147528546,12.653986002648452,22.377526768166632
TIGD3,28.0109692492014,22.669646666229788,19.53920684413055,22.067174310083075,88.25217932241407,18.50898786839953
TIGD5,62.18048653217156,65.40685767708888,42.19119368055884,54.1338841053283,44.03595351691258,29.908317221143417
TIGIT,12.320338590874684,12.3975230279928,30.762481927303934,61.42567920749014,10.323283407627565,27.028561004647283
TIMELESS,22.99518660397929,130.30151068102947,28.504543662100556,40.26766745402257,18.035156036865573,26.47327615453113
TIMM10,69.90094235441951,83.48007549017437,63.06947417239455,50.819490276287624,29.836574376635948,81.23678702533452
TIMM10B,19.139748930585935,29.126491023357445,16.065678431388,25.576376825605156,17.16395358814385,35.98298456426304
TIMM13,150.86977526560804,81.52496435078882,77.51910451416144,59.3427549718696,18.071946502528846,75.25887481912514
TIMM17A,54.3255887691519,57.32370686218805,54.06713479803979,56.610195467884864,21.215841538857767,144.40985083802144
TIMM17B,21.69935116502916,22.291781307626827,19.261124129824182,21.886813154085786,36.83690633767604,35.8390586524633
TIMM21,21.159740068146295,34.29651307502408,31.812900310068436,18.123880770628347,7.150033493282339,41.52825705876888
TIMM22,21.48458492675052,44.94285905961819,28.255699500514265,34.92673793478647,20.325655856677805,31.011964963417945
TIMM44,35.62257743941494,42.571027307985084,27.927605929724994,31.997338425519956,20.987668459151852,36.44497803970041
TIMM50,93.28673208420717,83.8587836904305,72.49904067256995,57.83496281887839,21.081417924562253,63.01871911115665
TIMM8B,32.388056628711944,35.86438533224132,27.44078788650597,37.580438615953696,40.61751296128987,23.33248713480643
TIMMDC1,194.49375200248397,236.24008983944404,151.85072643812063,126.85969777072448,69.05911782878049,69.02419178218075
TIMP1,860.0996452311123,21.667788369579853,228.4777710674376,190.44756077982206,462.2245253097153,60.7417142650072
TIMP2,237.695371402836,22.4392103130339,23.1878957589521,9.150559766685813,272.779232193117,15.905090855805769
TIMP3,29.064576860652203,24.21384025122249,26.682649066641094,40.12112069767826,45.17366308389754,47.414763439090834
TINAG,16.33766611792583,13.204245846654818,19.78520351285945,24.043583018532775,28.55833569072227,42.6787260919318
TINF2,76.97617076936015,112.15265782547151,55.56174481046303,85.3837724238591,104.57542130634202,91.07142189973936
TIPARP,90.27971756286128,59.170246492774126,77.0092584843526,135.6645523987426,107.85430854853513,1218.0370397215452
TIPRL,49.27998801316723,55.25181683352666,47.565709739046795,42.92273198894162,64.24578941738987,32.805935983568766
TIRAP,29.19056034265679,26.792364435014495,22.956009954396023,20.061533716912233,25.610615135487553,19.98712626224143
TJP2,35.650984202183494,8.207370036846406,29.792969071743798,10.997090688092067,19.683297126541976,10.25056898178331
TK2,71.12328229177976,14.747617514191237,22.464421419227858,21.492926054003654,28.21362234073761,15.561942833795607
TKT,1229.2818331967965,102.37502542949497,151.19745021356871,43.815517701047604,1052.7155872827257,15.340765110688427
TKTL1,8.34383136373313,8.775126967781887,16.06456488201027,57.012643847066734,12.935195915270661,17.958144472208502
TLE1,12.925605857827977,252.42657634033836,14.912084137073608,82.8821774292161,14.749355402396269,15.460471061931472
TLE2,15.610123000358625,15.811584015305115,42.99032166868692,20.614963475143163,22.21080842989768,33.62977200616854
TLE3,41.5046191119739,35.251432991661034,18.03203105324311,13.084709593829553,220.62462255570495,18.216419674096837
TLE4,39.68907406649053,19.61778154357525,32.023520191872485,21.816382578508023,34.81289773192651,14.555397741087457
TLL2,13.433282746009999,27.542545589008007,21.818046057972367,35.83183443313325,30.04306293197226,55.610057046827734
TLN1,35.0256519645995,16.988540387283006,16.578481906293703,20.45044030346546,46.91443546767551,13.53309636686803
TLN2,18.456281390642904,17.952340006748482,19.789318158062358,22.81957472333793,27.80784421665312,33.87120530834528
TLR1,126.87200890991221,41.05909717253326,27.2423640782766,21.73427399549628,801.4340524006841,7.810734019118253
TLR10,15.489192191060996,160.5668210371513,17.87448784441113,15.839336522303725,50.085809277329055,20.30391029216762
TLR4,37.683994670118054,4.211633799950162,5.120625320464434,4.325269417966925,110.90649145792521,4.6049689127637246
TLR5,210.2147367025631,21.845587499608815,60.93967918881585,42.49879408945048,112.86309441582024,29.634641299882055
TLR6,26.476307012005496,24.522429287604364,11.27222180478069,14.95763314446638,75.76922046481982,15.176198375036762
TLR8,75.25418972265489,7.557662007114866,9.22826862540229,7.0919875323795685,228.4999437644432,8.338308252414944
TM2D1,24.93776038414618,29.970681824195644,32.92542140011847,22.886421548646382,6.394581750308586,26.701260991437078
TM2D2,69.79297865696365,55.81883078327131,46.59134262027377,54.12375391102159,28.053910881822574,72.8239054713661
TM2D3,77.41600740682021,56.18565765983733,47.15732569861084,47.62476273328245,150.57098713862914,116.01391307260127
TM6SF1,91.91764943436957,12.085455968324142,16.29954740383888,55.104567478875516,226.42979516281457,16.384922671529434
TM7SF3,20.547771067185025,17.45296204045216,28.21772944013048,17.6652223101218,9.36864237644526,70.00746825785367
TM9SF1,35.81842510593561,28.682124816840393,16.450391343736577,22.023166347441602,29.03940523012345,31.178609128022423
TM9SF2,361.6073018954117,231.94195558318935,156.36892218935654,120.67056548313296,410.97305555380484,100.15501486749092
TM9SF3,175.9839440610376,102.6436095636913,111.9127035446528,132.20381509054488,31.035123890998314,96.68605231049644
TM9SF4,59.1977320465288,33.39985651926086,18.04866219054364,13.26331960571239,29.630272720874355,24.87971525501105
TMBIM1,161.9472320456279,132.03256546797772,116.98502052955372,132.9223597421173,211.84128966236614,150.20499462480834
TMBIM4,175.48695742087284,104.437788255173,70.13243917199225,50.47790045726025,150.73597868047221,15.626272792855156
TMBIM6,414.81090167622386,280.3470347161295,160.8163187022814,391.57639803299406,1041.6825703889992,213.65684727089268
TMC2,19.360844798768188,17.473055400764885,19.732064456109025,22.938513542482895,33.40495013122252,33.931918693658304
TMC4,28.233576710511585,11.88162289274693,17.574113360931293,23.22312153622251,46.047151240769814,31.377735411211948
TMC6,59.68721358397301,92.22781411962158,120.69900727160203,94.34211244685774,52.02236203122145,52.25402312966427
TMC8,54.19545640379346,77.83515475971474,114.31413544999883,78.9178638180042,34.89745687802243,61.148768037642625
TMCC1,18.857414766511635,16.136658967247747,14.775243484743596,16.102580509571506,47.508705758842915,13.953399567708546
TMCC2,34.20843028808219,32.787863686625606,37.11087211437845,41.41754109273121,47.73250017466642,59.93430643949591
TMCC3,29.869682552164058,26.491910789156087,9.053841183471661,31.767948014089846,310.0269884200469,18.437804812756916
TMCO1,47.039473256770684,42.00065727730734,39.201582785205915,53.74281554842496,53.473418330806254,61.89068339008324
TMCO3,19.727961715240983,27.541400150557678,17.240144960572756,25.41238717947089,44.27713595506207,21.233186675896235
TMCO4,47.575272010986666,68.26906083453339,54.61706939753992,51.28339970920914,35.18332680393065,47.29780633404751
TMCO6,66.45979786404439,65.03119366667003,66.86688473626963,43.40471908473036,73.37160808854125,29.215415231798413
TMED1,119.74403663806918,71.7839795410487,58.73790886852191,112.24364852572363,85.76636073560574,83.67759440917784
TMED10,50.66016953689769,27.10956389568887,32.06816728198271,22.81862570363952,12.830806936035861,27.73741382248692
TMED2,18.450141810734763,51.357746661377625,16.270875768066094,37.2851696297183,38.230707661202935,18.42381420062738
TMED3,80.5040801838092,83.82623917860846,59.35057080654919,67.22239319216811,33.05439032759934,56.26519680926321
TMED4,32.353726809668615,47.90718038837388,48.57762324775856,49.0785254776542,25.577972412787297,45.994113904163044
TMED5,40.09415421774606,32.82765974493008,23.035547776936,25.77463335066391,17.773796866928524,20.04922046303314
TMED8,23.962723785009143,34.042616003138754,16.6764465023402,17.971513403561683,21.572777041563725,46.551564131290114
TMED9,159.672272878903,94.91867128137181,110.61321922213662,129.4328491979026,101.90563364963465,107.3631552650313
TMEM101,69.60938868312348,61.04283240169097,42.887639252933425,46.763467363290786,39.19614866856268,39.329098386867464
TMEM104,48.20964830394599,22.36917276615574,41.74756074022206,26.394217674498883,30.69389866550885,22.58519362379806
TMEM105,63.851119067537695,58.31358037932578,65.06906869021802,75.2484520961563,100.78170789485867,113.54467294389318
TMEM106B,43.39749907921259,40.994259625699044,65.51621014283192,40.13474983449102,29.353080259661553,28.7028219910688
TMEM106C,39.102528637883715,95.66836252427943,89.07384708232142,74.12919810709008,43.12791302128156,74.40222429401837
TMEM107,11.298348487471383,9.88554153713538,11.693054988246962,10.800902793601942,10.558258586076523,7.817935477959847
TMEM109,149.8141413738484,228.50311146823546,126.79025015768885,173.89709234903114,42.273451389528944,107.48558371272208
TMEM11,92.52106707372735,59.22153582088562,48.46562664781148,62.97511734052985,70.64570756882382,54.644560526386655
TMEM116,21.236439512484704,26.67451250616065,60.88479170498961,18.513169446506303,20.38434930863637,36.958899394136246
TMEM120A,132.40740516897884,63.48043019640853,53.240049223770825,56.727642330913675,278.1096510129011,37.47079074430282
TMEM120B,30.67539465667153,25.41520565968168,22.320384891135195,39.38815676282601,38.29250139906915,40.675174102907306
TMEM123,458.58329753904377,419.3526027254206,735.8612729732415,164.55773141926602,436.7155223269106,1097.1247551326105
TMEM125,16.771734590602595,16.547369637677168,19.973704119608303,25.199444045923787,30.917033634895965,34.84755241323692
TMEM126A,170.2192040320473,238.38175328200288,180.39430705189824,213.74250177689336,19.038659528217217,441.769963764202
TMEM126B,170.8172662426002,227.99051570527712,227.47118614939822,249.59582635718684,86.28871570188832,33.054751988512386
TMEM127,143.33131166522503,74.37108939880632,71.01441512271191,89.13437409776513,140.85041458668624,65.34458264209971
TMEM128,134.42428614202421,193.7913007889878,214.6600636075686,141.39624525564994,54.052146283166685,77.8479487778768
TMEM129,49.55332638881888,58.11827588329564,49.42880078849781,32.51942853511068,22.333229774530437,25.337997016748723
TMEM131,133.3597967091871,376.5010296133337,110.0526443070174,107.06105765656122,66.86642125194969,79.30760181151155
TMEM132A,16.571818275622764,21.76578276906282,20.348069192292392,21.22702081574212,31.205534114805964,26.754769376688582
TMEM132C,18.142482835482205,20.840529097757482,16.109948757310214,28.31883478538523,29.68804113502806,39.06881103136257
TMEM134,83.77570400588691,190.86648682112224,136.21672109240762,84.269578265678,14.41930775562375,53.34380494395655
TMEM135,9.289751466747164,5.563489323536917,12.044561784003415,18.02878164466737,24.06359022827971,78.6337257866356
TMEM138,127.86255344738306,157.01950805374724,133.77178071945292,99.41075247300186,24.741138766318752,103.92969149713423
TMEM140,40.881323556342394,40.24952911729764,30.21200446294952,41.6472693021364,335.5072193406096,22.49823867284359
TMEM141,81.51987871749301,63.48835092113679,60.147380402815,62.9175243389896,51.589658806576075,48.744347722635894
TMEM143,36.229424906182,44.37514719791725,44.29156287374605,36.30861514698699,29.135779418831447,43.63277371604853
TMEM147,304.60377262568494,260.4693848133816,207.84871233848412,138.86796337900464,28.374046365502753,126.533210771612
TMEM14A,10.613510407871056,76.81201015193672,52.099947008177274,43.031463438441435,19.972319695919747,44.33274342932597
TMEM14C,264.9653687452585,144.96491848437773,106.46238638962416,12.995227631927236,17.04161313042437,66.51246826754887
TMEM150B,42.26143938976322,18.75469635050571,20.49087945382478,24.631285183369762,32.244696829154584,30.144586215208115
TMEM151A,30.7791183077078,16.28407651077302,18.217713586518368,30.36547432664377,45.097951568281474,25.39236156440535
TMEM154,327.0596563441777,394.781342794515,123.13610249782542,14.435908510585701,2012.6770728417366,39.19740706143765
TMEM156,8.831754074714691,64.4572172262571,19.4888897518894,14.54740581001993,8.322229074488009,13.566324539500439
TMEM159,60.87930567634178,58.824286031149995,61.38311692380105,46.830612430836375,35.80675810949513,42.71906009270128
TMEM161A,45.85095887777968,62.015201718746745,61.6547439406715,64.1345563518378,45.606577388138135,56.787955808228176
TMEM161B,36.26283969668201,57.804103185973894,86.40602449866739,69.88447073745117,25.956788643483225,82.4307837541127
TMEM164,116.21399462494288,31.298248092487203,35.87830924107789,23.98715247922809,192.18607526397625,16.226902142920277
TMEM165,193.18509786959186,59.400369490700854,61.426104979329345,43.85258550696251,73.38890161615953,26.001916707393946
TMEM167A,610.8820334700445,198.72505954978328,203.03575485612757,127.68453607285426,202.24917394771902,119.47802983287951
TMEM167B,391.9755888836141,227.8641259646683,216.90808220508092,191.86662927843798,500.91777634761985,337.9164185316191
TMEM168,16.99172008570883,21.992504467584837,22.27926911729118,14.975787875326665,12.096770210778157,47.928371330831745
TMEM170A,79.43979528731924,127.11231506537094,108.81698869708885,70.26430177819665,48.02121496662982,23.295399858972495
TMEM170B,651.6664898377268,10.710767814185115,33.82317060259253,7.814697343662187,26.097324426895394,8.746624845332581
TMEM173,103.65313921413578,9.860016084141725,71.20565912780306,61.49511899694009,20.62296698250675,29.30131719302226
TMEM174,35.52591739683392,18.878863335914584,26.18357163522764,35.02856543759453,47.48072305637672,52.37420979677192
TMEM175,55.377959849630706,64.65365385028902,56.00912558578486,51.62650396099948,60.99799850704338,45.73188249601418
TMEM176A,371.86882580627304,15.331532424280242,31.00889045605628,22.869136691245643,34.03459412371173,27.662156057283465
TMEM176B,832.2597173802931,10.438481852632252,27.14303237182858,14.557694609922303,18.118856460435033,22.854219344090787
TMEM179B,195.80041330090862,132.92328109289937,102.3047981771388,161.12426865876262,158.8917049999,120.94947417304078
TMEM18,109.0986923886645,144.1882706954433,113.84601635167854,81.18549014209444,40.02778835610165,127.61927402363231
TMEM180,38.84427284772438,16.09287296817054,23.471855673076266,26.589412579027282,29.573641641826676,23.871738419653923
TMEM181,108.78908458555051,68.29319855927477,258.576973962565,387.8405931210063,15.895538643320858,125.51943341548687
TMEM184A,59.57602652992926,65.75050180861047,63.41841869791877,69.52596698635364,92.71751532979904,79.25311518748133
TMEM184B,74.86710170292758,40.49719277023533,83.89890055388445,141.50409561593509,171.41624156335683,74.91800051897928
TMEM184C,64.73392158662853,74.39222794783193,53.537950249708715,48.839279091920474,26.230801760126315,39.558543538584495
TMEM185A,25.546079573680608,35.07497085626201,27.337700666658794,28.676757466938813,14.737807399762797,52.14508521611256
TMEM185B,23.06782375787667,39.98064938197277,24.909082892242346,34.30412112878215,34.16672353357387,28.08181617493598
TMEM186,32.67986231272803,71.0045711167379,50.0299463453663,44.99397741511086,40.367434611780844,36.45245395547604
TMEM189,108.68959306920736,77.63686727876089,66.34933036218098,63.60772135106799,53.562448241234236,59.19941806483578
TMEM189-UBE2V1,108.68959306920736,77.63686727876089,66.34933036218098,63.60772135106799,53.562448241234236,59.19941806483578
TMEM19,13.439336416974896,33.701011782633216,16.48383474186572,18.036531201221802,12.477785422826537,24.98113705814004
TMEM192,30.489276267822344,41.93811172372975,32.31853730607861,27.861673300785796,18.711716452307215,26.97937697643744
TMEM194A,38.41558983686421,121.16926580293618,102.87153305691753,70.71233527550572,47.71265291332416,34.557826678629084
TMEM198,28.091660506307573,18.94585049540684,21.347866657064664,40.148940179754725,35.904182272392646,52.795234896322185
TMEM198B,21.91991046037777,21.580105309683304,19.844399481873033,26.931076614326724,41.183655913640656,36.023768787149294
TMEM199,43.65545400013189,40.55365382773275,31.555509227964613,26.751539256457797,38.63911110073047,39.62605242322225
TMEM2,112.51784370826711,168.6525124025813,110.81581660928484,135.8113271220158,120.88488027640524,237.56003136622593
TMEM201,20.01764012363307,24.706692773748724,26.969184638378255,36.19579001513886,27.2809125804543,33.37260280836137
TMEM203,140.3086360602308,199.54218955284543,131.66334994705667,102.484363654238,23.374927739605802,97.09528788219922
TMEM204,15.96189462696279,33.78287020191369,42.93671759913846,47.39917356774049,22.037673154087358,42.287856636791616
TMEM205,372.0931444863111,125.6163112676551,94.53980605826641,71.76905403402996,52.79392415760348,55.91668358555855
TMEM206,129.76882238743718,128.9037120972378,85.91928008714132,73.0595012561135,20.494856734459784,44.771637533040675
TMEM208,157.8477624676637,101.59671887756974,96.65148541830025,109.30533440181424,128.17223808667654,168.09604305325627
TMEM209,35.203818036769235,85.11491159489715,57.275252158418056,37.620835914414656,17.61875405838352,29.63956045513282
TMEM214,71.29801469331879,56.51374929291441,46.292289136021424,48.27552354216865,34.96888765123046,35.513542641909815
TMEM216,96.60460120017206,114.97289707864319,63.53281332206352,76.17100364661839,110.39109594590144,58.05314566896912
TMEM218,97.47767934100874,90.09717713062389,56.204354336450045,57.4780813686605,33.536029826737966,33.490594040288556
TMEM219,38.37806318047922,37.56064676045172,34.19444337686533,31.967854127848003,38.26039863272447,23.793715981212646
TMEM220,23.77230679730263,53.49714516065298,25.378765698465624,28.517389154270816,25.757488065855828,28.84816139203395
TMEM222,53.07534724982998,83.68342532565993,63.15740543290895,55.609135343608045,71.22293582404717,30.915276398920927
TMEM223,92.46977672231898,139.64402155486474,118.90618914218263,123.15573489444238,24.56070384460805,67.32569553365154
TMEM229B,77.32590992108486,37.14381254441899,59.931808327025834,95.87348698646768,39.042404456292815,28.784507380540948
TMEM234,25.243674133596762,24.895791880774933,18.44310938623149,23.331384253525723,32.58531417914485,27.505374232156953
TMEM242,15.384866288519959,15.838238661207896,14.032401234753971,19.04710722146813,16.77464116256673,25.52129406257811
TMEM243,100.28555452835216,505.4238732177161,187.65644113086313,59.33082752433818,39.56108256504847,304.96875406662616
TMEM245,30.865644259958945,42.57810981408753,57.883891036307965,44.84048570008109,9.085273843105654,55.082553159372736
TMEM248,198.92902781091976,279.9897105962023,178.56431683831957,156.72483492624255,69.12856151316967,86.48449347401625
TMEM25,17.075311590971918,25.003532011554082,28.56783893388513,34.61606908450867,34.35075729831426,35.45347789580338
TMEM254,34.222422920511804,33.64569459719149,26.189743045818403,43.781819297533325,32.02374216276909,39.237755310774325
TMEM256,155.24575391556488,186.0736553221973,136.49648597232346,94.12525740333336,15.066579288864682,97.41075789326426
TMEM256-PLSCR3,101.66293663808393,92.7355118037463,115.17789097968593,83.7240386289388,63.04062792853289,98.01487330186374
TMEM259,24.67982056025772,20.56258874214005,14.987106814094822,10.307053070371223,11.26839393357694,109.5341108347485
TMEM260,62.457373659002606,88.14519366150792,80.16552293039433,44.05152320121352,45.41509522383658,18.08064778788012
TMEM263,8.25026237097992,89.36822096221034,91.16890861258636,45.394952910940944,8.952868524295683,75.13172946081966
TMEM30A,21.834385139398215,18.250195330225555,8.703586397437064,9.788989902577077,38.237863197711526,14.8978528042646
TMEM30B,8.492680641940611,11.29474660926362,16.760113338142492,17.868170239194445,15.02934259529607,46.51842924323517
TMEM33,29.490533159217513,9.819707149001978,12.143311539358102,10.449340603086455,17.819562356586886,20.346595370164458
TMEM37,42.56660133994479,34.05016773447808,38.50756518537385,50.94469437798598,69.44890296283329,83.32322041319713
TMEM38A,42.19002390849765,32.12712550712333,21.49828991720089,35.2065022960941,50.922452566745044,33.516194347591416
TMEM38B,15.034864909210855,31.497600006765303,18.68864413573484,13.49749708405004,14.140880018908744,16.966087600858422
TMEM39A,28.484595223140172,28.328061974946195,23.50555760801504,22.425371810893015,22.94439721034211,32.14274081704099
TMEM40,20.636408427307607,15.454231400621293,20.383218991635626,23.358892999274445,25.055058480086736,21.602506585343193
TMEM41A,21.7968839635907,37.692354174673014,34.196102541857826,31.992237693189487,15.513905351924882,45.68397613603228
TMEM41B,44.52858924745996,88.29256191328773,79.75870054762557,60.380048057303064,34.934001500946046,105.27102480954576
TMEM42,82.14552048820761,147.01300769654023,133.9109383484218,97.6156122503391,53.19025321916086,82.39358206945151
TMEM43,50.12887666142341,37.667281222572434,38.96103235305116,27.286396941063952,17.2984395905105,20.829791754238528
TMEM45B,29.4562117962379,21.39986810947342,36.24122962109441,38.13093493702511,76.02752915102182,41.86029817570996
TMEM5,58.640276461173,145.58722932514368,82.55078333444851,74.35974923906726,31.367312030069048,51.50918620673606
TMEM50A,220.6414449838794,165.75516318566537,193.02447783175074,199.38872216105153,362.0160875243395,177.30664345782145
TMEM50B,80.2389042837472,94.17289659442696,184.29332396641135,96.23167931668978,24.003285730535705,82.50208788084089
TMEM51,35.509176553612356,17.624616980714034,17.765913906955127,24.630090094951534,30.688367562703384,26.344779306259113
TMEM53,16.58560806077554,14.806410221803253,16.68292092867332,15.328132158684165,18.423305153382472,32.372274818215914
TMEM55A,52.97941469120693,21.225255275214277,19.096151339339634,8.581500921424563,153.16151228316144,10.190453187350444
TMEM55B,156.00624805502378,301.67890315043945,154.66146782566307,125.29890529273429,161.74978675529016,201.3642220468696
TMEM57,28.46919905236475,54.24130560893465,33.39268047518995,25.58240512170675,23.583239468838087,58.296603342937914
TMEM59,24.75606311384552,19.460542183517678,26.33646849779713,23.606626775681242,18.556207772127717,328.8699051229381
TMEM59L,25.26187817902627,24.845454011611302,22.92436711467469,30.235258323426372,31.484939717683808,23.119429581520183
TMEM60,88.35317044912513,133.32282664772708,65.57572737325121,59.28396354721443,96.95813207161227,40.11980995782087
TMEM62,42.704020557909686,64.24534410105522,31.22717164092431,37.47508901722592,21.213635798415574,41.40011339034523
TMEM63A,37.26914972392469,45.53234949355697,56.95931929314113,43.53247076099493,31.02566009443424,35.34593584142846
TMEM63B,56.12376933077989,41.839972551105085,54.5928458635844,68.17117762389256,70.83890467908834,76.68802211522105
TMEM64,13.883986862113613,23.657078240486214,22.70943645118437,27.572725952100335,15.36632215414377,30.591300371439583
TMEM65,15.132096744044826,17.74474577173538,22.902290706411538,21.584144398699667,28.572591741284384,20.973862699058476
TMEM67,14.613298970452059,16.78976345862323,20.01666888523873,25.544663037513214,34.899875869241676,44.89613011228066
TMEM70,35.4966260984056,49.30424636403532,47.91980060662361,31.451567160154685,32.73631438157061,45.803297075730654
TMEM71,343.4151795115177,64.25870493389895,176.07423446857908,199.37628403326696,1227.068437851564,124.41196298278939
TMEM72-AS1,19.31406589931674,15.034448060020763,22.12184793286459,24.5022104207296,25.12671213819803,36.548879747961756
TMEM80,52.155590615504174,43.75936809495268,30.418771835479735,37.54737122830884,24.3839509372642,30.31268540027685
TMEM86A,32.17526219837205,23.65265123874293,24.18448648656486,30.821175900371003,38.384448106657075,24.347160466900306
TMEM87A,181.7939023645429,231.16513298974286,268.4091419516081,212.53991579186385,76.41426074589121,309.10504739120466
TMEM87B,38.07731905643443,66.09274451025135,44.210281031859445,32.6606138223908,21.60315321999569,33.38929347828449
TMEM88,29.183479527489588,15.02986348164457,15.756115580293722,18.389368084114164,70.91062957467703,61.55463051475658
TMEM8A,64.04126942044667,44.3287261481705,76.7630431006196,61.77794601003814,93.1445853355115,45.76347149004683
TMEM8B,22.638869310261246,21.92249354566648,23.157698904049514,19.265396857710556,18.786442615185855,25.38802182773386
TMEM9,49.83647074681931,66.66002715315494,46.858211991449764,43.649099935075036,33.982733512992745,46.363327811897285
TMEM91,99.53141163333383,38.89141983362802,64.85788169525631,59.722804131276355,150.38949653830218,45.41795829756829
TMEM95,19.810728111105036,19.565634615445955,19.57336640548454,24.452498858403434,27.173151656595913,31.650395819894438
TMEM97,9.883006572172915,22.843629725391168,18.805203324873396,21.208636969049223,13.442410863171887,34.832624397330385
TMEM99,25.864654230354713,38.84158046121594,36.24776154125669,55.89626577507541,44.11232816394875,63.71523139776993
TMEM9B,50.62225957837004,103.92507652048334,39.37696461942977,82.28742085894154,55.702879386590006,81.81924293120309
TMF1,21.584742846549272,44.153013441396126,23.579643478717422,20.40117017654676,26.282671124339632,48.77141967771155
TMOD2,71.8018942468009,38.1013444323842,31.00072391612326,15.890140765626947,29.367936601500656,14.809303321759222
TMOD3,114.45209017121422,67.5961887140906,73.78317670949662,78.18229339117825,66.89099034844678,36.37400469851367
TMPO,20.187774896846076,29.392578059520847,14.838156944058632,11.824850182249236,9.033906612037178,50.01219454271559
TMPPE,238.27767881410145,132.544224760894,59.09073340791087,53.332756853657536,136.34141019786912,25.192743349985687
TMPRSS11D,23.64593033870285,19.398725969655942,19.946033870203397,33.3968470227254,33.28153339885976,36.69778450170771
TMPRSS11E,16.628083584668126,13.079722248295317,26.00306897126284,38.60939385840118,52.47251373834167,39.764943666407994
TMPRSS15,22.309248325770195,16.39904617432873,18.14260859002629,26.33500813437657,30.40506987653362,37.58197841664154
TMPRSS2,25.93089326932809,21.642271163725347,24.83959937234467,35.71009334566157,35.64678351522113,43.44306009760782
TMPRSS3,24.58659423864799,24.83168058565048,25.259777042455028,27.39099938682243,32.27577874583475,31.26367374488244
TMPRSS5,23.79192335834702,22.770435829152504,24.578926476745618,28.417938559479158,36.24851530010508,39.75525577770697
TMPRSS6,23.985656129462193,22.98833383430806,22.5233575430705,33.21746332568015,45.45257109840742,50.7931248222172
TMSB15A,17.963542753177734,35.69722444274184,32.95556044111433,24.632992553129846,22.191726386145586,37.764624633937714
TMSB15B,17.963542753177734,35.69722444274184,32.95556044111433,24.632992553129846,22.191726386145586,37.764624633937714
TMSB4Y,67.22192724365986,54.889564966452426,52.92766121562481,54.95352039616071,83.87796762262788,71.39316317892622
TMUB1,50.60506904636449,61.10421516070673,67.06601612059315,62.63468978691905,57.43268083064718,72.14816565545726
TMUB2,89.87512705779285,52.318526347534146,43.18893990001514,27.571961484408007,114.84705084256046,33.182053215470404
TMX1,51.88911410284308,109.39098203278711,45.003022684277695,106.03082999665138,68.43725548562308,59.36393896860576
TMX2-CTNND1,109.61793104042084,36.70920587380585,26.381597089253635,12.646795764967266,13.727147884228678,14.548095305382084
TMX3,195.56576100737757,204.8068274977286,202.77556444285582,143.76712455329866,55.298943018384634,99.24580655061821
TMX4,142.55155830654613,121.9385089600316,83.6619662533023,133.40417431543153,223.18557883082025,71.61266626045676
TNF,44.435782848573695,22.920077226796355,23.64216091389138,28.036221066257326,38.387907051853745,52.62019486349471
TNFAIP1,25.673712070237357,24.334479306910797,31.099080068623024,29.132750268804056,26.88165393946105,28.747902219183583
TNFAIP2,56.53843326002384,14.951102830425402,17.286453380464,12.855911521875138,75.62597856050361,16.295264595321683
TNFAIP3,215.7445043587493,61.25772993558692,310.50872561356266,112.93587245482584,124.62502639894628,4131.870434115039
TNFAIP6,22.146088444720327,8.806751756661129,11.299209976337483,10.35969769910408,954.0360685750786,7.524645669847567
TNFAIP8,191.71640736841323,739.9428308868863,429.8531296477042,228.05215611987884,93.17622653283674,308.59008122817914
TNFAIP8L1,64.7123875042239,100.86557063557218,75.0635179246214,42.7294842941515,18.761327402589668,31.42507836066087
TNFAIP8L2,240.86650908960283,63.50551588197326,93.80546045807176,87.28549358970864,197.68916617876914,37.114249196650775
TNFAIP8L2-SCNM1,360.67109583033573,165.7436743114414,154.17018724976128,176.1511398352699,292.78949868514803,138.35548716494964
TNFRSF10A,31.048464140633975,90.69178688301734,80.85919860351439,20.22236745605014,11.408205738913127,18.83261255949732
TNFRSF10C,31.032327468870747,10.340112664211864,12.948741654687117,9.633299366597447,2998.8632071971065,10.55793382854705
TNFRSF12A,35.82438418727414,29.704096456797473,35.695987292656326,36.4263364663972,69.13095736806189,40.14037731996373
TNFRSF13B,27.48323641038816,52.15233708193552,20.10078584639828,25.31341065591947,25.370323317431346,29.052178818711816
TNFRSF13C,29.82561538692474,86.69939373497802,31.046096903789735,37.682166275649486,61.44058297798051,56.214995054935805
TNFRSF14,242.64780512291026,249.6252392194496,264.47911647032345,172.4542651689514,259.30028829811795,137.58086842502615
TNFRSF18,25.65752312484179,23.071981375724608,31.71492444268114,41.22621192467708,30.518877606393772,22.19910953023971
TNFRSF1A,329.9720460722687,13.783209863736198,83.81345729050787,118.99441070770969,747.9302892805613,18.599264247481408
TNFRSF1B,1818.5841893778527,139.21202259290922,453.46896274258916,432.4291595812358,1360.574273634828,293.97871726621764
