"ROW_ID","ROW_VERSION","objectId","submitterId","repo_name","submitter","is_latest","dataset","celltype","metric","metric_value"
"1353","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","regulatory.T.cells","spearman","0.407"
"1354","1","9695845","3392392","celest_fine","CCB","true","FIAS4","regulatory.T.cells","spearman","0.728"
"1355","1","9695844","3392392","celest_fine","CCB","false","FIAS4","regulatory.T.cells","spearman","0.074"
"1356","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","regulatory.T.cells","spearman","0.141"
"1357","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","regulatory.T.cells","spearman","0.141"
"1358","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","regulatory.T.cells","spearman","0.156"
"1359","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","regulatory.T.cells","spearman","0.63"
"1360","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","regulatory.T.cells","spearman","0.482"
"1361","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","regulatory.T.cells","spearman","-0.174"
"1362","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","regulatory.T.cells","spearman","0.524"
"1363","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","regulatory.T.cells","spearman","0.078"
"1364","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","regulatory.T.cells","spearman","0.155"
"1365","1","9696412","3396685","finep3cps","DA_505","true","FIAS5","myeloid.dendritic.cells","spearman","0.953"
"1366","1","9696409","3392762","izi_fine","IZI","true","FIAS5","myeloid.dendritic.cells","spearman","0.803"
"1367","1","9696405","3390926","ictdtest","ICTD","true","FIAS5","myeloid.dendritic.cells","spearman","0.762"
"1368","1","9696401","3395690","test","Cancer_Decon","true","FIAS5","myeloid.dendritic.cells","spearman","0.762"
"1369","1","9696400","3396685","finep3drg","DA_505","false","FIAS5","myeloid.dendritic.cells","spearman","0.962"
"1370","1","9696397","3391057","main_fine","LeiliLab","true","FIAS5","myeloid.dendritic.cells","spearman","0.409"
"1371","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS5","myeloid.dendritic.cells","spearman","0.842"
"1372","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS5","myeloid.dendritic.cells","spearman","0.738"
"1373","1","9696382","3392762","izi_fine","IZI","false","FIAS5","myeloid.dendritic.cells","spearman","0.635"
"1374","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS5","myeloid.dendritic.cells","spearman","0.449"
"1375","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS5","myeloid.dendritic.cells","spearman","0.553"
"1376","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS5","myeloid.dendritic.cells","spearman","0.428"
"1377","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS5","myeloid.dendritic.cells","spearman","0.779"
"1378","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS5","myeloid.dendritic.cells","spearman","0.469"
"1379","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS5","myeloid.dendritic.cells","spearman","-0.038"
"1380","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS5","myeloid.dendritic.cells","spearman","-0.065"
"1381","1","9696024","3390893","my-model","D3Team","true","FIAS5","myeloid.dendritic.cells","spearman","0.906"
"1382","1","9695993","3390893","my-model","D3Team","false","FIAS5","myeloid.dendritic.cells","spearman","0.906"
"1383","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS5","myeloid.dendritic.cells","spearman","0.807"
"1384","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS5","myeloid.dendritic.cells","spearman","0.851"
"1385","1","9695845","3392392","celest_fine","CCB","true","FIAS5","myeloid.dendritic.cells","spearman","0.6"
"1386","1","9695844","3392392","celest_fine","CCB","false","FIAS5","myeloid.dendritic.cells","spearman","0.6"
"1387","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS5","myeloid.dendritic.cells","spearman","0.925"
"1388","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS5","myeloid.dendritic.cells","spearman","-0.379"
"1389","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS5","myeloid.dendritic.cells","spearman","0"
"1390","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS5","myeloid.dendritic.cells","spearman","-0.382"
"1391","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS5","myeloid.dendritic.cells","spearman","0.575"
"1392","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS5","myeloid.dendritic.cells","spearman","-0.355"
"1393","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS5","myeloid.dendritic.cells","spearman","0.812"
"1394","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS5","myeloid.dendritic.cells","spearman","0.471"
"1395","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS5","myeloid.dendritic.cells","spearman","0.969"
"1396","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","memory.CD8.T.cells","spearman","0.597"
"1397","1","9696409","3392762","izi_fine","IZI","true","FIAS4","memory.CD8.T.cells","spearman","0.442"
"1398","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","memory.CD8.T.cells","spearman","0.066"
"1399","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","memory.CD8.T.cells","spearman","0.066"
"1400","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","memory.CD8.T.cells","spearman","0.725"
"1401","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","memory.CD8.T.cells","spearman","0.322"
"1402","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","memory.CD8.T.cells","spearman","0.65"
"1403","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","memory.CD8.T.cells","spearman","0.463"
"1404","1","9696382","3392762","izi_fine","IZI","false","FIAS4","memory.CD8.T.cells","spearman","0.143"
"1405","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","memory.CD8.T.cells","spearman","0.508"
"1406","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","memory.CD8.T.cells","spearman","0.155"
"1407","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","memory.CD8.T.cells","spearman","-0.122"
"1408","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","memory.CD8.T.cells","spearman","0.356"
"1409","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","memory.CD8.T.cells","spearman","0.373"
"1410","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","memory.CD8.T.cells","spearman","-0.011"
"1411","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","memory.CD8.T.cells","spearman","-0.101"
"1412","1","9696024","3390893","my-model","D3Team","true","FIAS4","memory.CD8.T.cells","spearman","0.508"
"1413","1","9695993","3390893","my-model","D3Team","false","FIAS4","memory.CD8.T.cells","spearman","0.553"
"1414","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","memory.CD8.T.cells","spearman","0.624"
"1415","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","memory.CD8.T.cells","spearman","0.53"
"1416","1","9695845","3392392","celest_fine","CCB","true","FIAS4","memory.CD8.T.cells","spearman","0.543"
"1417","1","9695844","3392392","celest_fine","CCB","false","FIAS4","memory.CD8.T.cells","spearman","0.504"
"1418","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","memory.CD8.T.cells","spearman","0.266"
"1419","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","memory.CD8.T.cells","spearman","0.266"
"1420","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","memory.CD8.T.cells","spearman","0.625"
"1421","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","memory.CD8.T.cells","spearman","-0.374"
"1422","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","memory.CD8.T.cells","spearman","0.218"
"1423","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","memory.CD8.T.cells","spearman","0.15"
"1424","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","memory.CD8.T.cells","spearman","-0.145"
"1425","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","memory.CD8.T.cells","spearman","0"
"1426","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","memory.CD8.T.cells","spearman","0.259"
"1427","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","memory.CD4.T.cells","pearson","0.948"
"1428","1","9696409","3392762","izi_fine","IZI","true","FIAS6","memory.CD4.T.cells","pearson","0.41"
"1429","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","memory.CD4.T.cells","pearson","0.858"
"1430","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","memory.CD4.T.cells","pearson","0.858"
"1431","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","memory.CD4.T.cells","pearson","0.745"
"1432","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","memory.CD4.T.cells","pearson","0.645"
"1433","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","memory.CD4.T.cells","pearson","-0.002"
"1434","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","memory.CD4.T.cells","pearson","-0.006"
"1435","1","9696382","3392762","izi_fine","IZI","false","FIAS6","memory.CD4.T.cells","pearson","-0.211"
"1436","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","memory.CD4.T.cells","pearson","0.007"
"1437","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","memory.CD4.T.cells","pearson","0.903"
"1438","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","memory.CD4.T.cells","pearson","0.878"
"1439","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","memory.CD4.T.cells","pearson","0.87"
"1440","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","memory.CD4.T.cells","pearson","0.225"
"1441","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","memory.CD4.T.cells","pearson","0.897"
"1442","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","memory.CD4.T.cells","pearson","0.912"
"1443","1","9696024","3390893","my-model","D3Team","true","FIAS6","memory.CD4.T.cells","pearson","0.678"
"1444","1","9695993","3390893","my-model","D3Team","false","FIAS6","memory.CD4.T.cells","pearson","0.684"
"1445","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","memory.CD4.T.cells","pearson","-0.136"
"1446","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","memory.CD4.T.cells","pearson","-0.212"
"1447","1","9695845","3392392","celest_fine","CCB","true","FIAS6","memory.CD4.T.cells","pearson","0.81"
"1448","1","9695844","3392392","celest_fine","CCB","false","FIAS6","memory.CD4.T.cells","pearson","0.864"
"1449","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","memory.CD4.T.cells","pearson","0.663"
"1450","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","memory.CD4.T.cells","pearson","0.663"
"1451","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","memory.CD4.T.cells","pearson","0"
"1452","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","memory.CD4.T.cells","pearson","-0.035"
"1453","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","memory.CD4.T.cells","pearson","0.93"
"1454","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","memory.CD4.T.cells","pearson","0.696"
"1455","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","memory.CD4.T.cells","pearson","0.857"
"1456","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","memory.CD4.T.cells","pearson","0"
"1457","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","memory.CD4.T.cells","pearson","0.615"
"1458","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","neutrophils","spearman","0.769"
"1459","1","9696409","3392762","izi_fine","IZI","true","FIAS6","neutrophils","spearman","0.67"
"1460","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","neutrophils","spearman","0.199"
"1461","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","neutrophils","spearman","0.199"
"1462","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","neutrophils","spearman","0.559"
"1463","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","neutrophils","spearman","0.203"
"1464","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","neutrophils","spearman","0.34"
"1465","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","neutrophils","spearman","0.308"
"1466","1","9696382","3392762","izi_fine","IZI","false","FIAS6","neutrophils","spearman","0.784"
"1467","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","neutrophils","spearman","0.183"
"1468","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","neutrophils","spearman","0.284"
"1469","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","neutrophils","spearman","0.301"
"1470","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","neutrophils","spearman","0.532"
"1471","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","neutrophils","spearman","0.46"
"1472","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","neutrophils","spearman","0.253"
"1473","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","neutrophils","spearman","0.291"
"1474","1","9696024","3390893","my-model","D3Team","true","FIAS6","neutrophils","spearman","0.363"
"1475","1","9695993","3390893","my-model","D3Team","false","FIAS6","neutrophils","spearman","0.358"
"1476","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","neutrophils","spearman","0"
"1477","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","neutrophils","spearman","0"
"1478","1","9695845","3392392","celest_fine","CCB","true","FIAS6","neutrophils","spearman","0.34"
"1479","1","9695844","3392392","celest_fine","CCB","false","FIAS6","neutrophils","spearman","0.842"
"1480","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","neutrophils","spearman","0.372"
"1481","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","neutrophils","spearman","0.372"
"1482","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","neutrophils","spearman","0"
"1483","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","neutrophils","spearman","0.471"
"1484","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","neutrophils","spearman","0.469"
"1485","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","neutrophils","spearman","0.012"
"1486","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","neutrophils","spearman","0.356"
"1487","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","neutrophils","spearman","0.619"
"1488","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","neutrophils","spearman","0.391"
"1489","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","naive.B.cells","spearman","0.628"
"1490","1","9696409","3392762","izi_fine","IZI","true","FIAS6","naive.B.cells","spearman","0.602"
"1491","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","naive.B.cells","spearman","0.636"
"1492","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","naive.B.cells","spearman","0.636"
"1493","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","naive.B.cells","spearman","0.719"
"1494","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","naive.B.cells","spearman","0"
"1495","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","naive.B.cells","spearman","0.79"
"1496","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","naive.B.cells","spearman","0.685"
"1497","1","9696382","3392762","izi_fine","IZI","false","FIAS6","naive.B.cells","spearman","0.638"
"1498","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","naive.B.cells","spearman","-0.353"
"1499","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","naive.B.cells","spearman","0.611"
"1500","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","naive.B.cells","spearman","0.631"
"1501","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","naive.B.cells","spearman","0.272"
"1502","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","naive.B.cells","spearman","0.02"
"1503","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","naive.B.cells","spearman","0.648"
"1504","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","naive.B.cells","spearman","0.652"
"1505","1","9696024","3390893","my-model","D3Team","true","FIAS6","naive.B.cells","spearman","0.701"
"1506","1","9695993","3390893","my-model","D3Team","false","FIAS6","naive.B.cells","spearman","0.714"
"1507","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","naive.B.cells","spearman","0.701"
"1508","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","naive.B.cells","spearman","0.568"
"1509","1","9695845","3392392","celest_fine","CCB","true","FIAS6","naive.B.cells","spearman","0.602"
"1510","1","9695844","3392392","celest_fine","CCB","false","FIAS6","naive.B.cells","spearman","0.596"
"1511","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","naive.B.cells","spearman","0.483"
"1512","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","naive.B.cells","spearman","0.483"
"1513","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","naive.B.cells","spearman","0.297"
"1514","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","naive.B.cells","spearman","0.62"
"1515","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","naive.B.cells","spearman","0.617"
"1516","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","naive.B.cells","spearman","0.57"
"1517","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","naive.B.cells","spearman","0.798"
"1518","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","naive.B.cells","spearman","0"
"1519","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","naive.B.cells","spearman","0.619"
"1520","1","9696412","3396685","finep3cps","DA_505","true","FIVA2","NK.cells","pearson","0.824"
"1521","1","9696409","3392762","izi_fine","IZI","true","FIVA2","NK.cells","pearson","0.446"
"1522","1","9696405","3390926","ictdtest","ICTD","true","FIVA2","NK.cells","pearson","0.904"
"1523","1","9696401","3395690","test","Cancer_Decon","true","FIVA2","NK.cells","pearson","0.904"
"1524","1","9696400","3396685","finep3drg","DA_505","false","FIVA2","NK.cells","pearson","0.848"
"1525","1","9696397","3391057","main_fine","LeiliLab","true","FIVA2","NK.cells","pearson","0.943"
"1526","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA2","NK.cells","pearson","0.988"
"1527","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA2","NK.cells","pearson","1"
"1528","1","9696382","3392762","izi_fine","IZI","false","FIVA2","NK.cells","pearson","0.81"
"1529","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA2","NK.cells","pearson","0.654"
"1530","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA2","NK.cells","pearson","0.144"
"1531","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA2","NK.cells","pearson","0.751"
"1532","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA2","NK.cells","pearson","0.971"
"1533","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA2","NK.cells","pearson","0.992"
"1534","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA2","NK.cells","pearson","1"
"1535","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA2","NK.cells","pearson","1"
"1536","1","9696024","3390893","my-model","D3Team","true","FIVA2","NK.cells","pearson","0.99"
"1537","1","9695993","3390893","my-model","D3Team","false","FIVA2","NK.cells","pearson","0.99"
"1538","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA2","NK.cells","pearson","0.779"
"1539","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA2","NK.cells","pearson","0.832"
"1540","1","9695845","3392392","celest_fine","CCB","true","FIVA2","NK.cells","pearson","0.997"
"1541","1","9695844","3392392","celest_fine","CCB","false","FIVA2","NK.cells","pearson","0.997"
"1542","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA2","NK.cells","pearson","0.964"
"1543","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA2","NK.cells","pearson","0.964"
"1544","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA2","NK.cells","pearson","0.186"
"1545","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA2","NK.cells","pearson","0.889"
"1546","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA2","NK.cells","pearson","0.998"
"1547","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA2","NK.cells","pearson","0.999"
"1548","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA2","NK.cells","pearson","0.97"
"1549","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA2","NK.cells","pearson","0.966"
"1550","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA2","NK.cells","pearson","1"
"1551","1","9696412","3396685","finep3cps","DA_505","true","FIVA1","neutrophils","spearman","0.359"
"1552","1","9696409","3392762","izi_fine","IZI","true","FIVA1","neutrophils","spearman","0.391"
"1553","1","9696405","3390926","ictdtest","ICTD","true","FIVA1","neutrophils","spearman","-0.556"
"1554","1","9696401","3395690","test","Cancer_Decon","true","FIVA1","neutrophils","spearman","-0.556"
"1555","1","9696400","3396685","finep3drg","DA_505","false","FIVA1","neutrophils","spearman","0"
"1556","1","9696397","3391057","main_fine","LeiliLab","true","FIVA1","neutrophils","spearman","-0.081"
"1557","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA1","neutrophils","spearman","0.44"
"1558","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA1","neutrophils","spearman","-0.463"
"1559","1","9696382","3392762","izi_fine","IZI","false","FIVA1","neutrophils","spearman","0.2"
"1560","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA1","neutrophils","spearman","0"
"1561","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA1","neutrophils","spearman","-0.015"
"1562","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA1","neutrophils","spearman","-0.226"
"1563","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA1","neutrophils","spearman","-0.505"
"1564","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA1","neutrophils","spearman","0.743"
"1565","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA1","neutrophils","spearman","-0.481"
"1566","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA1","neutrophils","spearman","-0.429"
"1567","1","9696024","3390893","my-model","D3Team","true","FIVA1","neutrophils","spearman","-0.062"
"1568","1","9695993","3390893","my-model","D3Team","false","FIVA1","neutrophils","spearman","0.224"
"1569","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA1","neutrophils","spearman","0"
"1570","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA1","neutrophils","spearman","0"
"1571","1","9695845","3392392","celest_fine","CCB","true","FIVA1","neutrophils","spearman","0.042"
"1572","1","9695844","3392392","celest_fine","CCB","false","FIVA1","neutrophils","spearman","0.268"
"1573","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA1","neutrophils","spearman","-0.248"
"1574","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA1","neutrophils","spearman","-0.248"
"1575","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA1","neutrophils","spearman","-0.697"
"1576","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA1","neutrophils","spearman","-0.487"
"1577","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA1","neutrophils","spearman","0"
"1578","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA1","neutrophils","spearman","0.728"
"1579","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA1","neutrophils","spearman","-0.613"
"1580","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA1","neutrophils","spearman","-0.448"
"1581","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA1","neutrophils","spearman","0.811"
"1582","1","9696412","3396685","finep3cps","DA_505","true","FIVA1","NK.cells","pearson","0.561"
"1583","1","9696409","3392762","izi_fine","IZI","true","FIVA1","NK.cells","pearson","0.615"
"1584","1","9696405","3390926","ictdtest","ICTD","true","FIVA1","NK.cells","pearson","0.42"
"1585","1","9696401","3395690","test","Cancer_Decon","true","FIVA1","NK.cells","pearson","0.42"
"1586","1","9696400","3396685","finep3drg","DA_505","false","FIVA1","NK.cells","pearson","0"
"1587","1","9696397","3391057","main_fine","LeiliLab","true","FIVA1","NK.cells","pearson","0.305"
"1588","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA1","NK.cells","pearson","0.475"
"1589","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA1","NK.cells","pearson","0.498"
"1590","1","9696382","3392762","izi_fine","IZI","false","FIVA1","NK.cells","pearson","0.566"
"1591","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA1","NK.cells","pearson","0.584"
"1592","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA1","NK.cells","pearson","0.373"
"1593","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA1","NK.cells","pearson","-0.203"
"1594","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA1","NK.cells","pearson","0.065"
"1595","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA1","NK.cells","pearson","0.545"
"1596","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA1","NK.cells","pearson","0.39"
"1597","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA1","NK.cells","pearson","0.39"
"1598","1","9696024","3390893","my-model","D3Team","true","FIVA1","NK.cells","pearson","0.367"
"1599","1","9695993","3390893","my-model","D3Team","false","FIVA1","NK.cells","pearson","0.34"
"1600","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA1","NK.cells","pearson","0.507"
"1601","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA1","NK.cells","pearson","0.318"
"1602","1","9695845","3392392","celest_fine","CCB","true","FIVA1","NK.cells","pearson","0.141"
"1603","1","9695844","3392392","celest_fine","CCB","false","FIVA1","NK.cells","pearson","0.63"
"1604","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA1","NK.cells","pearson","0.541"
"1605","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA1","NK.cells","pearson","0.541"
"1606","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA1","NK.cells","pearson","0"
"1607","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA1","NK.cells","pearson","0.344"
"1608","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA1","NK.cells","pearson","0.591"
"1609","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA1","NK.cells","pearson","0.644"
