# raw enrichment scores of all data
# no scale es by numbers of genes in the gene sets
Term|ES	SUB134264	SUB134282	SUB134283	SUB134259	SUB134285	SUB134266	SUB134240	SUB134244	SUB134242	SUB134286	SUB134257	SUB134274	SUB134288	SUB134275	SUB134237	SUB134256	SUB134315	SUB134293	SUB134287	SUB134304	SUB134297	SUB134325	SUB134312	SUB134290	SUB134322	SUB134276	SUB134300	SUB134323	SUB134289	SUB134260	SUB134238	SUB134295	SUB134254	SUB134262	SUB134318	SUB134308	SUB134296	SUB134294	SUB134272	SUB134281	SUB134301	SUB134280	SUB134321	SUB134273	SUB134248	SUB116449	SUB134251	SUB134258	SUB134309	SUB134267	SUB134261	SUB134310	SUB134279	SUB134307	SUB134249	SUB134241	SUB134252	SUB134243	SUB134292	SUB134326	SUB134298	SUB134242.1	SUB134283.1	SUB134278	SUB134281.1	SUB134259.1	SUB134297.1	SUB134320	SUB134309.1	SUB134308.1	SUB134296.1	SUB134295.1	SUB134315.1 
MEP%NOVERSHTERN%1.txt	1006.0535737792047	636.2027096981899	600.6735869185441	906.428352512625	1013.4286871320994	1043.0617123076763	1164.6530718021208	1112.6998042520627	1054.6643532047092	1201.9770933339016	1094.010609869156	1136.809688727863	1200.6532617617377	1113.2327550036948	1163.489803182435	850.5577001315751	1107.5936506258165	1014.5726630358483	1016.4753482168521	1160.4098985854534	1226.099713177178	1041.8960208876715	1089.9748158903217	1183.6428021898892	1127.4362601171958	1080.062529479328	1041.9120243560142	825.9567743855413	1142.2916470164344	1126.2877215034273	1131.4379044604034	1079.6047205219493	1094.216384749967	1086.97878792541	1174.8155435947501	1203.5028781404308	1095.3482061401044	992.7212158863274	989.4967432458997	983.3227426860951	1190.228100101806	1149.1923443301512	1054.080798443833	1051.4371886600743	984.0134605080123	1085.7421140100896	928.2041630203878	903.6015772386946	998.2310918888049	925.6201958349418	702.3535928790355	979.2859442758377	1047.2379268813188	993.8620699636697	912.3623893184265	973.0170139242666	783.5180041306289	945.3148779938861	945.403445282239	948.9900956500435	983.1668781554056	951.2678851320682	1003.9893633348822	955.5831696906504	960.8119245574635	993.5407450401684	897.6152737405586	972.7181381044495	982.8201816045203	1048.170780275805	1039.2483401237064	888.5007131905274	1060.8575263068778	838.9100434704285	1402.2274969065468	967.1103850099632	900.8460037135228	493.30757452357636	879.3610384461905	969.9198305188615	977.5889515794628	922.5538099865905	895.6233181862183	917.7939512819883	1030.39654890744	1175.0777189624673	1004.3648194915547	908.1050533408568	880.46786744163	944.5927070319186	1011.3340677567352	876.6129468768081	984.587703646332	935.6399853602215	1017.0014225542811	869.4457946173753	980.386181964949	1007.6700512800443	1014.0244148412007	1012.3280608544076	1153.1452634480374	959.8151854501646	883.1815201922949	862.088638899105
MEP%NOVERSHTERN%3.txt	859.5894647967347	572.3586718605893	555.2582102730543	732.3060214434201	673.5927236988796	907.4194458460014	769.9233838277055	744.2214988940503	875.2018812958743	771.902174021841	680.1880049940569	826.9253981123816	741.0974576925028	733.715268547885	786.4031489620634	712.2478181788947	774.1304890292652	828.7869776519357	702.061705464097	689.9152468006046	826.5416042369852	635.7596447877964	729.7244923260478	707.0069933481477	595.8829382978221	804.9213887327479	763.4872662789409	625.3831319819874	720.7971359807857	628.0297147582614	700.4907585262307	594.0616697026559	714.4800990249893	731.6309340110323	843.6681491810741	748.2829228642507	555.3435571052896	866.377059739521	762.0710684809085	727.004517530986	850.8451064523972	850.558640285193	841.4757127497002	713.4200772238648	711.778114901279	790.3731225356331	649.6446073598557	889.9253242609727	834.3610167712609	818.3510861207906	378.561763304667	812.9222962445322	807.3398031730693	825.3799688505636	709.1021515576358	876.3475207776028	670.6697384020571	777.2382826983176	794.602817067095	827.5410536275763	700.4306272171227	815.9421206798356	843.5867800162453	792.3773826332438	842.120891983348	872.3397878282638	721.8216779705496	736.5728256354241	564.8216015322253	779.1351171071594	765.5172990177624	819.8475656826779	846.7539399850776	797.1019076197189	895.0392865232433	672.1955493001433	811.305139037501	449.81533635645405	675.0503794564329	698.4835455273653	758.022310002692	719.9080524172571	707.9210843659716	812.0143926895053	724.3836046838378	876.5649416864046	712.7130546912882	840.3459985867268	629.7381821693278	668.5484778059828	711.3072222650599	894.8365644389839	795.629370047551	817.5167212802407	700.2356062040027	863.7822775069936	922.4338580064524	879.0063893411799	743.1414694789561	726.2981949874046	819.5878217164072	706.7592640188407	805.6933691567316	533.0951571365456
MPP%BLUEPRINT%1.txt	1019.5742137237258	839.8574579460687	1070.7814497058107	969.4524984631663	1018.2638625888644	1024.3423631210212	1065.55491308613	1048.5229065778708	977.5428542560153	1005.0179427294356	946.9528900486073	1073.9878577674538	1092.3438120238352	1009.5532555777538	1075.6405247531293	922.958654326556	990.3393536943322	967.4570671297766	910.2730563494129	1022.7270089249441	1151.213866909724	1014.1240796425096	1068.8420751768706	1051.1813183140398	1075.6728813655582	1099.1198201466773	959.6618460073507	760.8148718640715	1043.186705966657	1103.1139495940733	1034.9196865867361	986.5446872666801	1049.847752628019	1065.5234400898967	980.7811403401975	976.370237640863	914.7424106127746	955.2077231620162	930.967739875026	893.0151915153532	994.9698234205576	1074.000728732473	771.3227972687409	987.535160099706	939.7105331281339	889.7885281540739	938.1479943017519	899.2643369481316	919.5338669656626	856.830380012555	800.3060243169662	962.8134597805014	970.5676835359266	935.4995769743148	898.6912068035354	901.9222052760151	811.4438436065691	947.8448998765475	838.1887875333443	942.3582256989949	1010.7224998876484	912.1705759241988	914.3284267647771	962.3907409027892	941.2447684317597	917.834471630035	842.598489791778	868.8712009643684	1029.332351499998	978.4493111595896	1054.9644174130067	908.8586718889333	1096.020895234577	873.3607134029363	1030.8991964558518	1072.8971040585177	987.2948578787856	753.1042253118867	863.6835334554992	983.4878183304254	1015.6417669990685	1077.3911555583786	960.7778285039622	957.7254661824546	966.8398301068605	1097.5200921794165	1012.9264457392701	941.4005149927041	900.5032767770126	922.3061068750576	976.9129573175829	963.8471481448739	912.2879417005697	947.8096552574148	933.9554386013215	927.0453888971822	1026.6232989277823	808.6219290425646	937.2076701095202	943.5798320454489	1052.6961161876611	975.0757156751505	941.1681712279197	843.3499821566254
MPP%BLUEPRINT%2.txt	679.4003262271971	776.1865281680437	660.5164467261627	793.3053279325823	768.3041889135435	760.0043649532616	823.4642160058577	834.6220743656143	733.6950797020467	798.8671884691505	769.4073408676919	810.7213209926908	816.1753912167065	734.1481942010954	612.7252045145096	722.7484790995762	817.5959942382173	933.5503129967415	706.1834138101729	797.0674236154944	712.5710190948736	787.6480817719823	820.3993091253612	783.5814129315472	719.6969041439858	669.9466022436892	724.2154662542748	755.03816936376	797.1994020335405	760.8067403677962	784.5517697805446	672.2024747824172	784.4987154004587	788.8880596985528	721.5964065133073	689.1292301427543	762.1504894865182	800.5128651569655	791.9681722415819	812.2464786555603	678.8173583462036	702.584177121282	766.2771629245744	786.7422904011479	796.3994397825757	855.0956974553748	757.814533517343	713.7389889855801	762.4790270981265	680.1150998542728	711.1407078173395	791.6335102788412	845.189866977124	795.5255489318191	825.8145392504764	700.292932863744	712.4167881862766	789.7734121102947	862.042016262433	789.9727636717162	937.5163260258171	748.4791343595061	756.663983027562	760.367455411726	767.6400673818061	706.2288069785925	839.2422263207773	795.1220464405858	865.0715057387663	721.76698607405	922.17722720193	709.2654347715975	982.1514415132701	716.9656040835265	809.5045610437546	910.5664500621359	746.7924154469093	644.3024595015456	841.1836098573276	772.5785120802198	739.7626153771914	827.7544059379834	736.8645329269314	732.4199774126239	911.7040954676052	711.9971788326782	774.3687158665888	736.419967463396	736.4948405584698	715.8977774221619	746.707964362161	831.8250569999298	751.7055777840401	805.9233849630244	871.9033916466362	836.4770244923805	736.8581674044508	697.7831482560274	775.659102376292	746.9196861878218	804.6183620953677	730.4763876380872	731.6307460150337	795.7230523066004
MPP%BLUEPRINT%3.txt	802.3544671620081	908.1715873475883	618.4978856271917	922.3295292606801	883.8687368841108	856.3025740263317	949.5959214131084	984.128761376428	833.2959383492132	936.495707586945	885.1317734156161	922.46319994805	962.7687474503787	843.9636124566762	763.2974541640883	919.7155218258214	945.20784351598	1084.279842861857	801.1932479748807	899.7793629471639	832.7496156848761	937.4309561926707	1014.597638426517	965.2371413750963	856.5932249558718	766.3329868282008	875.8972874145603	899.2532283786916	945.0043219325174	922.7484240225466	928.2012433537867	822.5861652676689	932.4080530080007	971.8307493988281	863.5281266631401	898.0263763270702	895.3776630632433	926.713813277115	925.8030719788868	914.8837060790029	896.2915748210729	900.5913367912171	903.9256280930974	928.0641835627941	939.8298990011864	1012.3753662314932	878.6749062162356	826.1439111866109	913.5867008759387	800.3889722805915	863.0937208097889	910.7866659097666	999.3246990297131	936.793942684817	973.157506047272	803.5773034831675	852.9345211879452	901.5015714465364	1040.8242720049807	909.053856228817	1122.4231470172688	851.9361716503519	864.3821033809795	878.9922542828291	880.028272377388	807.9141570122503	932.850690145892	1014.2565191781259	1051.1128755587608	830.7097113315174	1111.4075398113846	798.8217434853755	1173.351952879068	714.3239026915045	1018.6359584649432	1083.0597667282998	874.5780451317037	773.6179936710938	1000.7473138241114	906.202342256385	814.902085282788	920.1035886789714	849.9495798922403	820.8754168968995	1095.0906671274902	864.1060564231661	956.1798855932643	823.5557998641767	854.7435802305129	846.1363046541494	919.1503756449581	876.1435547273842	865.4697127351142	924.0259493638954	1021.8628488135786	963.5732678121077	858.219522431689	811.8038411927287	925.3342145889715	913.0317985339042	942.5808581527771	903.562482279762	836.8865479410708	943.3243304434052
MPP%FANTOM%1.txt	542.4099828160291	374.93040551228205	618.7345876257585	598.0483821185616	390.1008620104645	406.5499892258707	149.94111181500574	212.2660812234888	398.4261376216731	203.20457757515516	337.9127136340654	101.65633890413066	180.66455200119975	274.84517634930944	572.9720559337669	40.40123168615128	198.92354015207582	54.14477052655557	380.6684424538242	238.54180030308476	193.2197370403025	227.62822952990496	197.40024742854527	229.90246947966529	481.3947023248705	527.4005328620924	576.1204779963568	21.25671625031452	197.36018821392878	386.01555533034286	36.32875785503992	508.13236044774465	228.2913800999639	229.4144489856247	599.9380238131531	492.9278741443561	548.529139706984	519.7220119109087	437.064740484304	334.5168953337593	526.7153184287031	503.7808272866536	-106.92720707697192	413.25180028682075	386.78876589573997	-97.51031327439564	408.00075386259255	632.700364535254	432.659339983873	398.71679097284016	222.4723583695636	371.2733542990827	278.18480957835305	332.2382490847499	176.6600155926275	639.7834707618608	91.45376109353828	374.45546119533935	413.70792771285704	559.0824701074598	351.38079611380954	650.9697497194331	590.6800166910441	536.0340040806202	536.4889945932391	502.57215089944765	14.097449758015813	223.16887317748743	84.76888837820016	236.55428156035333	193.1081792471914	754.9765280440325	269.9560985683602	591.3505170025155	150.70883321614696	237.55513263758712	546.1303679363192	285.35338400278704	300.9084143195653	585.1203339163626	369.24600989445366	718.1215445188268	603.8089748638602	737.6401983181757	78.70616726695744	361.96561365056175	482.7184948370533	753.1840198334287	589.117309291191	534.153305715092	558.7494788934908	873.7367735635737	646.1716493151982	850.7126472807399	301.37657390911	883.9956792241185	690.9617818493302	363.6968236246044	527.7446857516373	534.5564481628508	320.5849864760647	524.0770327830796	820.7438732773815	193.16288056655264
MPP%FANTOM%2.txt	585.1378768273339	464.142095170229	644.7585134650337	623.3226348648835	415.83598048204686	435.36427223673377	210.71798437788402	296.51119508035646	439.72983667873734	242.56623805704797	401.2900521834281	185.70752231604018	214.3329744300136	322.4364993483136	581.8111259807779	59.16785241223229	285.66729204338105	52.06745308928479	441.89373697782503	284.2220789304961	202.7991564591229	295.20671353301475	244.65034516842348	256.5301307590796	504.43519517846084	558.2193308276196	597.3081890812249	115.47152382373181	235.61981661079216	433.77657690333456	77.10798419733248	569.7732673494697	275.7192969547518	301.27596798875237	652.3432872411363	591.7543205589747	557.530520110027	522.7692956219789	485.7837708429935	420.6494610184227	583.7584298106461	534.648860848691	-42.05306324468019	450.64824592576343	444.2478294527483	-95.55190025792666	422.09326290704087	652.4074759374828	460.84521469184233	445.92974888346555	346.2279863232186	391.44234761859565	273.8801636037722	351.564157586049	220.4460379251011	660.1213700534388	189.70337374683209	436.9609451830276	438.0674538853201	585.096851021972	397.27736091382053	677.5830402908887	604.3542239828944	565.0996549366405	545.9122072476149	535.0977154847053	136.0518187045839	232.82209718828335	147.91442689702697	290.01403927366715	157.78063617145403	772.7352358906571	278.31576973874326	641.1844893662144	155.5720191659507	245.87090842417874	550.1351293067689	346.51857434800104	418.7543621939826	635.3449623539387	417.037625524805	712.1871596899819	628.1132010844319	756.9016293207444	182.93348847377854	414.22016515225687	569.4164878888375	773.6180256652249	621.5400058134335	586.209291478535	573.4498598746181	840.0581970642767	659.7217113612885	844.5149610526563	367.37426638459175	891.3090874460291	735.3023956165715	478.97002161504264	561.277900258073	598.6015016766225	378.08989340415786	598.1827034709278	832.1878865763337	335.02741518972
MPP%FANTOM%3.txt	813.6061040496172	735.6246041889148	854.2338165612582	914.7415444941618	602.7212994528004	682.5745928133299	454.4583605019461	496.923491505302	749.7739309732613	504.53548143884757	688.5643027553815	446.1493663562197	522.5494156029115	668.0020973042228	873.4473361648385	449.37701724961613	418.5090282926807	379.31837601811776	765.315922896157	559.1574668110632	730.0907771558718	483.1421298544118	475.1409533134025	529.2017305496747	883.0016549927974	835.6973922929149	953.8473030663048	561.0049334964731	533.2534616015585	776.5928435199935	400.9801540162837	777.7688760822931	533.4299043537198	575.7333336431532	964.2605321254034	882.7455148459812	940.1556107906106	786.8986785971026	758.5815605900344	565.1729418772809	1000.067820683391	859.5945962517632	374.2222011767014	772.0534123317732	710.1953561833675	290.07874685661193	720.1772043762696	906.8990011141752	732.6955482531374	769.968920935239	515.3281994944168	682.0218421196012	585.3496815725429	694.8597719117741	448.484866150544	958.6962964460376	525.5324412359329	789.6188959227809	803.2129576811317	923.1460193025525	527.9122333484557	1017.0242392186988	898.0437146369956	906.4333322172454	906.009435853342	883.2365688761079	323.36222028433474	417.9562751199803	371.5212781776148	472.22618884144225	515.667606579096	1066.2542015045601	575.7704749290967	976.5798717565145	281.9813225607665	524.7350107267382	745.4442898234145	569.1872317725154	504.6350133963828	774.6618889311287	614.4254975461689	845.2451445944215	905.8540351715477	940.1438825899997	174.1546984079389	533.9501757888955	689.0776085131215	1007.9189464857625	857.6359102437514	756.3375195600545	801.6884483914116	963.8536119623003	933.8655868055739	1029.700109795267	656.7780859702942	916.8344705889788	899.727979698878	519.6276126596088	757.7231558174835	734.1017220373699	542.8123533056389	765.1069733957265	1055.8710279863924	379.6263885671501
MSC%HPCA%1.txt	1392.3436992508155	1205.2859104450074	1454.750684565403	1293.0441985701018	1333.4707265836362	1343.0905584060445	1329.369313932972	1445.438224422487	1366.96227830858	1337.498575317003	1306.7704791251729	1451.9578107906484	1398.8891163295011	1367.4217236474788	1412.4136846922813	1307.1728146272103	1310.6236797228844	1328.0296424086519	1357.747304869966	1323.8203929359424	1426.3074764928995	1292.3039426723258	1280.687894993251	1281.762638688322	1343.8040838546135	1282.2326018540343	1308.170847476259	1187.3333640210435	1301.544670592998	1361.0122691213664	1296.2759941052611	1378.958748321461	1246.047777668108	1282.270833897919	1381.8372799632389	1347.1065875607978	1385.9912507984159	1332.2009990623285	1315.148081293806	1279.7790138803045	1482.3673889619279	1392.2879525091485	1283.2368419956038	1303.0397072881874	1356.9789182360078	1267.5522923953108	1353.0656918824538	1369.2948058078837	1404.1535404613344	1351.4824393655604	1098.202362487841	1351.4093065953655	1350.5139867750518	1336.5746367408728	1279.0826434316605	1332.0414518583843	1236.1863449705431	1317.9906759544724	1446.0672995118414	1375.23098837736	1303.0432556833657	1340.5367102361695	1359.1291050418115	1342.4289779093688	1338.2136722271007	1370.4062022039054	1261.8478482465339	1370.797472525178	1292.723505499148	1367.2020739530105	1335.7803289479955	1320.0351099097484	1373.6819144868323	1266.0732020258738	1304.4800817352823	1296.8075199880027	1307.9530738263225	1177.8159029597182	1291.9413155486159	1409.848401608803	1326.9707825357318	1247.7665790743893	1283.3876658366084	1341.6833416609043	1292.3485625013798	1424.457279412053	1400.700734098067	1379.0035834426046	1388.1940676052066	1336.4874333623534	1396.2331467421345	1167.1098772627495	1305.600818573629	1288.1208308554496	1330.7641124294616	1188.3426324356174	1357.2035727591497	1508.5343061630879	1324.8906188569304	1421.5284871141614	1385.6267902509667	1380.368411920364	1339.833042986166	1235.5043243003215
MSC%HPCA%3.txt	1440.3033257918541	1288.185143987326	1333.8370768787431	1328.8227284880286	1385.5088447809487	1401.7016124780926	1378.2260452274222	1440.2223463842129	1413.748689506085	1452.2415639437127	1378.1145015406832	1474.7424106060603	1444.0350509713467	1435.7498587239493	1430.9627142776737	1398.5617145472636	1386.2435469741251	1453.8746339923975	1381.8501308289776	1392.0141415028565	1449.0029621260562	1361.5590463252688	1364.5151085243585	1398.1887948086878	1429.9307435594546	1371.6414742994648	1406.2626224720375	1247.6475307838605	1385.2577369613814	1459.40631840079	1360.1380511981938	1452.5335349697837	1346.9164425769338	1368.8361138718392	1480.9767118618227	1437.9403277726678	1437.3797171143713	1430.7151411498025	1404.5660816477189	1386.5805525120957	1534.1032474186331	1467.3724294854692	1371.1828836956097	1423.09160751726	1415.7813952200008	1410.4221012002479	1391.076831709909	1413.8458239915506	1455.5385992696165	1411.805786583896	1200.3217458116874	1439.324787592233	1446.7697595194504	1397.559910628795	1349.0105867972914	1370.9703454831083	1344.870454204411	1384.5028218440475	1440.761442517845	1408.8908581048258	1440.0387766433191	1405.012180496864	1387.2572335676193	1380.3419277540486	1371.2783171786316	1408.457045127378	1378.9138037961905	1475.1629496186542	1400.3115642943799	1396.0971684088968	1461.3230849684428	1341.8651365189605	1503.1913369671859	1300.4378841881366	1457.391550373995	1363.6235891445153	1368.1982754511723	1199.0145745599489	1335.157576539661	1462.328549364563	1385.1279274608503	1312.6827073660543	1326.3192851092701	1401.6554671180184	1353.5543483665463	1477.766278320698	1453.4913230456502	1395.7216293308852	1402.2990428695666	1381.1248957775415	1449.2474959740882	1188.663995904983	1372.4021887980903	1295.0839711414974	1396.2832746415575	1255.5193290295797	1374.2961949027635	1519.5944232589964	1391.0591424667766	1455.3113838158492	1463.904571327451	1434.818357355886	1360.7896910938498	1302.2001277185454
